timestamp,roll,pitch,yaw,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lng
1683558668.5191638,-2.8600086743324482e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,2.3415141185978428e-06,-9.500320434570312,5.274071734895358e-10,2.433808266033566e-09,1.4061607434001644e-10,-353632621,1491652374
1683558669.5181031,-2.9004361135065437e-09,0.24700304865837097,-0.12217314541339874,2.3955423831939697,2.157132712454768e-06,-9.500319480895996,-1.1543188627172185e-09,4.637833228571253e-09,-3.2544517081234403e-10,-353632621,1491652374
1683558670.5172598,-2.497277273860732e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,2.6287052605766803e-06,-9.500320434570312,-3.3124367693204704e-09,1.2526640835730518e-10,-8.216626268264804e-10,-353632621,1491652374
1683558671.5169373,-2.7887883113919543e-09,0.24700304865837097,-0.12217314541339874,2.39554500579834,2.6446966785442783e-06,-9.500320434570312,-6.181641309943586e-10,2.2822708167780092e-09,-1.1485671441713308e-10,-353632621,1491652374
1683558672.516835,-2.506070018171158e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,1.6835385849844897e-06,-9.500319480895996,1.6187744478202148e-09,-1.3871382931185394e-09,3.9586611766395663e-10,-353632621,1491652374
1683558673.5170965,-2.535899268352182e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,1.7494922985861194e-06,-9.500321388244629,-1.7340889835182338e-09,-9.209265988685544e-11,-4.448210688678955e-10,-353632621,1491652374
1683558674.5159469,-2.756899153411041e-09,0.24700304865837097,-0.12217314541339874,2.3955464363098145,1.6444967059214832e-06,-9.500324249267578,1.4718388730017296e-09,-2.05622185944776e-09,3.9703573762039923e-10,-353632621,1491652374
1683558675.5165498,-2.790655484474769e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,2.3040461201162543e-06,-9.500320434570312,-4.3678674566116626e-10,2.1801400684751115e-09,-1.1080118073047984e-10,-353632621,1491652374
1683558676.5181,-3.4023839301511316e-09,0.24700304865837097,-0.12217314541339874,2.395542860031128,2.2086137505539227e-06,-9.500320434570312,-2.0864130423348115e-09,4.377907369956802e-09,-5.369557576351269e-10,-353632621,1491652374
1683558677.517746,-3.11772763161855e-09,0.24700304865837097,-0.12217314541339874,2.395545482635498,2.006589056691155e-06,-9.500323295593262,7.638341070759225e-10,-3.9066536117182693e-10,1.8423200465189637e-10,-353632621,1491652374
