timestamp,omegaIx,omegaIy,omegaIz,accel_weight,renorm_val,error_rp,error_yaw
1683558704.5068102,-0.004127779509872198,-0.004086478613317013,-0.003732318989932537,0.0,0.0,0.0023898733779788017,0.001080006593838334
1683558705.5073376,-0.004142225719988346,-0.00410070177167654,-0.003746682545170188,0.0,0.0,0.002390483859926462,0.0010285181924700737
1683558706.5081153,-0.004156405106186867,-0.004114576615393162,-0.0037607827689498663,0.0,0.0,0.0023137289099395275,0.0007567619322799146
1683558707.5035832,-0.004170019179582596,-0.004128154832869768,-0.0037744748406112194,0.0,0.0,0.002193940570577979,0.0004915877361781895
1683558708.5048158,-0.004182721953839064,-0.004140804056078196,-0.0037875801790505648,0.0,0.0,0.0020742511842399836,0.00026203799643553793
1683558709.505002,-0.004194208420813084,-0.004152372479438782,-0.0037999984342604876,0.0,0.0,0.0019463691860437393,7.850901602068916e-05
1683558710.505499,-0.004204282537102699,-0.004162769299000502,-0.0038116902578622103,0.0,0.0,0.0018451331416144967,9.684515680419281e-05
1683558711.5058506,-0.004212884232401848,-0.004171888809651136,-0.0038226654287427664,0.0,0.0,0.0017138378461822867,0.0003238102945033461
1683558712.5061493,-0.004220061004161835,-0.004179638810455799,-0.0038329081144183874,0.0,0.0,0.0015452499501407146,0.0005859389202669263
1683558713.5013032,-0.004225810989737511,-0.004186116624623537,-0.0038424432277679443,0.0,0.0,0.0013843988999724388,0.0007620092947036028
1683558714.50149,-0.004230056889355183,-0.004191481042653322,-0.0038512868341058493,0.0,0.0,0.001237524556927383,0.0008951988420449197
1683558715.500429,-0.004232908599078655,-0.004195564426481724,-0.003859455930069089,0.0,0.0,0.0010838024318218231,0.001019711489789188
1683558716.502689,-0.004234392661601305,-0.004198485054075718,-0.0038669565692543983,0.0,0.0,0.0009105494827963412,0.0011475079227238894
1683558717.502343,-0.0042346687987446785,-0.0042002275586128235,-0.0038738581351935863,0.0,0.0,0.0007783272885717452,0.0012665605172514915
1683558718.502728,-0.004233821295201778,-0.004200991243124008,-0.0038801860064268112,0.0,0.0,0.0006148588145151734,0.0013603570405393839
1683558719.503091,-0.004231950268149376,-0.0042009614408016205,-0.0038859995547682047,0.0,0.0,0.0004701909492723644,0.0014213316608220339
1683558720.5031047,-0.004229065962135792,-0.0042000324465334415,-0.0038912962190806866,0.0,0.0,0.000347165041603148,0.0014646464260295033
1683558721.4982088,-0.004225208889693022,-0.004198037553578615,-0.003896074602380395,0.0,0.0,0.0002491305349394679,0.0015147349331527948
1683558722.499285,-0.004220514092594385,-0.004195230081677437,-0.003900391049683094,0.0,0.0,0.00017641215526964515,0.0015222305664792657
1683558723.4989753,-0.004215017892420292,-0.004191596992313862,-0.003904262324795127,0.0,0.0,0.0001906820252770558,0.0015408589970320463
1683558724.5001783,-0.004208771511912346,-0.004187201615422964,-0.003907696343958378,0.0,0.0,0.0002626617788337171,0.001569743501022458
1683558725.500916,-0.004201794974505901,-0.0041821664199233055,-0.0039107222110033035,0.0,0.0,0.0003725341521203518,0.0015994779532775283
1683558726.5000422,-0.004194183275103569,-0.0041764890775084496,-0.003913332708179951,0.0,0.0,0.0004953289171680808,0.001617402071133256
