timestamp,time_boot_ms,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,temperature
1683560073.1233158,714502,244,0,-969,1,1,1,347,80,-457,4315
1683560073.16158,714542,244,0,-969,1,1,1,347,80,-457,4315
1683560073.1813972,714562,244,0,-969,1,1,1,347,80,-457,4315
1683560073.2014194,714582,244,0,-969,1,1,1,347,80,-457,4315
1683560073.2211404,714602,244,0,-969,1,1,1,347,80,-457,4315
1683560073.2613144,714642,244,0,-969,1,1,1,347,80,-457,4315
1683560073.2813783,714662,244,0,-969,1,1,1,347,80,-457,4315
1683560073.301243,714682,244,0,-969,1,1,1,347,80,-457,4315
1683560073.3211954,714702,244,0,-969,1,1,1,347,80,-457,4315
1683560073.3612018,714742,244,0,-969,1,1,1,347,80,-457,4315
1683560073.3811781,714762,244,0,-969,1,1,1,347,80,-457,4315
1683560073.401276,714782,244,0,-969,1,1,1,347,80,-457,4315
1683560073.421028,714802,244,0,-969,1,1,1,347,80,-457,4315
1683560073.4613576,714842,244,0,-969,1,1,1,347,80,-457,4315
1683560073.4812593,714862,244,0,-969,1,1,1,347,80,-457,4315
1683560073.5010471,714882,244,0,-969,1,1,1,347,80,-457,4315
1683560073.5210993,714902,244,0,-969,1,1,1,347,80,-457,4315
1683560073.5613017,714942,244,0,-969,1,1,1,347,80,-457,4315
1683560073.5812914,714962,244,0,-969,1,1,1,347,80,-457,4315
1683560073.6012695,714982,244,0,-969,1,1,1,347,80,-457,4315
1683560073.621129,715002,244,0,-969,1,1,1,347,80,-457,4315
1683560073.7077923,715042,244,0,-969,1,1,1,347,80,-457,4315
1683560073.7079248,715062,244,0,-969,1,1,1,347,80,-457,4315
1683560073.708228,715082,244,0,-969,1,1,1,347,80,-457,4315
1683560073.7214854,715102,244,0,-969,1,1,1,347,80,-457,4315
1683560073.7611303,715142,244,0,-969,1,1,1,347,80,-457,4315
1683560073.781193,715162,244,0,-969,1,1,1,347,80,-457,4315
1683560073.801385,715182,244,0,-969,1,1,1,347,80,-457,4315
1683560073.8212287,715202,244,0,-969,1,1,1,347,80,-457,4315
1683560073.861295,715242,244,0,-969,1,1,1,347,80,-457,4315
1683560073.8810441,715262,244,0,-969,1,1,1,347,80,-457,4315
1683560073.9009733,715282,244,0,-969,1,1,1,347,80,-457,4315
1683560073.9209435,715302,244,0,-969,1,1,1,347,80,-457,4315
1683560073.9613228,715342,244,0,-969,1,1,1,347,80,-457,4315
1683560073.9809659,715362,244,0,-969,1,1,1,347,80,-457,4315
1683560074.0009203,715382,244,0,-969,1,1,1,347,80,-457,4315
1683560074.02088,715402,244,0,-969,1,1,1,347,80,-457,4315
1683560074.0610056,715442,244,0,-969,1,1,1,347,80,-457,4315
1683560074.0810611,715462,244,0,-969,1,1,1,347,80,-457,4315
1683560074.1009362,715482,244,0,-969,1,1,1,347,80,-457,4315
1683560074.1217988,715502,244,0,-969,1,1,1,347,80,-457,4315
1683560074.1609278,715542,244,0,-969,1,1,1,347,80,-457,4315
1683560074.180975,715562,244,0,-969,1,1,1,347,80,-457,4315
1683560074.200988,715582,244,0,-969,1,1,1,347,80,-457,4315
1683560074.2208464,715602,244,0,-969,1,1,1,347,80,-457,4315
1683560074.2610934,715642,244,0,-969,1,1,1,347,80,-457,4315
1683560074.280766,715662,244,0,-969,1,1,1,347,80,-457,4315
1683560074.3008208,715682,244,0,-969,1,1,1,347,80,-457,4315
1683560074.3210292,715702,244,0,-969,1,1,1,347,80,-457,4315
1683560074.3608198,715742,244,0,-969,1,1,1,347,80,-457,4315
1683560074.3808036,715762,244,0,-969,1,1,1,347,80,-457,4315
1683560074.4008226,715782,244,0,-969,1,1,1,347,80,-457,4315
1683560074.4208066,715802,244,0,-969,1,1,1,347,80,-457,4315
1683560074.4608173,715842,244,0,-969,1,1,1,347,80,-457,4315
1683560074.4808524,715862,244,0,-969,1,1,1,347,80,-457,4315
1683560074.5023472,715882,244,0,-969,1,1,1,347,80,-457,4315
1683560074.5224786,715902,244,0,-969,1,1,1,347,80,-457,4315
1683560074.5622416,715942,244,0,-969,1,1,1,347,80,-457,4316
1683560074.5824642,715962,244,0,-969,1,1,1,347,80,-457,4316
1683560074.6021776,715982,244,0,-969,1,1,1,347,80,-457,4316
1683560074.6223912,716002,244,0,-969,1,1,1,347,80,-457,4316
1683560074.6624544,716042,244,0,-969,1,1,1,347,80,-457,4316
1683560074.6822317,716062,244,0,-969,1,1,1,347,80,-457,4316
1683560074.7022638,716082,244,0,-969,1,1,1,347,80,-457,4316
1683560074.7226713,716102,244,0,-969,1,1,1,347,80,-457,4316
1683560074.7624683,716142,244,0,-969,1,1,1,347,80,-457,4316
1683560074.782286,716162,244,0,-969,1,1,1,347,80,-457,4316
1683560074.8020725,716182,244,0,-969,1,1,1,347,80,-457,4316
1683560074.8222501,716202,244,0,-969,1,1,1,347,80,-457,4316
1683560074.8622608,716242,244,0,-969,1,1,1,347,80,-457,4316
1683560074.8820438,716262,244,0,-969,1,1,1,347,80,-457,4316
1683560074.9020853,716282,244,0,-969,1,1,1,347,80,-457,4316
1683560074.9220726,716302,244,0,-969,1,1,1,347,80,-457,4316
1683560074.9621048,716342,244,0,-969,1,1,1,347,80,-457,4316
1683560074.9820864,716362,244,0,-969,1,1,1,347,80,-457,4316
1683560075.0020993,716382,244,0,-969,1,1,1,347,80,-457,4316
1683560075.0220895,716402,244,0,-969,1,1,1,347,80,-457,4316
1683560075.06206,716442,244,0,-969,1,1,1,347,80,-457,4316
1683560075.0821717,716462,244,0,-969,1,1,1,347,80,-457,4316
1683560075.1021366,716482,244,0,-969,1,1,1,347,80,-457,4316
1683560075.1231086,716502,244,0,-969,1,1,1,347,80,-457,4316
1683560075.1621783,716542,244,0,-969,1,1,1,347,80,-457,4316
1683560075.182388,716562,244,0,-969,1,1,1,347,80,-457,4316
1683560075.2020106,716582,244,0,-969,1,1,1,347,80,-457,4316
1683560075.2219813,716602,244,0,-969,1,1,1,347,80,-457,4316
1683560075.2620494,716642,244,0,-969,1,1,1,347,80,-457,4316
1683560075.2820241,716662,244,0,-969,1,1,1,347,80,-457,4316
1683560075.3021858,716682,244,0,-969,1,1,1,347,80,-457,4316
1683560075.321972,716702,244,0,-969,1,1,1,347,80,-457,4316
1683560075.3621554,716742,244,0,-969,1,1,1,347,80,-457,4316
1683560075.382056,716762,244,0,-969,1,1,1,347,80,-457,4316
1683560075.4019048,716782,244,0,-969,1,1,1,347,80,-457,4316
1683560075.4219189,716802,244,0,-969,1,1,1,347,80,-457,4316
1683560075.46188,716842,244,0,-969,1,1,1,347,80,-457,4316
1683560075.4818897,716862,244,0,-969,1,1,1,347,80,-457,4316
1683560075.5017955,716882,244,0,-969,1,1,1,347,80,-457,4316
1683560075.5218644,716902,244,0,-969,1,1,1,347,80,-457,4316
1683560075.5618675,716942,244,0,-969,1,1,1,347,80,-457,4316
1683560075.5818696,716962,244,0,-969,1,1,1,347,80,-457,4316
1683560075.602004,716982,244,0,-969,1,1,1,347,80,-457,4316
1683560075.6218655,717002,244,0,-969,1,1,1,347,80,-457,4316
1683560075.6619039,717042,244,0,-969,1,1,1,347,80,-457,4316
1683560075.6818614,717062,244,0,-969,1,1,1,347,80,-457,4316
1683560075.7018242,717082,244,0,-969,1,1,1,347,80,-457,4316
1683560075.7217264,717102,244,0,-969,1,1,1,347,80,-457,4316
1683560075.761809,717142,244,0,-969,1,1,1,347,80,-457,4316
1683560075.7818158,717162,244,0,-969,1,1,1,347,80,-457,4316
1683560075.801828,717182,244,0,-969,1,1,1,347,80,-457,4316
1683560075.8217986,717202,244,0,-969,1,1,1,347,80,-457,4316
1683560075.861858,717242,244,0,-969,1,1,1,347,80,-457,4316
1683560075.8818276,717262,244,0,-969,1,1,1,347,80,-457,4316
1683560075.9017513,717282,244,0,-969,1,1,1,347,80,-457,4316
1683560075.9220583,717302,244,0,-969,1,1,1,347,80,-457,4316
1683560075.9619327,717342,244,0,-969,1,1,1,347,80,-457,4316
1683560075.9819143,717362,244,0,-969,1,1,1,347,80,-457,4316
1683560076.0017085,717382,244,0,-969,1,1,1,347,80,-457,4316
1683560076.0217404,717402,244,0,-969,1,1,1,347,80,-457,4316
1683560076.0619965,717442,244,0,-969,1,1,1,347,80,-457,4316
1683560076.081891,717462,244,0,-969,1,1,1,347,80,-457,4316
1683560076.1018314,717482,244,0,-969,1,1,1,347,80,-457,4316
1683560076.1227334,717502,244,0,-969,1,1,1,347,80,-457,4316
1683560076.1616504,717542,244,0,-969,1,1,1,347,80,-457,4316
1683560076.181679,717562,244,0,-969,1,1,1,347,80,-457,4316
1683560076.2015975,717582,244,0,-969,1,1,1,347,80,-457,4317
