timestamp,time_boot_ms,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
1683558766.5082653,2163242,-0.001440049964003265,0.24567407369613647,-0.12230775505304337,-0.00017079361714422703,-0.00021742028184235096,-0.0003280423115938902
1683558767.5079565,2164242,-0.0014321934431791306,0.24566952884197235,-0.12248452007770538,-0.0001312820240855217,-0.00024771643802523613,-0.00041178660467267036
1683558768.5077114,2165242,-0.0014371091965585947,0.24566659331321716,-0.12266776710748672,-0.0001807741355150938,-0.0002855858765542507,-0.00040428037755191326
1683558769.5074644,2166242,-0.001446229056455195,0.2456766963005066,-0.12284582853317261,-0.000228632939979434,-0.00027849222533404827,-0.00039720768108963966
1683558770.507059,2167242,-0.0014491915935650468,0.24567168951034546,-0.12302927672863007,-0.00017823581583797932,-0.00016235117800533772,-0.00042269122786819935
1683558771.5065105,2168242,-0.0014686969807371497,0.24565978348255157,-0.12320908159017563,-0.00021213782019913197,-0.00017533078789710999,-0.00045868963934481144
1683558772.5077283,2169242,-0.0014632591046392918,0.24566516280174255,-0.12339209020137787,-0.00024693645536899567,-0.00022398168221116066,-0.0004178339149802923
1683558773.507345,2170242,-0.0014751837588846684,0.24566255509853363,-0.12356560677289963,-0.00021631969138979912,-0.00017909519374370575,-0.00037420843727886677
1683558774.5077848,2171242,-0.0014817662304267287,0.24565981328487396,-0.1237453743815422,-0.00013708090409636497,-0.0003135495353490114,-0.0003508215304464102
1683558775.5074463,2172242,-0.0014941926347091794,0.2456503063440323,-0.12392158806324005,-0.00020242063328623772,-0.0002551889047026634,-0.0004389076493680477
1683558776.5073392,2173242,-0.0014957621460780501,0.2456369698047638,-0.12409653514623642,-0.00022368296049535275,-0.00028022704645991325,-0.00040640775114297867
1683558777.5067842,2174242,-0.0015009136404842138,0.24562788009643555,-0.12426667660474777,-0.00026482599787414074,-0.00024411058984696865,-0.00046768668107688427
1683558778.5067,2175242,-0.0015086655039340258,0.2456195056438446,-0.12443119287490845,-0.00012574205175042152,-0.0003155143931508064,-0.000384713988751173
1683558779.5060372,2176242,-0.0015095183625817299,0.2456362247467041,-0.12458757311105728,-0.00022109807468950748,-0.0002846457064151764,-0.00047749700024724007
1683558780.5015807,2177242,-0.0015130623942241073,0.24562954902648926,-0.1247420385479927,-0.0001886447425931692,-0.00033768429420888424,-0.00047922367230057716
1683558781.5034173,2178242,-0.0015230720164254308,0.245626300573349,-0.12489922344684601,-0.00019499030895531178,-0.0002445394638925791,-0.00041279871948063374
1683558782.503114,2179242,-0.0015144553035497665,0.24561329185962677,-0.1250542551279068,-0.00018770690076053143,-0.00027988175861537457,-0.00045215687714517117
1683558783.5028124,2180242,-0.0015038602286949754,0.24559944868087769,-0.12521256506443024,-0.00021329382434487343,-0.00041166716255247593,-0.0004129365552216768
1683558784.5033336,2181242,-0.0015000542625784874,0.24561616778373718,-0.12537230551242828,-0.00014681951142847538,-0.00021635275334119797,-0.00047272187657654285
1683558785.5029147,2182242,-0.001501463702879846,0.2456222027540207,-0.12551593780517578,-0.00024230126291513443,-0.0003017401322722435,-0.0004886246751993895
1683558786.503191,2183242,-0.0014945392031222582,0.24563683569431305,-0.1256694346666336,-0.00014003156684339046,-0.00034036976285278797,-0.00039704679511487484
1683558787.5028212,2184242,-0.001485327840782702,0.24563701450824738,-0.12581177055835724,-0.00021709292195737362,-0.0002686283551156521,-0.000447580823674798
1683558788.5032833,2185242,-0.0014818210620433092,0.24564281105995178,-0.12595988810062408,-0.00024829618632793427,-0.0002238093875348568,-0.00052073341794312
1683558789.5035787,2186242,-0.0014780316269025207,0.24564848840236664,-0.12610705196857452,-0.00011882884427905083,-0.0002466340083628893,-0.0005712835118174553
1683558790.5031726,2187242,-0.0014827059349045157,0.24564898014068604,-0.12625108659267426,-0.00020508700981736183,-0.00023133237846195698,-0.0004062324296683073
1683558791.49817,2188242,-0.0014934609644114971,0.24565134942531586,-0.126389279961586,-0.00017162784934043884,-0.00032326229847967625,-0.000537102110683918
1683558792.4988427,2189242,-0.0015040512662380934,0.2456517070531845,-0.12652575969696045,-0.00022662943229079247,-0.00023773056454956532,-0.0004868351388722658
1683558793.4997044,2190242,-0.0015139037277549505,0.24566172063350677,-0.12666121125221252,-0.00012613949365913868,-0.00026643089950084686,-0.00038604624569416046
1683558794.4998167,2191242,-0.001522992504760623,0.2456624060869217,-0.12679238617420197,-0.00011441204696893692,-0.0003253880422562361,-0.00048754247836768627
1683558795.4995048,2192242,-0.0015210241544991732,0.2456691712141037,-0.12692634761333466,-0.00011434312909841537,-0.0002555977553129196,-0.0004858812317252159
1683558796.4998026,2193242,-0.001515716197900474,0.2456669807434082,-0.1270592212677002,-0.00022998289205133915,-0.00020921556279063225,-0.0004917511250823736
1683558797.5009267,2194242,-0.0015033406671136618,0.24567638337612152,-0.12719085812568665,-0.00017206906341016293,-0.0002962537109851837,-0.0004926067776978016
1683558798.4965549,2195242,-0.0014935286017134786,0.24567879736423492,-0.12731127440929413,-0.0001583578996360302,-0.0003336700610816479,-0.0005149685312062502
1683558799.4988508,2196242,-0.0014945091679692268,0.2456803023815155,-0.12743282318115234,-0.0001942734234035015,-0.000256943516433239,-0.0005053267814218998
1683558800.4998603,2197242,-0.001488212263211608,0.24567368626594543,-0.12755116820335388,-0.0001924191601574421,-0.0002824647817760706,-0.00047592888586223125
1683558801.4960742,2198242,-0.0014736679149791598,0.24565863609313965,-0.12765151262283325,-0.00012086192145943642,-0.00027589406818151474,-0.0006241186056286097
1683558802.4964917,2199242,-0.0014665431808680296,0.24565289914608002,-0.1277560442686081,-0.00017897668294608593,-0.0002962215803563595,-0.0004754934925585985
1683558803.4981415,2200242,-0.0014769111294299364,0.24565201997756958,-0.12786932289600372,-0.00017150980420410633,-0.00031986087560653687,-0.0004991341847926378
1683558804.494441,2201242,-0.0014963701833039522,0.24564728140830994,-0.12798774242401123,-0.0002470659092068672,-0.00020860531367361546,-0.0004496427718549967
