timestamp,lat,lon,terrain_height,current_height,spacing,pending,loaded
1683558138.9159114,-353632621,1491652373,0.0,0.0,0,504,0
1683558139.915517,-353632621,1491652373,0.0,0.0,0,504,0
1683558140.9152033,-353632620,1491652373,0.0,0.0,0,504,0
1683558141.9148335,-353632620,1491652373,0.0,0.0,0,504,0
1683558142.9145477,-353632620,1491652372,0.0,0.0,0,504,0
1683558143.914271,-353632620,1491652372,0.0,0.0,0,504,0
1683558144.913817,-353632620,1491652372,0.0,0.0,0,504,0
1683558145.909524,-353632620,1491652372,0.0,0.0,0,504,0
1683558146.9089696,-353632620,1491652372,0.0,0.0,0,504,0
1683558147.910167,-353632620,1491652372,0.0,0.0,0,504,0
1683558148.909724,-353632620,1491652372,0.0,0.0,0,504,0
1683558149.9107952,-353632620,1491652372,0.0,0.0,0,504,0
1683558150.9112563,-353632620,1491652372,0.0,0.0,0,504,0
1683558151.9115305,-353632620,1491652372,0.0,0.0,0,504,0
1683558152.9112408,-353632620,1491652372,0.0,0.0,0,504,0
1683558153.9073262,-353632620,1491652372,0.0,0.0,0,504,0
1683558154.9068828,-353632620,1491652372,0.0,0.0,0,504,0
1683558155.9081967,-353632620,1491652372,0.0,0.0,0,504,0
1683558156.9077497,-353632620,1491652372,0.0,0.0,0,504,0
1683558157.9088683,-353632620,1491652372,0.0,0.0,0,504,0
1683558158.9086483,-353632620,1491652372,0.0,0.0,0,504,0
1683558159.9039583,-353632620,1491652372,0.0,0.0,0,504,0
1683558160.9033928,-353632620,1491652372,0.0,0.0,0,504,0
1683558161.9067626,-353632620,1491652372,0.0,0.0,0,504,0
1683558162.906466,-353632620,1491652372,0.0,0.0,0,504,0
1683558163.9075634,-353632620,1491652372,0.0,0.0,0,504,0
1683558164.9071023,-353632620,1491652372,0.0,0.0,0,504,0
1683558165.9019043,-353632620,1491652372,0.0,0.0,0,504,0
1683558166.906632,-353632620,1491652372,0.0,0.0,0,504,0
1683558167.9062734,-353632620,1491652372,0.0,0.0,0,504,0
1683558168.905898,-353632620,1491652372,0.0,0.0,0,504,0
1683558169.902032,-353632620,1491652372,0.0,0.0,0,504,0
1683558170.901737,-353632620,1491652372,0.0,0.0,0,504,0
1683558171.902715,-353632620,1491652372,0.0,0.0,0,504,0
1683558172.9026392,-353632620,1491652372,0.0,0.0,0,504,0
1683558173.9027922,-353632620,1491652372,0.0,0.0,0,504,0
1683558174.9019537,-353632620,1491652372,0.0,0.0,0,504,0
1683558175.9021714,-353632620,1491652372,0.0,0.0,0,504,0
1683558176.9018831,-353632620,1491652372,0.0,0.0,0,504,0
1683558177.898639,-353632620,1491652372,0.0,0.0,0,504,0
1683558178.8984005,-353632620,1491652372,0.0,0.0,0,504,0
1683558179.900015,-353632620,1491652372,0.0,0.0,0,504,0
1683558180.899705,-353632620,1491652372,0.0,0.0,0,504,0
1683558181.900235,-353632620,1491652372,0.0,0.0,0,504,0
1683558182.899823,-353632620,1491652372,0.0,0.0,0,504,0
1683558183.9002094,-353632620,1491652372,0.0,0.0,0,504,0
1683558184.8999038,-353632620,1491652372,0.0,0.0,0,504,0
1683558185.8975596,-353632620,1491652372,0.0,0.0,0,504,0
1683558186.8978038,-353632620,1491652372,0.0,0.0,0,504,0
1683558187.8974066,-353632620,1491652372,0.0,0.0,0,504,0
1683558188.897124,-353632620,1491652372,0.0,0.0,0,504,0
1683558189.8989632,-353632620,1491652372,0.0,0.0,0,504,0
1683558190.898525,-353632620,1491652372,0.0,0.0,0,504,0
1683558191.8946111,-353632620,1491652372,0.0,0.0,0,504,0
1683558192.8943114,-353632620,1491652372,0.0,0.0,0,504,0
1683558193.8960605,-353632620,1491652372,0.0,0.0,0,504,0
1683558194.8959324,-353632620,1491652372,0.0,0.0,0,504,0
1683558195.8962305,-353632620,1491652372,0.0,0.0,0,504,0
1683558196.8958297,-353632620,1491652372,0.0,0.0,0,504,0
1683558197.8962362,-353632620,1491652372,0.0,0.0,0,504,0
1683558198.8959188,-353632620,1491652372,0.0,0.0,0,504,0
1683558199.890453,-353632620,1491652372,0.0,0.0,0,504,0
1683558200.8901591,-353632620,1491652372,0.0,0.0,0,504,0
1683558201.8928585,-353632620,1491652372,0.0,0.0,0,504,0
1683558202.8924012,-353632620,1491652372,0.0,0.0,0,504,0
1683558203.8891878,-353632620,1491652372,0.0,0.0,0,504,0
1683558204.888971,-353632620,1491652372,0.0,0.0,0,504,0
1683558205.890131,-353632620,1491652372,0.0,0.0,0,504,0
1683558206.8896732,-353632620,1491652372,0.0,0.0,0,504,0
1683558207.891471,-353632620,1491652372,0.0,0.0,0,504,0
1683558208.8911064,-353632620,1491652372,0.0,0.0,0,504,0
1683558209.8882182,-353632620,1491652372,0.0,0.0,0,504,0
1683558210.887803,-353632620,1491652372,0.0,0.0,0,504,0
1683558211.8888426,-353632620,1491652372,0.0,0.0,0,504,0
1683558212.8884947,-353632620,1491652372,0.0,0.0,0,504,0
1683558213.8882535,-353632620,1491652372,0.0,0.0,0,504,0
1683558214.8878438,-353632620,1491652372,0.0,0.0,0,504,0
1683558215.888885,-353632620,1491652372,0.0,0.0,0,504,0
1683558216.8886812,-353632620,1491652372,0.0,0.0,0,504,0
1683558217.8895762,-353632620,1491652372,0.0,0.0,0,504,0
1683558218.8892677,-353632620,1491652372,0.0,0.0,0,504,0
1683558219.8845901,-353632620,1491652372,0.0,0.0,0,504,0
1683558220.8843365,-353632620,1491652372,0.0,0.0,0,504,0
1683558221.8852901,-353632620,1491652372,0.0,0.0,0,504,0
1683558222.884908,-353632620,1491652372,0.0,0.0,0,504,0
1683558223.885487,-353632620,1491652372,0.0,0.0,0,504,0
1683558224.8850803,-353632620,1491652372,0.0,0.0,0,504,0
1683558225.8853474,-353632620,1491652372,0.0,0.0,0,504,0
1683558226.886489,-353632620,1491652372,0.0,0.0,0,504,0
1683558227.886324,-353632620,1491652372,0.0,0.0,0,504,0
1683558228.8858886,-353632620,1491652372,0.0,0.0,0,504,0
1683558229.8809264,-353632620,1491652372,0.0,0.0,0,504,0
1683558230.8801925,-353632620,1491652372,0.0,0.0,0,504,0
1683558231.880782,-353632620,1491652372,0.0,0.0,0,504,0
1683558232.8803627,-353632620,1491652372,0.0,0.0,0,504,0
1683558233.8815527,-353632620,1491652372,0.0,0.0,0,504,0
1683558234.8825872,-353632620,1491652372,0.0,0.0,0,504,0
1683558235.8835554,-353632620,1491652372,0.0,0.0,0,504,0
1683558236.8835194,-353632620,1491652372,0.0,0.0,0,504,0
1683558237.8778057,-353632620,1491652372,0.0,0.0,0,504,0
1683558238.8775191,-353632620,1491652372,0.0,0.0,0,504,0
1683558239.8788595,-353632620,1491652372,0.0,0.0,0,504,0
1683558240.8784525,-353632620,1491652372,0.0,0.0,0,504,0
1683558241.8796453,-353632620,1491652372,0.0,0.0,0,504,0
1683558242.8807843,-353632620,1491652372,0.0,0.0,0,504,0
1683558243.8760326,-353632620,1491652372,0.0,0.0,0,504,0
1683558244.8757186,-353632620,1491652372,0.0,0.0,0,504,0
1683558245.8767624,-353632620,1491652372,0.0,0.0,0,504,0
1683558246.8765523,-353632620,1491652372,0.0,0.0,0,504,0
1683558247.8791697,-353632620,1491652372,0.0,0.0,0,504,0
1683558248.87864,-353632620,1491652372,0.0,0.0,0,504,0
1683558249.8739822,-353632620,1491652372,0.0,0.0,0,504,0
1683558250.875113,-353632620,1491652372,0.0,0.0,0,504,0
1683558251.8763924,-353632620,1491652372,0.0,0.0,0,504,0
1683558252.8761146,-353632620,1491652372,0.0,0.0,0,504,0
1683558253.877066,-353632620,1491652372,0.0,0.0,0,504,0
1683558254.8767188,-353632620,1491652372,0.0,0.0,0,504,0
1683558255.8719854,-353632620,1491652372,0.0,0.0,0,504,0
1683558256.8717864,-353632620,1491652372,0.0,0.0,0,504,0
1683558257.8741655,-353632620,1491652372,0.0,0.0,0,504,0
1683558258.8753135,-353632620,1491652372,0.0,0.0,0,504,0
1683558259.8757703,-353632620,1491652372,0.0,0.0,0,504,0
1683558260.8753061,-353632620,1491652372,0.0,0.0,0,504,0
1683558261.8722146,-353632620,1491652372,0.0,0.0,0,504,0
1683558262.871914,-353632620,1491652372,0.0,0.0,0,504,0
1683558263.8729866,-353632620,1491652372,0.0,0.0,0,504,0
1683558264.872575,-353632620,1491652372,0.0,0.0,0,504,0
1683558265.873688,-353632620,1491652372,0.0,0.0,0,504,0
1683558266.8691318,-353632620,1491652372,0.0,0.0,0,504,0
1683558267.8695548,-353632620,1491652372,0.0,0.0,0,504,0
1683558268.8691797,-353632620,1491652372,0.0,0.0,0,504,0
1683558269.8703897,-353632620,1491652372,0.0,0.0,0,504,0
1683558270.8699105,-353632620,1491652372,0.0,0.0,0,504,0
1683558271.8709617,-353632620,1491652372,0.0,0.0,0,504,0
1683558272.871458,-353632620,1491652372,0.0,0.0,0,504,0
1683558273.8674355,-353632620,1491652372,0.0,0.0,0,504,0
1683558274.8679469,-353632620,1491652372,0.0,0.0,0,504,0
1683558275.8689919,-353632620,1491652372,0.0,0.0,0,504,0
1683558276.86862,-353632620,1491652372,0.0,0.0,0,504,0
1683558277.8689594,-353632620,1491652372,0.0,0.0,0,504,0
1683558278.8686957,-353632620,1491652372,0.0,0.0,0,504,0
1683558279.8641212,-353632620,1491652372,0.0,0.0,0,504,0
1683558280.8638587,-353632620,1491652372,0.0,0.0,0,504,0
1683558281.864227,-353632620,1491652372,0.0,0.0,0,504,0
1683558282.8652437,-353632620,1491652372,0.0,0.0,0,504,0
1683558283.867135,-353632620,1491652372,0.0,0.0,0,504,0
1683558284.8667583,-353632620,1491652372,0.0,0.0,0,504,0
1683558285.8627489,-353632620,1491652372,0.0,0.0,0,504,0
1683558286.8625536,-353632620,1491652372,0.0,0.0,0,504,0
1683558287.8635519,-353632620,1491652372,0.0,0.0,0,504,0
1683558288.863269,-353632620,1491652372,0.0,0.0,0,504,0
1683558289.8644865,-353632620,1491652372,0.0,0.0,0,504,0
1683558290.8655,-353632620,1491652372,0.0,0.0,0,504,0
1683558291.8607996,-353632620,1491652372,0.0,0.0,0,504,0
1683558292.8603997,-353632620,1491652372,0.0,0.0,0,504,0
1683558293.8609085,-353632620,1491652372,0.0,0.0,0,504,0
1683558294.8606818,-353632620,1491652372,0.0,0.0,0,504,0
1683558295.8615549,-353632620,1491652372,0.0,0.0,0,504,0
1683558296.8612251,-353632620,1491652372,0.0,0.0,0,504,0
1683558297.862467,-353632620,1491652372,0.0,0.0,0,504,0
1683558298.8627832,-353632620,1491652372,0.0,0.0,0,504,0
1683558299.8624232,-353632620,1491652372,0.0,0.0,0,504,0
1683558300.8621397,-353632620,1491652372,0.0,0.0,0,504,0
1683558301.8575237,-353632620,1491652372,0.0,0.0,0,504,0
1683558302.8571727,-353632620,1491652372,0.0,0.0,0,504,0
1683558303.859752,-353632620,1491652372,0.0,0.0,0,504,0
1683558304.8593879,-353632620,1491652372,0.0,0.0,0,504,0
1683558305.8604891,-353632620,1491652372,0.0,0.0,0,504,0
1683558306.8561077,-353632620,1491652372,0.0,0.0,0,504,0
1683558307.8563082,-353632620,1491652372,0.0,0.0,0,504,0
1683558308.855978,-353632620,1491652372,0.0,0.0,0,504,0
1683558309.8554847,-353632620,1491652372,0.0,0.0,0,504,0
1683558310.8551166,-353632620,1491652372,0.0,0.0,0,504,0
1683558311.8570092,-353632620,1491652372,0.0,0.0,0,504,0
1683558312.8566854,-353632620,1491652372,0.0,0.0,0,504,0
1683558313.8571196,-353632620,1491652372,0.0,0.0,0,504,0
1683558314.853227,-353632620,1491652372,0.0,0.0,0,504,0
1683558315.8548143,-353632620,1491652372,0.0,0.0,0,504,0
1683558316.8545446,-353632620,1491652372,0.0,0.0,0,504,0
1683558317.854983,-353632620,1491652372,0.0,0.0,0,504,0
1683558318.8553903,-353632620,1491652372,0.0,0.0,0,504,0
1683558319.8509393,-353632620,1491652372,0.0,0.0,0,504,0
1683558320.850402,-353632620,1491652372,0.0,0.0,0,504,0
1683558321.8529205,-353632620,1491652372,0.0,0.0,0,504,0
1683558322.854162,-353632620,1491652372,0.0,0.0,0,504,0
1683558323.8501942,-353632620,1491652372,0.0,0.0,0,504,0
1683558324.849805,-353632620,1491652372,0.0,0.0,0,504,0
1683558325.852224,-353632620,1491652372,0.0,0.0,0,504,0
1683558326.8517141,-353632620,1491652372,0.0,0.0,0,504,0
1683558327.8529177,-353632620,1491652372,0.0,0.0,0,504,0
1683558328.8526237,-353632620,1491652372,0.0,0.0,0,504,0
1683558329.8473477,-353632620,1491652372,0.0,0.0,0,504,0
1683558330.8484082,-353632620,1491652372,0.0,0.0,0,504,0
1683558331.8490114,-353632620,1491652372,0.0,0.0,0,504,0
1683558332.8485346,-353632620,1491652372,0.0,0.0,0,504,0
1683558333.8489394,-353632620,1491652372,0.0,0.0,0,504,0
1683558334.848536,-353632620,1491652372,0.0,0.0,0,504,0
1683558335.8489788,-353632620,1491652372,0.0,0.0,0,504,0
1683558336.8486807,-353632620,1491652372,0.0,0.0,0,504,0
1683558337.8496158,-353632620,1491652372,0.0,0.0,0,504,0
1683558338.8465436,-353632620,1491652372,0.0,0.0,0,504,0
1683558339.8468475,-353632620,1491652372,0.0,0.0,0,504,0
1683558340.8464105,-353632620,1491652372,0.0,0.0,0,504,0
1683558341.8477013,-353632620,1491652372,0.0,0.0,0,504,0
1683558342.8472414,-353632620,1491652372,0.0,0.0,0,504,0
1683558343.8475828,-353632620,1491652372,0.0,0.0,0,504,0
1683558344.847326,-353632620,1491652372,0.0,0.0,0,504,0
1683558345.842609,-353632620,1491652372,0.0,0.0,0,504,0
1683558346.8432145,-353632620,1491652372,0.0,0.0,0,504,0
1683558347.8443456,-353632620,1491652372,0.0,0.0,0,504,0
1683558348.843301,-353632620,1491652372,0.0,0.0,0,504,0
1683558349.844997,-353632620,1491652372,0.0,0.0,0,504,0
1683558350.8446288,-353632620,1491652372,0.0,0.0,0,504,0
1683558351.8449626,-353632620,1491652372,0.0,0.0,0,504,0
1683558352.8445668,-353632620,1491652372,0.0,0.0,0,504,0
1683558353.8409457,-353632620,1491652372,0.0,0.0,0,504,0
1683558354.8410401,-353632620,1491652372,0.0,0.0,0,504,0
1683558355.8416479,-353632620,1491652372,0.0,0.0,0,504,0
1683558356.8411136,-353632620,1491652372,0.0,0.0,0,504,0
1683558357.8416276,-353632620,1491652372,0.0,0.0,0,504,0
1683558358.841175,-353632620,1491652372,0.0,0.0,0,504,0
1683558359.842464,-353632620,1491652372,0.0,0.0,0,504,0
1683558360.8420854,-353632620,1491652372,0.0,0.0,0,504,0
1683558361.8366663,-353632620,1491652372,0.0,0.0,0,504,0
1683558362.8377728,-353632620,1491652372,0.0,0.0,0,504,0
1683558363.8380253,-353632620,1491652372,0.0,0.0,0,504,0
1683558364.8376012,-353632620,1491652372,0.0,0.0,0,504,0
1683558365.83814,-353632620,1491652372,0.0,0.0,0,504,0
1683558366.8378773,-353632620,1491652372,0.0,0.0,0,504,0
1683558367.8396626,-353632620,1491652372,0.0,0.0,0,504,0
1683558368.8392415,-353632620,1491652372,0.0,0.0,0,504,0
1683558369.8356175,-353632620,1491652372,0.0,0.0,0,504,0
1683558370.8372033,-353632620,1491652372,0.0,0.0,0,504,0
1683558371.8376868,-353632620,1491652372,0.0,0.0,0,504,0
1683558372.837179,-353632620,1491652372,0.0,0.0,0,504,0
1683558373.8326325,-353632620,1491652372,0.0,0.0,0,504,0
1683558374.8322775,-353632620,1491652372,0.0,0.0,0,504,0
1683558375.8333545,-353632620,1491652372,0.0,0.0,0,504,0
1683558376.833068,-353632620,1491652372,0.0,0.0,0,504,0
1683558377.8351026,-353632620,1491652372,0.0,0.0,0,504,0
1683558378.8359022,-353632620,1491652372,0.0,0.0,0,504,0
1683558379.8356075,-353632620,1491652372,0.0,0.0,0,504,0
1683558380.8353226,-353632620,1491652372,0.0,0.0,0,504,0
1683558381.8299992,-353632620,1491652372,0.0,0.0,0,504,0
1683558382.8296342,-353632620,1491652372,0.0,0.0,0,504,0
1683558383.8301103,-353632620,1491652372,0.0,0.0,0,504,0
1683558384.829666,-353632620,1491652372,0.0,0.0,0,504,0
1683558385.8308656,-353632620,1491652372,0.0,0.0,0,504,0
1683558386.8318803,-353632620,1491652372,0.0,0.0,0,504,0
1683558387.8331,-353632620,1491652372,0.0,0.0,0,504,0
1683558388.8325903,-353632620,1491652372,0.0,0.0,0,504,0
1683558389.8280442,-353632620,1491652372,0.0,0.0,0,504,0
1683558390.828037,-353632620,1491652372,0.0,0.0,0,504,0
1683558391.8273687,-353632620,1491652372,0.0,0.0,0,504,0
1683558392.8270543,-353632620,1491652372,0.0,0.0,0,504,0
1683558393.8274474,-353632620,1491652372,0.0,0.0,0,504,0
1683558394.8287232,-353632620,1491652372,0.0,0.0,0,504,0
1683558395.830483,-353632620,1491652372,0.0,0.0,0,504,0
1683558396.830061,-353632620,1491652372,0.0,0.0,0,504,0
1683558397.8263388,-353632620,1491652372,0.0,0.0,0,504,0
1683558398.8258386,-353632620,1491652372,0.0,0.0,0,504,0
1683558399.8261843,-353632620,1491652372,0.0,0.0,0,504,0
1683558400.825811,-353632620,1491652372,0.0,0.0,0,504,0
1683558401.826303,-353632620,1491652372,0.0,0.0,0,504,0
1683558402.8279936,-353632620,1491652372,0.0,0.0,0,504,0
1683558403.8233385,-353632620,1491652372,0.0,0.0,0,504,0
1683558404.8230479,-353632620,1491652372,0.0,0.0,0,504,0
1683558405.8234527,-353632620,1491652372,0.0,0.0,0,504,0
1683558406.823846,-353632620,1491652372,0.0,0.0,0,504,0
1683558407.8249424,-353632620,1491652372,0.0,0.0,0,504,0
1683558408.8246274,-353632620,1491652372,0.0,0.0,0,504,0
1683558409.8215573,-353632620,1491652373,0.0,0.0,0,504,0
1683558410.8220365,-353632620,1491652373,0.0,0.0,0,504,0
1683558411.822427,-353632620,1491652373,0.0,0.0,0,504,0
1683558412.8220797,-353632620,1491652373,0.0,0.0,0,504,0
1683558413.8228528,-353632620,1491652373,0.0,0.0,0,504,0
1683558414.8226788,-353632620,1491652373,0.0,0.0,0,504,0
1683558415.823228,-353632620,1491652373,0.0,0.0,0,504,0
1683558416.8227825,-353632620,1491652373,0.0,0.0,0,504,0
1683558417.819552,-353632620,1491652373,0.0,0.0,0,504,0
1683558418.8199608,-353632621,1491652374,0.0,0.0,0,504,0
1683558419.8202076,-353632621,1491652374,0.0,0.0,0,504,0
1683558420.8191147,-353632621,1491652374,0.0,0.0,0,504,0
1683558421.8190036,-353632621,1491652374,0.0,0.0,0,504,0
1683558422.8184042,-353632621,1491652374,0.0,0.0,0,504,0
1683558423.819868,-353632621,1491652374,0.0,0.0,0,504,0
1683558424.8194404,-353632621,1491652374,0.0,0.0,0,504,0
1683558425.8203976,-353632621,1491652374,0.0,0.0,0,504,0
1683558426.8200767,-353632621,1491652375,0.0,0.0,0,504,0
1683558427.8147583,-353632621,1491652375,0.0,0.0,0,504,0
1683558428.814443,-353632621,1491652375,0.0,0.0,0,504,0
1683558429.8153362,-353632621,1491652375,0.0,0.0,0,504,0
1683558430.8151033,-353632621,1491652375,0.0,0.0,0,504,0
1683558431.8161106,-353632621,1491652375,0.0,0.0,0,504,0
1683558432.815853,-353632621,1491652375,0.0,0.0,0,504,0
1683558433.8170147,-353632621,1491652375,0.0,0.0,0,504,0
1683558434.8171499,-353632621,1491652375,0.0,0.0,0,504,0
1683558435.812067,-353632621,1491652375,0.0,0.0,0,504,0
