timestamp,time_usec,lat,lon,alt,eph,epv,vel,cog,fix_type,satellites_visible,alt_ellipsoid,h_acc,v_acc,vel_acc,hdg_acc,yaw
1683558110.9228404,1507226000,-353632621,1491652374,584380,121,200,0,11833,6,10,584380,300,300,40,0,0
1683558111.9227414,1508226000,-353632621,1491652374,584380,121,200,0,19571,6,10,584380,300,300,40,0,0
1683558112.9222372,1509226000,-353632621,1491652374,584380,121,200,0,3739,6,10,584380,300,300,40,0,0
1683558113.9239955,1510226000,-353632621,1491652374,584380,121,200,0,23273,6,10,584380,300,300,40,0,0
1683558114.923644,1511226000,-353632621,1491652374,584380,121,200,0,30477,6,10,584380,300,300,40,0,0
1683558115.9228747,1512226000,-353632621,1491652374,584380,121,200,0,34773,6,10,584380,300,300,40,0,0
1683558116.9224918,1513226000,-353632621,1491652374,584380,121,200,0,19130,6,10,584380,300,300,40,0,0
1683558117.9177668,1514226000,-353632621,1491652374,584380,121,200,0,6714,6,10,584380,300,300,40,0,0
1683558118.9174197,1515226000,-353632621,1491652374,584380,121,200,0,18383,6,10,584380,300,300,40,0,0
1683558119.917202,1516226000,-353632621,1491652374,584380,121,200,0,10165,6,10,584380,300,300,40,0,0
1683558120.9169655,1517226000,-353632621,1491652374,584380,121,200,0,28806,6,10,584380,300,300,40,0,0
1683558121.917101,1518226000,-353632621,1491652374,584380,121,200,0,11319,6,10,584380,300,300,40,0,0
1683558122.9167984,1519226000,-353632621,1491652374,584380,121,200,0,5129,6,10,584380,300,300,40,0,0
1683558123.9165351,1520226000,-353632621,1491652374,584380,121,200,0,14470,6,10,584380,300,300,40,0,0
1683558124.9163127,1521226000,-353632621,1491652374,584380,121,200,0,16478,6,10,584380,300,300,40,0,0
1683558125.91568,1522226000,-353632621,1491652374,584380,121,200,0,31908,6,10,584380,300,300,40,0,0
1683558126.915411,1523226000,-353632621,1491652374,584380,121,200,0,24140,6,10,584380,300,300,40,0,0
1683558127.9153502,1524226000,-353632621,1491652374,584380,121,200,0,26016,6,10,584380,300,300,40,0,0
1683558128.9147422,1525226000,-353632621,1491652374,584380,121,200,0,24407,6,10,584380,300,300,40,0,0
1683558129.9156308,1526226000,-353632621,1491652374,584380,121,200,0,7172,6,10,584380,300,300,40,0,0
1683558130.9162521,1527226000,-353632621,1491652374,584380,121,200,0,32007,6,10,584380,300,300,40,0,0
1683558131.915903,1528226000,-353632621,1491652374,584380,121,200,0,15660,6,10,584380,300,300,40,0,0
1683558132.916233,1529226000,-353632621,1491652374,584380,121,200,0,2949,6,10,584380,300,300,40,0,0
1683558133.915939,1530226000,-353632621,1491652374,584380,121,200,0,30789,6,10,584380,300,300,40,0,0
1683558134.915575,1531226000,-353632621,1491652374,584380,121,200,0,7688,6,10,584380,300,300,40,0,0
1683558135.9153733,1532226000,-353632621,1491652374,584380,121,200,0,4080,6,10,584380,300,300,40,0,0
1683558136.9148586,1533226000,-353632621,1491652374,584380,121,200,0,18922,6,10,584380,300,300,40,0,0
1683558137.9160705,1534226000,-353632621,1491652374,584380,121,200,0,15638,6,10,584380,300,300,40,0,0
1683558138.9157186,1535226000,-353632621,1491652374,584380,121,200,0,12,6,10,584380,300,300,40,0,0
1683558139.915328,1536226000,-353632621,1491652374,584380,121,200,0,20443,6,10,584380,300,300,40,0,0
1683558140.9150147,1537226000,-353632621,1491652374,584380,121,200,0,19981,6,10,584380,300,300,40,0,0
1683558141.9146655,1538226000,-353632621,1491652374,584380,121,200,0,20275,6,10,584380,300,300,40,0,0
1683558142.9143534,1539226000,-353632621,1491652374,584380,121,200,0,27371,6,10,584380,300,300,40,0,0
1683558143.914074,1540226000,-353632621,1491652374,584380,121,200,0,20263,6,10,584380,300,300,40,0,0
1683558144.9136546,1541226000,-353632621,1491652374,584380,121,200,0,10152,6,10,584380,300,300,40,0,0
1683558145.9093003,1542226000,-353632621,1491652374,584380,121,200,0,29957,6,10,584380,300,300,40,0,0
1683558146.9087963,1543226000,-353632621,1491652374,584380,121,200,0,21131,6,10,584380,300,300,40,0,0
1683558147.9098825,1544226000,-353632621,1491652374,584380,121,200,0,16466,6,10,584380,300,300,40,0,0
1683558148.9094682,1545226000,-353632621,1491652374,584380,121,200,0,22773,6,10,584380,300,300,40,0,0
1683558149.9106212,1546226000,-353632621,1491652374,584380,121,200,0,9163,6,10,584380,300,300,40,0,0
1683558150.9110801,1547226000,-353632621,1491652374,584380,121,200,0,28011,6,10,584380,300,300,40,0,0
1683558151.911315,1548226000,-353632621,1491652374,584380,121,200,0,28690,6,10,584380,300,300,40,0,0
1683558152.9110696,1549226000,-353632621,1491652374,584380,121,200,0,28231,6,10,584380,300,300,40,0,0
1683558153.9071305,1550226000,-353632621,1491652374,584380,121,200,0,10414,6,10,584380,300,300,40,0,0
1683558154.9066942,1551226000,-353632621,1491652374,584380,121,200,0,7340,6,10,584380,300,300,40,0,0
1683558155.9080048,1552226000,-353632621,1491652374,584380,121,200,0,1880,6,10,584380,300,300,40,0,0
1683558156.907553,1553226000,-353632621,1491652374,584380,121,200,0,30395,6,10,584380,300,300,40,0,0
1683558157.9086735,1554226000,-353632621,1491652374,584380,121,200,0,9503,6,10,584380,300,300,40,0,0
1683558158.9084344,1555226000,-353632621,1491652374,584380,121,200,0,35475,6,10,584380,300,300,40,0,0
1683558159.903768,1556226000,-353632621,1491652374,584380,121,200,0,23044,6,10,584380,300,300,40,0,0
1683558160.9032018,1557226000,-353632621,1491652374,584380,121,200,0,31723,6,10,584380,300,300,40,0,0
1683558161.906556,1558226000,-353632621,1491652374,584380,121,200,0,6881,6,10,584380,300,300,40,0,0
1683558162.9062767,1559226000,-353632621,1491652374,584380,121,200,0,4239,6,10,584380,300,300,40,0,0
1683558163.9073722,1560226000,-353632621,1491652374,584380,121,200,0,14967,6,10,584380,300,300,40,0,0
1683558164.9069307,1561226000,-353632621,1491652374,584380,121,200,0,34767,6,10,584380,300,300,40,0,0
1683558165.9017248,1562226000,-353632621,1491652374,584380,121,200,0,25065,6,10,584380,300,300,40,0,0
1683558166.9064283,1563226000,-353632621,1491652374,584380,121,200,0,4837,6,10,584380,300,300,40,0,0
1683558167.9060771,1564226000,-353632621,1491652374,584380,121,200,0,22255,6,10,584380,300,300,40,0,0
1683558168.9057305,1565226000,-353632621,1491652374,584380,121,200,0,28552,6,10,584380,300,300,40,0,0
1683558169.9018614,1566226000,-353632621,1491652374,584380,121,200,0,29044,6,10,584380,300,300,40,0,0
1683558170.901567,1567226000,-353632621,1491652374,584380,121,200,0,17377,6,10,584380,300,300,40,0,0
1683558171.902491,1568226000,-353632621,1491652374,584380,121,200,0,27749,6,10,584380,300,300,40,0,0
1683558172.9024677,1569226000,-353632621,1491652374,584380,121,200,0,20517,6,10,584380,300,300,40,0,0
1683558173.902626,1570226000,-353632621,1491652374,584380,121,200,0,20678,6,10,584380,300,300,40,0,0
1683558174.9017866,1571226000,-353632621,1491652374,584380,121,200,0,13552,6,10,584380,300,300,40,0,0
1683558175.9019828,1572226000,-353632621,1491652374,584380,121,200,0,8872,6,10,584380,300,300,40,0,0
1683558176.9017227,1573226000,-353632621,1491652374,584380,121,200,0,24800,6,10,584380,300,300,40,0,0
1683558177.8984678,1574226000,-353632621,1491652374,584380,121,200,0,5268,6,10,584380,300,300,40,0,0
1683558178.898209,1575226000,-353632621,1491652374,584380,121,200,0,25023,6,10,584380,300,300,40,0,0
1683558179.8998497,1576226000,-353632621,1491652374,584380,121,200,0,5717,6,10,584380,300,300,40,0,0
1683558180.8995132,1577226000,-353632621,1491652374,584380,121,200,0,5002,6,10,584380,300,300,40,0,0
1683558181.9000475,1578226000,-353632621,1491652374,584380,121,200,0,3990,6,10,584380,300,300,40,0,0
1683558182.8995924,1579226000,-353632621,1491652374,584380,121,200,0,4549,6,10,584380,300,300,40,0,0
1683558183.8999848,1580226000,-353632621,1491652374,584380,121,200,0,25799,6,10,584380,300,300,40,0,0
1683558184.8997397,1581226000,-353632621,1491652374,584380,121,200,0,16273,6,10,584380,300,300,40,0,0
1683558185.8973548,1582226000,-353632621,1491652374,584380,121,200,0,31987,6,10,584380,300,300,40,0,0
1683558186.8976152,1583226000,-353632621,1491652374,584380,121,200,0,32731,6,10,584380,300,300,40,0,0
1683558187.897217,1584226000,-353632621,1491652374,584380,121,200,0,31490,6,10,584380,300,300,40,0,0
1683558188.8968992,1585226000,-353632621,1491652374,584380,121,200,0,10021,6,10,584380,300,300,40,0,0
1683558189.8987706,1586226000,-353632621,1491652374,584380,121,200,0,1373,6,10,584380,300,300,40,0,0
1683558190.8983357,1587226000,-353632621,1491652374,584380,121,200,0,6487,6,10,584380,300,300,40,0,0
1683558191.8944411,1588226000,-353632621,1491652374,584380,121,200,0,32200,6,10,584380,300,300,40,0,0
1683558192.894122,1589226000,-353632621,1491652374,584380,121,200,0,17240,6,10,584380,300,300,40,0,0
1683558193.8958867,1590226000,-353632621,1491652374,584380,121,200,0,22039,6,10,584380,300,300,40,0,0
1683558194.895762,1591226000,-353632621,1491652374,584380,121,200,0,35469,6,10,584380,300,300,40,0,0
1683558195.896034,1592226000,-353632621,1491652374,584380,121,200,0,18376,6,10,584380,300,300,40,0,0
1683558196.8956387,1593226000,-353632621,1491652374,584380,121,200,0,5572,6,10,584380,300,300,40,0,0
1683558197.8960376,1594226000,-353632621,1491652374,584380,121,200,0,4560,6,10,584380,300,300,40,0,0
1683558198.8956304,1595226000,-353632621,1491652374,584380,121,200,0,1153,6,10,584380,300,300,40,0,0
1683558199.8902836,1596226000,-353632621,1491652374,584380,121,200,0,19580,6,10,584380,300,300,40,0,0
1683558200.8899925,1597226000,-353632621,1491652374,584380,121,200,0,13947,6,10,584380,300,300,40,0,0
1683558201.8926919,1598226000,-353632621,1491652374,584380,121,200,0,32456,6,10,584380,300,300,40,0,0
1683558202.8922043,1599226000,-353632621,1491652374,584380,121,200,0,25473,6,10,584380,300,300,40,0,0
1683558203.8890173,1600226000,-353632621,1491652374,584380,121,200,0,31910,6,10,584380,300,300,40,0,0
1683558204.8888013,1601226000,-353632621,1491652374,584380,121,200,0,17598,6,10,584380,300,300,40,0,0
1683558205.8899627,1602226000,-353632621,1491652374,584380,121,200,0,10609,6,10,584380,300,300,40,0,0
1683558206.889493,1603226000,-353632621,1491652374,584380,121,200,0,26450,6,10,584380,300,300,40,0,0
1683558207.891304,1604226000,-353632621,1491652374,584380,121,200,0,26128,6,10,584380,300,300,40,0,0
1683558208.8909128,1605226000,-353632621,1491652374,584380,121,200,0,32155,6,10,584380,300,300,40,0,0
1683558209.8879974,1606226000,-353632621,1491652374,584380,121,200,0,22619,6,10,584380,300,300,40,0,0
1683558210.8876343,1607226000,-353632621,1491652374,584380,121,200,0,18829,6,10,584380,300,300,40,0,0
1683558211.8886282,1608226000,-353632621,1491652374,584380,121,200,0,34487,6,10,584380,300,300,40,0,0
1683558212.888323,1609226000,-353632621,1491652374,584380,121,200,0,4305,6,10,584380,300,300,40,0,0
1683558213.888089,1610226000,-353632621,1491652374,584380,121,200,0,1386,6,10,584380,300,300,40,0,0
1683558214.8876085,1611226000,-353632621,1491652374,584380,121,200,0,27774,6,10,584380,300,300,40,0,0
1683558215.8887155,1612226000,-353632621,1491652374,584380,121,200,0,13794,6,10,584380,300,300,40,0,0
1683558216.8884373,1613226000,-353632621,1491652374,584380,121,200,0,29580,6,10,584380,300,300,40,0,0
1683558217.889358,1614226000,-353632621,1491652374,584380,121,200,0,1380,6,10,584380,300,300,40,0,0
1683558218.8890984,1615226000,-353632621,1491652374,584380,121,200,0,16395,6,10,584380,300,300,40,0,0
1683558219.8844256,1616226000,-353632621,1491652374,584380,121,200,0,7158,6,10,584380,300,300,40,0,0
1683558220.884142,1617226000,-353632621,1491652374,584380,121,200,0,4204,6,10,584380,300,300,40,0,0
1683558221.885101,1618226000,-353632621,1491652374,584380,121,200,0,2473,6,10,584380,300,300,40,0,0
1683558222.884711,1619226000,-353632621,1491652374,584380,121,200,0,20620,6,10,584380,300,300,40,0,0
1683558223.8852777,1620226000,-353632621,1491652374,584380,121,200,0,22051,6,10,584380,300,300,40,0,0
1683558224.8848932,1621226000,-353632621,1491652374,584380,121,200,0,4787,6,10,584380,300,300,40,0,0
1683558225.8851779,1622226000,-353632621,1491652374,584380,121,200,0,23043,6,10,584380,300,300,40,0,0
1683558226.8863223,1623226000,-353632621,1491652374,584380,121,200,0,13067,6,10,584380,300,300,40,0,0
1683558227.8861256,1624226000,-353632621,1491652374,584380,121,200,0,18446,6,10,584380,300,300,40,0,0
1683558228.8856997,1625226000,-353632621,1491652374,584380,121,200,0,1367,6,10,584380,300,300,40,0,0
1683558229.8807237,1626226000,-353632621,1491652374,584380,121,200,0,12150,6,10,584380,300,300,40,0,0
1683558230.8799982,1627226000,-353632621,1491652374,584380,121,200,0,13663,6,10,584380,300,300,40,0,0
1683558231.880613,1628226000,-353632621,1491652374,584380,121,200,0,18559,6,10,584380,300,300,40,0,0
1683558232.8801935,1629226000,-353632621,1491652374,584380,121,200,0,16999,6,10,584380,300,300,40,0,0
1683558233.8813488,1630226000,-353632621,1491652374,584380,121,200,0,12332,6,10,584380,300,300,40,0,0
1683558234.882421,1631226000,-353632621,1491652374,584380,121,200,0,3096,6,10,584380,300,300,40,0,0
1683558235.8833623,1632226000,-353632621,1491652374,584380,121,200,0,978,6,10,584380,300,300,40,0,0
1683558236.8832886,1633226000,-353632621,1491652374,584380,121,200,0,21234,6,10,584380,300,300,40,0,0
1683558237.8776333,1634226000,-353632621,1491652374,584380,121,200,0,14559,6,10,584380,300,300,40,0,0
1683558238.8773265,1635226000,-353632621,1491652374,584380,121,200,0,28560,6,10,584380,300,300,40,0,0
1683558239.878648,1636226000,-353632621,1491652374,584380,121,200,0,976,6,10,584380,300,300,40,0,0
1683558240.878259,1637226000,-353632621,1491652374,584380,121,200,0,21803,6,10,584380,300,300,40,0,0
1683558241.8794765,1638226000,-353632621,1491652374,584380,121,200,0,1091,6,10,584380,300,300,40,0,0
1683558242.8805707,1639226000,-353632621,1491652374,584380,121,200,0,2609,6,10,584380,300,300,40,0,0
1683558243.8758395,1640226000,-353632621,1491652374,584380,121,200,0,6128,6,10,584380,300,300,40,0,0
1683558244.875516,1641226000,-353632621,1491652374,584380,121,200,0,34938,6,10,584380,300,300,40,0,0
1683558245.8765938,1642226000,-353632621,1491652374,584380,121,200,0,26504,6,10,584380,300,300,40,0,0
1683558246.8763852,1643226000,-353632621,1491652374,584380,121,200,0,34202,6,10,584380,300,300,40,0,0
1683558247.8789327,1644226000,-353632621,1491652374,584380,121,200,0,21301,6,10,584380,300,300,40,0,0
1683558248.8784695,1645226000,-353632621,1491652374,584380,121,200,0,11907,6,10,584380,300,300,40,0,0
1683558249.8737836,1646226000,-353632621,1491652374,584380,121,200,0,11257,6,10,584380,300,300,40,0,0
1683558250.8748488,1647226000,-353632621,1491652374,584380,121,200,0,34536,6,10,584380,300,300,40,0,0
1683558251.8761368,1648226000,-353632621,1491652374,584380,121,200,0,16040,6,10,584380,300,300,40,0,0
1683558252.8759334,1649226000,-353632621,1491652374,584380,121,200,0,7067,6,10,584380,300,300,40,0,0
1683558253.876835,1650226000,-353632621,1491652374,584380,121,200,0,14405,6,10,584380,300,300,40,0,0
1683558254.876524,1651226000,-353632621,1491652374,584380,121,200,0,13061,6,10,584380,300,300,40,0,0
1683558255.8717926,1652226000,-353632621,1491652374,584380,121,200,0,30071,6,10,584380,300,300,40,0,0
1683558256.8715913,1653226000,-353632621,1491652374,584380,121,200,0,19734,6,10,584380,300,300,40,0,0
1683558257.8739963,1654226000,-353632621,1491652374,584380,121,200,0,8680,6,10,584380,300,300,40,0,0
1683558258.875125,1655226000,-353632621,1491652374,584380,121,200,0,11404,6,10,584380,300,300,40,0,0
1683558259.8755715,1656226000,-353632621,1491652374,584380,121,200,0,6290,6,10,584380,300,300,40,0,0
1683558260.8751163,1657226000,-353632621,1491652374,584380,121,200,0,34668,6,10,584380,300,300,40,0,0
1683558261.8720214,1658226000,-353632621,1491652374,584380,121,200,0,16253,6,10,584380,300,300,40,0,0
1683558262.8717127,1659226000,-353632621,1491652374,584380,121,200,0,17697,6,10,584380,300,300,40,0,0
1683558263.8728094,1660226000,-353632621,1491652374,584380,121,200,0,12012,6,10,584380,300,300,40,0,0
1683558264.8723743,1661226000,-353632621,1491652374,584380,121,200,0,28699,6,10,584380,300,300,40,0,0
1683558265.8735197,1662226000,-353632621,1491652374,584380,121,200,0,19295,6,10,584380,300,300,40,0,0
1683558266.868939,1663226000,-353632621,1491652374,584380,121,200,0,9531,6,10,584380,300,300,40,0,0
1683558267.8693845,1664226000,-353632621,1491652374,584380,121,200,0,30777,6,10,584380,300,300,40,0,0
1683558268.8689668,1665226000,-353632621,1491652374,584380,121,200,0,24342,6,10,584380,300,300,40,0,0
1683558269.8701897,1666226000,-353632621,1491652374,584380,121,200,0,21492,6,10,584380,300,300,40,0,0
1683558270.8697405,1667226000,-353632621,1491652374,584380,121,200,0,9663,6,10,584380,300,300,40,0,0
1683558271.870789,1668226000,-353632621,1491652374,584380,121,200,0,17076,6,10,584380,300,300,40,0,0
1683558272.8712566,1669226000,-353632621,1491652374,584380,121,200,0,33091,6,10,584380,300,300,40,0,0
1683558273.8672323,1670226000,-353632621,1491652374,584380,121,200,0,17569,6,10,584380,300,300,40,0,0
1683558274.867772,1671226000,-353632621,1491652374,584380,121,200,0,12895,6,10,584380,300,300,40,0,0
1683558275.8687952,1672226000,-353632621,1491652374,584380,121,200,0,17310,6,10,584380,300,300,40,0,0
1683558276.8683958,1673226000,-353632621,1491652374,584380,121,200,0,31448,6,10,584380,300,300,40,0,0
1683558277.8687873,1674226000,-353632621,1491652374,584380,121,200,0,15106,6,10,584380,300,300,40,0,0
1683558278.8685138,1675226000,-353632621,1491652374,584380,121,200,0,22809,6,10,584380,300,300,40,0,0
1683558279.8639014,1676226000,-353632621,1491652374,584380,121,200,0,16529,6,10,584380,300,300,40,0,0
1683558280.8636491,1677226000,-353632621,1491652374,584380,121,200,0,25329,6,10,584380,300,300,40,0,0
1683558281.8639503,1678226000,-353632621,1491652374,584380,121,200,0,6301,6,10,584380,300,300,40,0,0
1683558282.8650703,1679226000,-353632621,1491652374,584380,121,200,0,33504,6,10,584380,300,300,40,0,0
1683558283.8669407,1680226000,-353632621,1491652374,584380,121,200,0,811,6,10,584380,300,300,40,0,0
1683558284.8665133,1681226000,-353632621,1491652374,584380,121,200,0,9658,6,10,584380,300,300,40,0,0
1683558285.8625824,1682226000,-353632621,1491652374,584380,121,200,0,6212,6,10,584380,300,300,40,0,0
1683558286.8623543,1683226000,-353632621,1491652374,584380,121,200,0,3229,6,10,584380,300,300,40,0,0
