timestamp,time_usec,vibration_x,vibration_y,vibration_z,clipping_0,clipping_1,clipping_2
1683558037.9471965,1434442500,0.002697559306398034,0.002767374971881509,0.00254861474968493,0,0,0
1683558038.946802,1435442500,0.0027676145546138287,0.003048463026061654,0.0027681151404976845,0,0,0
1683558039.9457462,1436442500,0.0028022199403494596,0.0029146575834602118,0.0028712230268865824,0,0,0
1683558040.944121,1437442500,0.0028509609401226044,0.002606460591778159,0.0026782937347888947,0,0,0
1683558041.9458988,1438442500,0.0029228562489151955,0.0026116441003978252,0.00271676410920918,0,0,0
1683558042.9469087,1439442500,0.002656841417774558,0.002868798328563571,0.0026284311898052692,0,0,0
1683558043.9424825,1440442500,0.0026979364920407534,0.0028319028206169605,0.0028698251117020845,0,0,0
1683558044.9464586,1441442500,0.002977349329739809,0.002914565382525325,0.002723794197663665,0,0,0
1683558045.9443984,1442442500,0.002599641913548112,0.0029432179871946573,0.002886979142203927,0,0,0
1683558046.944141,1443442500,0.002783587435260415,0.0027908743359148502,0.002787490375339985,0,0,0
1683558047.9456482,1444442500,0.0028014190029352903,0.0026896160561591387,0.0027217098977416754,0,0,0
1683558048.941384,1445442500,0.0028820184525102377,0.002881151158362627,0.0031340562272816896,0,0,0
1683558049.945559,1446442500,0.002869808115065098,0.002749230246990919,0.0025804077740758657,0,0,0
1683558050.9435587,1447442500,0.002757500624284148,0.0028760735876858234,0.002935872646048665,0,0,0
1683558051.9435904,1448442500,0.0026284155901521444,0.002608440350741148,0.0028466936200857162,0,0,0
1683558052.941711,1449442500,0.003028866369277239,0.0028708248864859343,0.0028181530069559813,0,0,0
1683558053.9410229,1450442500,0.0027973782271146774,0.0028145781252533197,0.0030916589312255383,0,0,0
1683558054.9388523,1451442500,0.002574301091954112,0.002905345056205988,0.0026962212286889553,0,0,0
1683558055.9423907,1452442500,0.0028076302260160446,0.00298342015594244,0.0022747551556676626,0,0,0
1683558056.942977,1453442500,0.002896371763199568,0.0026267620269209146,0.002811028389260173,0,0,0
1683558057.9396186,1454442500,0.002577889943495393,0.0028369324281811714,0.0029735220596194267,0,0,0
1683558058.9389307,1455442500,0.0028112754225730896,0.00283237942494452,0.002477657049894333,0,0,0
1683558059.941632,1456442500,0.002953537506982684,0.002893752884119749,0.0029713346157222986,0,0,0
1683558060.9378197,1457442500,0.003082236973568797,0.002721895929425955,0.0028157606720924377,0,0,0
1683558061.9378407,1458442500,0.002845848212018609,0.0028101038187742233,0.0027243068907409906,0,0,0
1683558062.9399722,1459442500,0.0027914969250559807,0.0028402372263371944,0.0025554222520440817,0,0,0
1683558063.9380224,1460442500,0.0027933481615036726,0.0028775562532246113,0.0028105105739086866,0,0,0
1683558064.9390593,1461442500,0.0027012168429791927,0.0030460625421255827,0.0028173483442515135,0,0,0
1683558065.9353592,1462442500,0.0028846189379692078,0.0028319235425442457,0.002863646950572729,0,0,0
1683558066.936213,1463442500,0.002856818726286292,0.0027982245665043592,0.002879855688661337,0,0,0
1683558067.936608,1464442500,0.0024578056763857603,0.0026702838949859142,0.0026490932796150446,0,0,0
1683558068.937652,1465442500,0.0028282746206969023,0.002670559799298644,0.00307850306853652,0,0,0
1683558069.938972,1466442500,0.0027685922104865313,0.0025863314513117075,0.0028857558500021696,0,0,0
1683558070.9350762,1467442500,0.0028526680544018745,0.0029346465598791838,0.002688636304810643,0,0,0
1683558071.9353712,1468442500,0.0028930441476404667,0.0026676501147449017,0.002781732240691781,0,0,0
1683558072.937043,1469442500,0.0029089534655213356,0.002800063928589225,0.0030826653819531202,0,0,0
1683558073.9352796,1470442500,0.002982895588502288,0.002915251301601529,0.002800165442749858,0,0,0
1683558074.9370782,1471442500,0.0028981282375752926,0.002672287169843912,0.0027786167338490486,0,0,0
1683558075.9323022,1472442500,0.002610262716189027,0.00291076279245317,0.0027437973767518997,0,0,0
1683558076.9327178,1473442500,0.0029637094121426344,0.002847954398021102,0.002444733399897814,0,0,0
1683558077.9334502,1474442500,0.0029240490403026342,0.0026849424466490746,0.002527596428990364,0,0,0
1683558078.9344213,1475442500,0.0028300387784838676,0.0025701611302793026,0.003088053548708558,0,0,0
1683558079.9342077,1476442500,0.0026653967797756195,0.0026938747614622116,0.002629737136885524,0,0,0
1683558080.9307714,1477442500,0.002926673972979188,0.002877809340134263,0.0027760835364460945,0,0,0
1683558081.93128,1478442500,0.002617271849885583,0.0027481364086270332,0.0026735991705209017,0,0,0
1683558082.9315727,1479442500,0.002893206663429737,0.002753575099632144,0.0027921521104872227,0,0,0
1683558083.9316657,1480442500,0.003007233375683427,0.0027651514392346144,0.0027635330334305763,0,0,0
1683558084.9330778,1481442500,0.002517503220587969,0.0027602955233305693,0.002577671315521002,0,0,0
1683558085.9314446,1482442500,0.002820865483954549,0.0028728574980050325,0.0028595866169780493,0,0,0
1683558086.9285247,1483442500,0.0029416063334792852,0.0027695673052221537,0.0028350038919597864,0,0,0
1683558087.9282355,1484442500,0.002664436586201191,0.0027190526016056538,0.0029917238280177116,0,0,0
1683558088.9306233,1485442500,0.0029969089664518833,0.003075248561799526,0.002771782223135233,0,0,0
1683558089.931864,1486442500,0.003150142962113023,0.002626401837915182,0.0024643326178193092,0,0,0
1683558090.9271836,1487442500,0.0027199340984225273,0.0027817469090223312,0.0032437448389828205,0,0,0
1683558091.9278767,1488442500,0.0027071491349488497,0.0027276044711470604,0.0027860626578330994,0,0,0
1683558092.9305816,1489442500,0.0029085136484354734,0.00292952754534781,0.0026456122286617756,0,0,0
1683558093.9307394,1490442500,0.0028768021147698164,0.003068032907322049,0.002847527153789997,0,0,0
1683558094.9305627,1491442500,0.0026216264814138412,0.002772952662780881,0.0027850461192429066,0,0,0
1683558095.9305463,1492442500,0.0029642474837601185,0.002767680212855339,0.002647859277203679,0,0,0
1683558096.925653,1493442500,0.002819117857143283,0.0028182868845760822,0.0024733920581638813,0,0,0
1683558097.9269075,1494442500,0.0029867549892514944,0.002613209653645754,0.0028471755795180798,0,0,0
1683558098.9281723,1495442500,0.0027237781323492527,0.00299273943528533,0.002843625145033002,0,0,0
1683558099.927423,1496442500,0.002738429931923747,0.0027027446776628494,0.0025992293376475573,0,0,0
1683558100.9288096,1497442500,0.0027866375166922808,0.0026195882819592953,0.002631905023008585,0,0,0
1683558101.9282808,1498442500,0.002672790549695492,0.002673863433301449,0.0030177137814462185,0,0,0
1683558102.923438,1499442500,0.0031031856779009104,0.0027016839012503624,0.002827147953212261,0,0,0
1683558103.9229553,1500442500,0.0030321627855300903,0.0029460806399583817,0.002646460197865963,0,0,0
1683558104.9230762,1501442500,0.0027783354744315147,0.003015347523614764,0.002765958197414875,0,0,0
1683558105.9248636,1502442500,0.00263522332534194,0.0029104987625032663,0.0028894853312522173,0,0,0
1683558106.9243863,1503442500,0.0027877602260559797,0.0030464944429695606,0.0028505618683993816,0,0,0
1683558107.9241676,1504442500,0.0029782489873468876,0.0027226379606872797,0.0024536096025258303,0,0,0
1683558108.9237673,1505442500,0.0029689231887459755,0.0028447944205254316,0.003245745785534382,0,0,0
1683558109.9235115,1506442500,0.0028650497552007437,0.0028603416867554188,0.0027530414517968893,0,0,0
1683558110.9230757,1507442500,0.002579416846856475,0.0026463931426405907,0.003107121679931879,0,0,0
1683558111.9229994,1508442500,0.0030098333954811096,0.0029273515101522207,0.002788291312754154,0,0,0
1683558112.922513,1509442500,0.0026113030035048723,0.002634424949064851,0.0030690159182995558,0,0,0
1683558113.924301,1510442500,0.0027863364666700363,0.002755984663963318,0.0028919691685587168,0,0,0
1683558114.9240098,1511442500,0.002890931209549308,0.0029587659519165754,0.0026784834917634726,0,0,0
1683558115.9232008,1512442500,0.0027171706315129995,0.0027964897453784943,0.0029957499355077744,0,0,0
1683558116.922772,1513442500,0.0028189599979668856,0.0028629666194319725,0.002843173686414957,0,0,0
1683558117.9181533,1514442500,0.002741981064900756,0.002931850729510188,0.0027722662780433893,0,0,0
1683558118.9176555,1515442500,0.002743920311331749,0.0027603544294834137,0.002960098208859563,0,0,0
1683558119.9175735,1516442499,0.0026936247013509274,0.00299463770352304,0.002307986142113805,0,0,0
1683558120.9172893,1517442499,0.0025512557476758957,0.0031474526040256023,0.002844591625034809,0,0,0
1683558121.9174438,1518442499,0.0027009877376258373,0.002731279470026493,0.002810365054756403,0,0,0
1683558122.9171014,1519442499,0.0028348106425255537,0.00303346267901361,0.0026064584963023663,0,0,0
1683558123.9168012,1520442499,0.0026935783680528402,0.0026870479341596365,0.0026388978585600853,0,0,0
1683558124.9166477,1521442499,0.002848477568477392,0.00298863067291677,0.0026688624639064074,0,0,0
1683558125.9159398,1522442499,0.00263421144336462,0.0030401453841477633,0.002735116519033909,0,0,0
1683558126.915656,1523442499,0.0031341370195150375,0.0028385911136865616,0.0028368178755044937,0,0,0
1683558127.915652,1524442499,0.0027115745469927788,0.002835550345480442,0.0028991024009883404,0,0,0
1683558128.9150102,1525442499,0.0029251594096422195,0.0029848222620785236,0.002897548256441951,0,0,0
1683558129.91603,1526442499,0.003023770172148943,0.002645866246894002,0.0026739314198493958,0,0,0
1683558130.9165199,1527442499,0.002994474722072482,0.0029554555658251047,0.0029268062207847834,0,0,0
1683558131.9162412,1528442499,0.002734388690441847,0.0030510586220771074,0.002689099172130227,0,0,0
1683558132.916474,1529442499,0.0028032728005200624,0.002649142174050212,0.003109827870503068,0,0,0
1683558133.916221,1530442499,0.0025886408984661102,0.0029490627348423004,0.0025781034491956234,0,0,0
1683558134.9158123,1531442499,0.002922801533713937,0.0028396279085427523,0.0027702071238309145,0,0,0
1683558135.9157116,1532442499,0.002648913534358144,0.002839792752638459,0.002708247397094965,0,0,0
1683558136.9151263,1533442499,0.002755171386525035,0.002779535483568907,0.003097565844655037,0,0,0
1683558137.9163725,1534442499,0.002424167701974511,0.002949309069663286,0.002860499545931816,0,0,0
1683558138.916001,1535442499,0.0025497744791209698,0.00302371708676219,0.0027571117971092463,0,0,0
1683558139.9156246,1536442499,0.0025635079946368933,0.002873887773603201,0.0029252194799482822,0,0,0
1683558140.915289,1537442499,0.0028326823376119137,0.002636219374835491,0.0027847932651638985,0,0,0
1683558141.9149282,1538442499,0.0028812093660235405,0.002867848612368107,0.002468041842803359,0,0,0
1683558142.9146292,1539442499,0.0027483892627060413,0.0028088591061532497,0.0028765052556991577,0,0,0
1683558143.9143813,1540442499,0.0029595671221613884,0.0025734452065080404,0.002572842175140977,0,0,0
1683558144.9138868,1541442499,0.002994798356667161,0.002802990609779954,0.002650241833180189,0,0,0
1683558145.90964,1542442499,0.0028771795332431793,0.003088101977482438,0.0028244236018508673,0,0,0
1683558146.9090433,1543442499,0.0030378184746950865,0.0030203615315258503,0.0028593502938747406,0,0,0
1683558147.9102898,1544442499,0.0027438844554126263,0.0029632975347340107,0.002666929503902793,0,0,0
1683558148.9098065,1545442499,0.0025541014038026333,0.002708607818931341,0.002658976474776864,0,0,0
1683558149.91089,1546442499,0.0026051278691738844,0.00304239965043962,0.0028000858146697283,0,0,0
1683558150.9113348,1547442499,0.002997269853949547,0.0027415186632424593,0.0028825998306274414,0,0,0
1683558151.9116375,1548442499,0.0026864490937441587,0.0028293048962950706,0.0026779226027429104,0,0,0
1683558152.9113643,1549442499,0.002843202091753483,0.0025936004240065813,0.002551895333454013,0,0,0
1683558153.9074326,1550442499,0.0027261984068900347,0.0030421472620218992,0.0028899372555315495,0,0,0
1683558154.9069605,1551442499,0.0025950290728360415,0.002586770337074995,0.002896667458117008,0,0,0
1683558155.9083629,1552442499,0.002762631978839636,0.003222165396437049,0.002644107909873128,0,0,0
1683558156.9078333,1553442499,0.0027168842498213053,0.0028706362936645746,0.0029162175487726927,0,0,0
1683558157.9089832,1554442499,0.002932363422587514,0.0026695493143051863,0.0028977268375456333,0,0,0
1683558158.908739,1555442499,0.0028268767055124044,0.00296800397336483,0.0028699852991849184,0,0,0
1683558159.9041045,1556442499,0.002877933671697974,0.0029578316025435925,0.002711479552090168,0,0,0
1683558160.9034805,1557442499,0.002878453116863966,0.003134418511763215,0.0030947139021009207,0,0,0
1683558161.906876,1558442499,0.0030529233627021313,0.0028898012824356556,0.0030161996837705374,0,0,0
1683558162.9065516,1559442499,0.002923175459727645,0.0028204666450619698,0.0029566751327365637,0,0,0
1683558163.907668,1560442499,0.0028465199284255505,0.002898925682529807,0.002844572067260742,0,0,0
1683558164.9071727,1561442499,0.00261522619985044,0.0027520093135535717,0.002822862472385168,0,0,0
1683558165.902007,1562442499,0.0027601011097431183,0.0026964067947119474,0.002600440289825201,0,0,0
1683558166.9067135,1563442499,0.002977933268994093,0.002688306150957942,0.0028674169443547726,0,0,0
1683558167.9063766,1564442499,0.002877512015402317,0.0029352090787142515,0.002928180620074272,0,0,0
1683558168.9059696,1565442499,0.0030268721748143435,0.003120212350040674,0.0027686140965670347,0,0,0
1683558169.9021273,1566442499,0.0030423197895288467,0.002790118334814906,0.0028384544420987368,0,0,0
1683558170.9018548,1567442499,0.0027736604679375887,0.002715658862143755,0.002658331301063299,0,0,0
1683558171.9028096,1568442499,0.002587217604741454,0.0030549948569387197,0.0029286767821758986,0,0,0
1683558172.9027102,1569442499,0.002566613256931305,0.0029691578820347786,0.0027960571460425854,0,0,0
1683558173.9028866,1570442499,0.002766732359305024,0.002818336011841893,0.00263424776494503,0,0,0
1683558174.9020267,1571442499,0.0026766525115817785,0.003105242969468236,0.002698693424463272,0,0,0
1683558175.9022727,1572442499,0.00269281561486423,0.0027300899382680655,0.002571168588474393,0,0,0
1683558176.9019547,1573442499,0.0024887605104595423,0.002759587252512574,0.0030449910555034876,0,0,0
1683558177.8987305,1574442499,0.002890044590458274,0.002791294129565358,0.0025437697768211365,0,0,0
1683558178.898483,1575442499,0.0026956782676279545,0.0024627067614346743,0.0031804016325622797,0,0,0
1683558179.9001179,1576442499,0.0029255289118736982,0.003009312553331256,0.002856474369764328,0,0,0
1683558180.8998113,1577442499,0.002973731840029359,0.0028745399322360754,0.002828560769557953,0,0,0
1683558181.9003317,1578442499,0.002763359574601054,0.0028130216524004936,0.002714389469474554,0,0,0
1683558182.8999043,1579442499,0.002630476374179125,0.0028428947553038597,0.0028117073234170675,0,0,0
1683558183.900315,1580442499,0.0029558558017015457,0.00286651193164289,0.0027690378483384848,0,0,0
1683558184.899974,1581442499,0.002876701531931758,0.0030915681272745132,0.0026082207914441824,0,0,0
1683558185.8976717,1582442499,0.002948501380160451,0.002740059979259968,0.0030569268856197596,0,0,0
1683558186.8978887,1583442499,0.002887645736336708,0.0025210974272340536,0.0029630823992192745,0,0,0
1683558187.8975093,1584442499,0.002894461387768388,0.0028004436753690243,0.002811029087752104,0,0,0
1683558188.8972037,1585442499,0.0026459505315870047,0.0028158228378742933,0.002837106818333268,0,0,0
1683558189.8990686,1586442499,0.0029285592027008533,0.002631933894008398,0.00281513761729002,0,0,0
1683558190.8986104,1587442499,0.0030053872615098953,0.0026734210550785065,0.00276189879514277,0,0,0
1683558191.8947039,1588442499,0.0030186816584318876,0.0025186699349433184,0.002667358610779047,0,0,0
1683558192.8943949,1589442499,0.002798598725348711,0.0027904680464416742,0.002743700286373496,0,0,0
1683558193.896166,1590442499,0.002826468553394079,0.002707231789827347,0.0028146416880190372,0,0,0
1683558194.8960037,1591442499,0.0027120367158204317,0.002681582933291793,0.0027877390384674072,0,0,0
1683558195.896339,1592442499,0.0028759557753801346,0.0027204060461372137,0.0029002176597714424,0,0,0
1683558196.8959153,1593442499,0.002753273583948612,0.002719638403505087,0.0030648494139313698,0,0,0
1683558197.896343,1594442499,0.002758519956842065,0.00307683227583766,0.0028886310756206512,0,0,0
1683558198.89601,1595442499,0.002979815937578678,0.002991093322634697,0.0027313961181789637,0,0,0
1683558199.8905454,1596442499,0.0026396901812404394,0.0027611826080828905,0.0027547164354473352,0,0,0
1683558200.8902304,1597442499,0.0025952435098588467,0.0027436362579464912,0.002822705777361989,0,0,0
1683558201.892952,1598442499,0.0030320642981678247,0.0029201596044003963,0.002651599468663335,0,0,0
1683558202.8924809,1599442499,0.002691787900403142,0.0026754436548799276,0.0028691261541098356,0,0,0
1683558203.8892782,1600442499,0.0025526215322315693,0.0026648349594324827,0.0029477227944880724,0,0,0
1683558204.8890412,1601442499,0.0026446396950632334,0.0028797858394682407,0.003102682065218687,0,0,0
1683558205.8902247,1602442499,0.0027110548689961433,0.0028064255602657795,0.002849271986633539,0,0,0
1683558206.889745,1603442499,0.0027276589535176754,0.0027848640456795692,0.002851021708920598,0,0,0
1683558207.8915663,1604442499,0.002538706175982952,0.002975175157189369,0.0027826123405247927,0,0,0
1683558208.8912163,1605442499,0.0028334446251392365,0.0027768705040216446,0.002795162843540311,0,0,0
1683558209.888329,1606442499,0.0027838251553475857,0.002599088940769434,0.002662146696820855,0,0,0
1683558210.887874,1607442499,0.0026563757564872503,0.00257642799988389,0.002739009680226445,0,0,0
1683558211.888957,1608442499,0.0025880620814859867,0.0028354888781905174,0.002794903703033924,0,0,0
1683558212.8885682,1609442499,0.002747408114373684,0.0028283570427447557,0.0027127666398882866,0,0,0
1683558213.888345,1610442499,0.0028939475305378437,0.0028832657262682915,0.0025242206174880266,0,0,0
1683558214.887927,1611442499,0.0028650041203945875,0.0027512104716151953,0.002729899249970913,0,0,0
1683558215.8889773,1612442499,0.002653217874467373,0.002820810070261359,0.002810531063005328,0,0,0
1683558216.8887792,1613442499,0.002747721504420042,0.002845499664545059,0.0026796762831509113,0,0,0
1683558217.889684,1614442499,0.002829398261383176,0.002676205476745963,0.0027333172038197517,0,0,0
1683558218.8893394,1615442499,0.0028878652956336737,0.0025288094766438007,0.00276840478181839,0,0,0
1683558219.8846817,1616442499,0.0031436686404049397,0.0031418788712471724,0.0027061153668910265,0,0,0
1683558220.8844173,1617442499,0.0029346023220568895,0.0027316035702824593,0.0025727602187544107,0,0,0
1683558221.8853943,1618442499,0.0024912722874432802,0.0027227767277508974,0.0027947763446718454,0,0,0
1683558222.8849895,1619442499,0.002657209988683462,0.0028150882571935654,0.0028794342651963234,0,0,0
1683558223.8856678,1620442499,0.002846933202818036,0.0026209650095552206,0.0027785305865108967,0,0,0
1683558224.8851619,1621442499,0.0027383428532630205,0.0027750616427510977,0.0028879265300929546,0,0,0
1683558225.88544,1622442499,0.0029859840869903564,0.0027726588305085897,0.0030550628434866667,0,0,0
1683558226.8865566,1623442499,0.0029345701914280653,0.002699899720028043,0.00265858368948102,0,0,0
1683558227.8864272,1624442499,0.002964848419651389,0.002686894265934825,0.002692297101020813,0,0,0
1683558228.8859708,1625442499,0.002843670081347227,0.0025767565239220858,0.0027983353938907385,0,0,0
1683558229.8810334,1626442499,0.0027971449308097363,0.002843668218702078,0.002793758176267147,0,0,0
1683558230.8802657,1627442499,0.0024696961045265198,0.003132165875285864,0.0028869397938251495,0,0,0
1683558231.8808777,1628442499,0.0028232354670763016,0.0028362073935568333,0.002805250696837902,0,0,0
1683558232.8804352,1629442499,0.002612384734675288,0.0026180108543485403,0.002807163866236806,0,0,0
1683558233.881662,1630442499,0.002957576187327504,0.0028077445458620787,0.003166449721902609,0,0,0
1683558234.8826613,1631442499,0.002738232258707285,0.0028362900484353304,0.0025879652239382267,0,0,0
1683558235.8836882,1632442499,0.0027294799219816923,0.0022457032464444637,0.0028769748751074076,0,0,0
1683558236.8836234,1633442499,0.002914382377639413,0.002710084430873394,0.002950831549242139,0,0,0
1683558237.8779,1634442499,0.0029343976639211178,0.0030601320322602987,0.0027571108657866716,0,0,0
1683558238.8776042,1635442499,0.002625402994453907,0.0028238904196769,0.002880970947444439,0,0,0
1683558239.8789678,1636442499,0.0026065895799547434,0.002663189312443137,0.003025391139090061,0,0,0
1683558240.878534,1637442499,0.002704472281038761,0.0027750579174607992,0.002885027090087533,0,0,0
1683558241.8797398,1638442499,0.0028936138842254877,0.0028174242470413446,0.002744431607425213,0,0,0
1683558242.8808773,1639442499,0.0027967023197561502,0.002679639495909214,0.0028596746269613504,0,0,0
1683558243.8761647,1640442499,0.0031022955663502216,0.0030100331641733646,0.0028284715954214334,0,0,0
1683558244.875803,1641442499,0.002601239364594221,0.0030474932864308357,0.0030193417333066463,0,0,0
1683558245.876856,1642442499,0.003014537738636136,0.003112213220447302,0.0027177974116057158,0,0,0
1683558246.876625,1643442499,0.002737180795520544,0.0025921284686774015,0.002801748691126704,0,0,0
1683558247.879283,1644442499,0.0028428921941667795,0.0029031657613813877,0.002623478416353464,0,0,0
1683558248.8787127,1645442499,0.002942356513813138,0.0028816747944802046,0.0029778231400996447,0,0,0
1683558249.8740783,1646442499,0.0027937651611864567,0.0027844475116580725,0.0026839047204703093,0,0,0
1683558250.8752027,1647442499,0.002932115690782666,0.0024805108550935984,0.0027547331992536783,0,0,0
1683558251.876495,1648442499,0.0026999858673661947,0.0027074257377535105,0.0027991614770144224,0,0,0
1683558252.876189,1649442499,0.0029248178470879793,0.00255486904643476,0.0027827234007418156,0,0,0
1683558253.8771868,1650442499,0.0027030936907976866,0.002709377557039261,0.0028994346503168344,0,0,0
1683558254.8768022,1651442499,0.002652867930009961,0.002980411984026432,0.0028068118263036013,0,0,0
1683558255.8721128,1652442499,0.0029477225616574287,0.0027458295226097107,0.002558675594627857,0,0,0
1683558256.8718698,1653442499,0.002614917466416955,0.002806680044159293,0.0029356926679611206,0,0,0
1683558257.8742573,1654442499,0.003003455698490143,0.002935096388682723,0.002708243206143379,0,0,0
1683558258.8753955,1655442499,0.00286428933031857,0.002823309041559696,0.002670020330697298,0,0,0
1683558259.875925,1656442499,0.0028721571434289217,0.003065956523641944,0.002808600664138794,0,0,0
1683558260.875389,1657442499,0.002621767111122608,0.0026682852767407894,0.0028206869028508663,0,0,0
1683558261.8723118,1658442499,0.002588884439319372,0.002977824304252863,0.0026469300501048565,0,0,0
1683558262.8719985,1659442499,0.0030421067494899035,0.0025379066355526447,0.0027874866500496864,0,0,0
1683558263.873081,1660442499,0.00284059951081872,0.002776855370029807,0.003120094770565629,0,0,0
1683558264.8726614,1661442499,0.0030322973616421223,0.0028636520728468895,0.0028830552473664284,0,0,0
1683558265.8737845,1662442499,0.0027627397794276476,0.002780855866149068,0.0030085027683526278,0,0,0
1683558266.8692124,1663442499,0.002653255360201001,0.002924357308074832,0.0027308687567710876,0,0,0
1683558267.869649,1664442499,0.002730058506131172,0.0027874873485416174,0.0025940164923667908,0,0,0
1683558268.8692675,1665442499,0.0029214529786258936,0.0025822061579674482,0.002844814211130142,0,0,0
1683558269.870507,1666442499,0.0030250679701566696,0.002630488248541951,0.0028678723610937595,0,0,0
1683558270.8699841,1667442499,0.002898701699450612,0.0028753657825291157,0.00278485962189734,0,0,0
1683558271.8711195,1668442499,0.0026947511360049248,0.002918706741183996,0.0027505201287567616,0,0,0
1683558272.871544,1669442499,0.0029304437339305878,0.002929071895778179,0.002878584899008274,0,0,0
1683558273.867551,1670442499,0.003235964570194483,0.0028640874661505222,0.002898239064961672,0,0,0
1683558274.8680212,1671442499,0.0028877579607069492,0.0028799185529351234,0.00294852233491838,0,0,0
1683558275.8690977,1672442499,0.002841297071427107,0.002687424421310425,0.002828492783010006,0,0,0
1683558276.8687565,1673442499,0.0030179175082594156,0.0027107063215225935,0.0026688040234148502,0,0,0
1683558277.8690584,1674442499,0.0025885412469506264,0.0028652993496507406,0.0026986682787537575,0,0,0
1683558278.8687768,1675442499,0.0030480099376291037,0.0030183419585227966,0.0028703820426017046,0,0,0
1683558279.8642557,1676442499,0.002950875088572502,0.0029203807935118675,0.0025031568948179483,0,0,0
1683558280.8639455,1677442499,0.0028850974049419165,0.0029276409186422825,0.0026365509256720543,0,0,0
1683558281.864366,1678442499,0.0027131543029099703,0.0029430666472762823,0.002916892757639289,0,0,0
1683558282.8653164,1679442499,0.0027170060202479362,0.002743150806054473,0.002995565300807357,0,0,0
1683558283.8672378,1680442499,0.0027176979929208755,0.003036807756870985,0.002628566464409232,0,0,0
1683558284.8668487,1681442499,0.0029374014120548964,0.0028318376280367374,0.0027234090957790613,0,0,0
1683558285.862846,1682442499,0.0030074683018028736,0.002784744603559375,0.0027488262858241796,0,0,0
1683558286.8626606,1683442499,0.002668593777343631,0.002947906730696559,0.0026953089982271194,0,0,0
1683558287.8636434,1684442499,0.0027713971212506294,0.002863827859982848,0.002754637971520424,0,0,0
1683558288.8633513,1685442499,0.002831110032275319,0.0026062082033604383,0.002843911526724696,0,0,0
1683558289.8645942,1686442499,0.003024989739060402,0.0027239860501140356,0.0027012943755835295,0,0,0
1683558290.865584,1687442499,0.0028610890731215477,0.0026586635503917933,0.002657597418874502,0,0,0
1683558291.8608963,1688442499,0.0028399305883795023,0.002960575046017766,0.002910855459049344,0,0,0
1683558292.8604817,1689442499,0.0024117273278534412,0.0030656580347567797,0.0028376339469105005,0,0,0
1683558293.861012,1690442499,0.002880184445530176,0.0028708239551633596,0.0027047547046095133,0,0,0
1683558294.8608136,1691442499,0.0028526296373456717,0.0029428652487695217,0.0027983069885522127,0,0,0
1683558295.8616705,1692442499,0.003064399352297187,0.0027566240169107914,0.0027888601180166006,0,0,0
1683558296.861304,1693442499,0.0028262275736778975,0.0029963429551571608,0.0030007592868059874,0,0,0
