timestamp,time_boot_ms,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
1683558011.9582756,1408442,0.0015957208815962076,0.24811989068984985,-0.1132204458117485,0.0002576208207756281,0.00024586962535977364,0.0006364996079355478
1683558012.9568806,1409442,0.0015973364934325218,0.24810196459293365,-0.11323090642690659,0.0002464558929204941,0.0002830098383128643,0.00060262531042099
1683558013.956268,1410442,0.001610458828508854,0.24809381365776062,-0.11322952061891556,0.00032308069057762623,0.0002543344162404537,0.0006333019118756056
1683558014.9532087,1411442,0.0016144791152328253,0.2480873465538025,-0.11324401944875717,0.00026585254818201065,0.00026857340708374977,0.0005670238751918077
1683558015.952874,1412442,0.0016195346834138036,0.24807877838611603,-0.11325279623270035,0.00023622647859156132,0.00035795150324702263,0.0006463220342993736
1683558016.9523416,1413442,0.0016174113843590021,0.2480708807706833,-0.11324618756771088,0.00032137869857251644,0.0002675724681466818,0.0007549074944108725
1683558017.9508967,1414442,0.001611190615221858,0.2480747401714325,-0.1132521703839302,0.0001972296740859747,0.0002834247425198555,0.0006742237601429224
1683558018.9505696,1415442,0.0016095187747851014,0.24807915091514587,-0.11326700448989868,0.00022606458514928818,0.00025452603586018085,0.0006184887606650591
1683558019.9499953,1416442,0.0016046183882281184,0.248097226023674,-0.11326955258846283,0.0002178112044930458,0.00028308783657848835,0.0006699312943965197
1683558020.949691,1417442,0.001602129777893424,0.2480974793434143,-0.11327552050352097,0.00021518836729228497,0.00028794677928090096,0.0006599084008485079
1683558021.9494395,1418442,0.0015914971008896828,0.24809320271015167,-0.11328525841236115,0.00023879297077655792,0.0002988926135003567,0.0007795176934450865
1683558022.9490273,1419442,0.0015901230508461595,0.2480933964252472,-0.11330273747444153,0.0002349279820919037,0.00022917822934687138,0.0006168284453451633
1683558023.9508839,1420442,0.0015932722017168999,0.2480742484331131,-0.11330665647983551,0.00024079717695713043,0.0002881004475057125,0.0006133581046015024
1683558024.9513862,1421442,0.0015825191512703896,0.24807438254356384,-0.11329372227191925,0.00018574483692646027,0.0002908552996814251,0.0006313198246061802
1683558025.9475596,1422442,0.0015748022124171257,0.2480648308992386,-0.11330042034387589,0.00022137677296996117,0.0002441634424030781,0.0006318949162960052
1683558026.9472167,1423442,0.0015705989208072424,0.24807344377040863,-0.1133011057972908,0.00025477982126176357,0.0003664290998131037,0.0007156971842050552
1683558027.9485638,1424442,0.0015739391092211008,0.2480696737766266,-0.1132906973361969,0.0002793027088046074,0.0003231535665690899,0.000690004788339138
