timestamp,time_boot_ms,press_abs,press_diff,temperature,temperature_press_diff
1683558166.9063892,1563442,945.0159301757812,0.0,3120,0
1683558167.9060454,1564442,944.9860229492188,0.0,3120,0
1683558168.9057028,1565442,944.9822998046875,0.0,3120,0
1683558169.9018328,1566442,945.005126953125,0.0,3120,0
1683558170.9015388,1567442,945.0084228515625,0.0,3120,0
1683558171.9024646,1568442,944.99560546875,0.0,3120,0
1683558172.9024415,1569442,944.9865112304688,0.0,3120,0
1683558173.9025984,1570442,945.0093383789062,0.0,3120,0
1683558174.9017594,1571442,944.9865112304688,0.0,3120,0
1683558175.9019504,1572442,945.0062866210938,0.0,3120,0
1683558176.9016953,1573442,944.9891967773438,0.0,3120,0
1683558177.8984406,1574442,944.9891967773438,0.0,3120,0
1683558178.8981774,1575442,944.9743041992188,0.0,3120,0
1683558179.8998241,1576442,944.980224609375,0.0,3120,0
1683558180.8994818,1577442,944.980224609375,0.0,3120,0
1683558181.900015,1578442,944.999755859375,0.0,3120,0
1683558182.8995638,1579442,944.9976196289062,0.0,3120,0
1683558183.8999553,1580442,944.9775390625,0.0,3120,0
1683558184.8997107,1581442,945.0135498046875,0.0,3120,0
1683558185.8973224,1582442,944.998779296875,0.0,3120,0
1683558186.8975828,1583442,944.9769287109375,0.0,3120,0
1683558187.8971846,1584442,945.0147705078125,0.0,3120,0
1683558188.8968709,1585442,945.0111694335938,0.0,3120,0
1683558189.898739,1586442,944.9865112304688,0.0,3120,0
1683558190.8983052,1587442,944.9913330078125,0.0,3120,0
1683558191.894411,1588442,945.0093383789062,0.0,3120,0
1683558192.8940883,1589442,944.980224609375,0.0,3120,0
1683558193.8958604,1590442,945.005126953125,0.0,3120,0
1683558194.895735,1591442,944.9811401367188,0.0,3120,0
1683558195.8959966,1592442,944.9796142578125,0.0,3120,0
1683558196.8956068,1593442,944.993408203125,0.0,3120,0
1683558197.8959997,1594442,944.9757690429688,0.0,3120,0
1683558198.895603,1595442,944.9743041992188,0.0,3120,0
1683558199.8902557,1596442,944.991943359375,0.0,3120,0
1683558200.8899658,1597442,944.9970703125,0.0,3120,0
1683558201.8926637,1598442,944.9982299804688,0.0,3120,0
1683558202.8921685,1599442,945.0159301757812,0.0,3120,0
1683558203.8889892,1600442,945.0018310546875,0.0,3120,0
1683558204.8887732,1601442,945.0126342773438,0.0,3120,0
1683558205.8899348,1602442,944.9946899414062,0.0,3120,0
1683558206.8894608,1603442,944.9946899414062,0.0,3120,0
1683558207.8912764,1604442,945.0132446289062,0.0,3120,0
1683558208.8908796,1605442,944.991943359375,0.0,3120,0
1683558209.88797,1606442,944.9822998046875,0.0,3120,0
1683558210.8876052,1607442,944.993408203125,0.0,3120,0
1683558211.8885975,1608442,945.0173950195312,0.0,3120,0
1683558212.8882926,1609442,944.9940185546875,0.0,3120,0
1683558213.8880613,1610442,944.9901123046875,0.0,3120,0
1683558214.8875802,1611442,945.0126342773438,0.0,3120,0
1683558215.8886874,1612442,945.0111694335938,0.0,3120,0
1683558216.8883994,1613442,944.9976196289062,0.0,3120,0
1683558217.8893292,1614442,945.005126953125,0.0,3120,0
1683558218.889071,1615442,944.9805297851562,0.0,3120,0
1683558219.8843977,1616442,944.9991455078125,0.0,3120,0
1683558220.8841114,1617442,944.978515625,0.0,3120,0
1683558221.88507,1618442,945.0132446289062,0.0,3120,0
1683558222.8846757,1619442,945.0093383789062,0.0,3120,0
1683558223.8852427,1620442,945.0135498046875,0.0,3120,0
1683558224.8848624,1621442,944.9940185546875,0.0,3120,0
1683558225.8851495,1622442,945.0087280273438,0.0,3120,0
1683558226.8862934,1623442,944.9970703125,0.0,3120,0
1683558227.8860881,1624442,944.9727172851562,0.0,3120,0
1683558228.8856664,1625442,945.0159301757812,0.0,3120,0
1683558229.8806887,1626442,944.9871826171875,0.0,3120,0
1683558230.8799703,1627442,945.0159301757812,0.0,3120,0
1683558231.8805852,1628442,945.0159301757812,0.0,3120,0
1683558232.8801606,1629442,945.0015258789062,0.0,3120,0
1683558233.881315,1630442,944.9901123046875,0.0,3120,0
1683558234.8823917,1631442,944.9757690429688,0.0,3120,0
1683558235.8833306,1632442,945.0030517578125,0.0,3120,0
1683558236.8832548,1633442,944.9886474609375,0.0,3120,0
1683558237.8776042,1634442,944.9727172851562,0.0,3120,0
1683558238.8772945,1635442,945.0045776367188,0.0,3120,0
1683558239.8786163,1636442,945.0087280273438,0.0,3120,0
1683558240.8782134,1637442,945.005126953125,0.0,3120,0
1683558241.8794496,1638442,944.9853515625,0.0,3120,0
1683558242.880536,1639442,944.9949951171875,0.0,3120,0
1683558243.8758068,1640442,944.9754638671875,0.0,3120,0
1683558244.875482,1641442,945.0120849609375,0.0,3120,0
1683558245.876565,1642442,944.9805297851562,0.0,3120,0
1683558246.876358,1643442,944.9832763671875,0.0,3120,0
1683558247.8789043,1644442,944.9736328125,0.0,3120,0
1683558248.878438,1645442,945.0015258789062,0.0,3120,0
1683558249.8737574,1646442,945.005126953125,0.0,3120,0
1683558250.8748176,1647442,944.9747924804688,0.0,3120,0
1683558251.8761032,1648442,945.0009155273438,0.0,3120,0
1683558252.8759038,1649442,944.9850463867188,0.0,3120,0
1683558253.8768008,1650442,944.9871826171875,0.0,3120,0
1683558254.876492,1651442,944.9928588867188,0.0,3120,0
1683558255.8717616,1652442,944.988037109375,0.0,3120,0
1683558256.8715591,1653442,944.9865112304688,0.0,3120,0
1683558257.8739684,1654442,945.0072631835938,0.0,3120,0
1683558258.8750913,1655442,944.9991455078125,0.0,3120,0
1683558259.8755333,1656442,945.0135498046875,0.0,3120,0
1683558260.8750846,1657442,944.9850463867188,0.0,3120,0
1683558261.871993,1658442,945.005126953125,0.0,3120,0
1683558262.87168,1659442,945.0147705078125,0.0,3120,0
1683558263.87278,1660442,944.9886474609375,0.0,3120,0
1683558264.8723419,1661442,944.98388671875,0.0,3120,0
1683558265.8734903,1662442,944.9822998046875,0.0,3120,0
1683558266.8689058,1663442,945.0132446289062,0.0,3120,0
1683558267.8693564,1664442,944.9976196289062,0.0,3120,0
1683558268.8689349,1665442,945.0009155273438,0.0,3120,0
1683558269.8701565,1666442,944.9730224609375,0.0,3120,0
1683558270.8697133,1667442,944.9853515625,0.0,3120,0
1683558271.8707623,1668442,945.0173950195312,0.0,3120,0
1683558272.871225,1669442,945.015380859375,0.0,3120,0
1683558273.867199,1670442,944.9817504882812,0.0,3120,0
1683558274.8677409,1671442,945.0159301757812,0.0,3120,0
1683558275.8687637,1672442,945.0072631835938,0.0,3120,0
1683558276.8683572,1673442,945.015380859375,0.0,3120,0
1683558277.8687603,1674442,944.980224609375,0.0,3120,0
1683558278.8684835,1675442,945.0159301757812,0.0,3120,0
1683558279.8638694,1676442,945.005126953125,0.0,3120,0
1683558280.863616,1677442,944.9922485351562,0.0,3120,0
1683558281.8639193,1678442,944.999755859375,0.0,3120,0
1683558282.8650405,1679442,944.9913330078125,0.0,3120,0
1683558283.8669088,1680442,945.010498046875,0.0,3120,0
1683558284.8664818,1681442,944.978515625,0.0,3120,0
1683558285.8625548,1682442,945.0025024414062,0.0,3120,0
1683558286.8623223,1683442,945.016845703125,0.0,3120,0
1683558287.8633583,1684442,944.9850463867188,0.0,3120,0
1683558288.8630457,1685442,945.015380859375,0.0,3120,0
1683558289.8642628,1686442,944.9743041992188,0.0,3120,0
1683558290.8652751,1687442,945.0084228515625,0.0,3120,0
1683558291.8606012,1688442,944.9832763671875,0.0,3120,0
1683558292.86017,1689442,945.0173950195312,0.0,3120,0
1683558293.8607044,1690442,945.0009155273438,0.0,3120,0
1683558294.8604343,1691442,945.0142211914062,0.0,3120,0
1683558295.861327,1692442,944.9946899414062,0.0,3120,0
1683558296.8610113,1693442,944.9796142578125,0.0,3120,0
1683558297.862248,1694442,944.9817504882812,0.0,3120,0
1683558298.8625827,1695442,944.9886474609375,0.0,3120,0
1683558299.862209,1696442,944.9946899414062,0.0,3120,0
1683558300.8619123,1697442,945.0132446289062,0.0,3120,0
1683558301.8572893,1698442,944.9967651367188,0.0,3120,0
1683558302.8569489,1699442,945.0084228515625,0.0,3120,0
1683558303.8595297,1700442,945.0003662109375,0.0,3120,0
1683558304.8591697,1701442,944.9901123046875,0.0,3120,0
1683558305.8602686,1702442,944.978515625,0.0,3120,0
1683558306.8558226,1703442,944.988037109375,0.0,3120,0
1683558307.8560722,1704442,944.9817504882812,0.0,3120,0
1683558308.8557515,1705442,944.9865112304688,0.0,3120,0
1683558309.8552861,1706442,944.988037109375,0.0,3120,0
1683558310.8549154,1707442,944.9860229492188,0.0,3120,0
1683558311.8567882,1708442,944.9901123046875,0.0,3120,0
1683558312.8564525,1709442,944.993408203125,0.0,3120,0
1683558313.8568969,1710442,944.980224609375,0.0,3120,0
1683558314.853011,1711442,945.0015258789062,0.0,3120,0
1683558315.8546162,1712442,945.003662109375,0.0,3120,0
1683558316.854349,1713442,944.9778442382812,0.0,3120,0
1683558317.854784,1714442,944.988037109375,0.0,3120,0
1683558318.8551972,1715442,944.9778442382812,0.0,3120,0
1683558319.8506677,1716442,945.0025024414062,0.0,3120,0
1683558320.8502066,1717442,944.9886474609375,0.0,3120,0
1683558321.8527093,1718442,944.9967651367188,0.0,3120,0
1683558322.8539662,1719442,944.9891967773438,0.0,3120,0
1683558323.8499455,1720442,944.9778442382812,0.0,3120,0
1683558324.8495739,1721442,945.010498046875,0.0,3120,0
1683558325.851986,1722442,945.0003662109375,0.0,3120,0
1683558326.8515294,1723442,944.999755859375,0.0,3120,0
1683558327.8527122,1724442,944.9811401367188,0.0,3120,0
1683558328.8523428,1725442,944.9874877929688,0.0,3120,0
1683558329.8471494,1726442,944.9754638671875,0.0,3120,0
1683558330.8481817,1727442,944.9928588867188,0.0,3120,0
1683558331.848736,1728442,945.0180053710938,0.0,3120,0
1683558332.848302,1729442,944.999755859375,0.0,3120,0
1683558333.8487206,1730442,945.006591796875,0.0,3120,0
1683558334.8483388,1731442,945.0126342773438,0.0,3120,0
1683558335.848738,1732442,944.99560546875,0.0,3120,0
1683558336.8484056,1733442,945.010498046875,0.0,3120,0
1683558337.8494208,1734442,945.0015258789062,0.0,3120,0
1683558338.8462818,1735442,944.99560546875,0.0,3120,0
1683558339.8466165,1736442,944.999755859375,0.0,3120,0
1683558340.8462074,1737442,944.9747924804688,0.0,3120,0
1683558341.847471,1738442,945.0132446289062,0.0,3120,0
1683558342.847042,1739442,944.9811401367188,0.0,3120,0
1683558343.8473628,1740442,945.0078125,0.0,3120,0
1683558344.847082,1741442,944.9778442382812,0.0,3120,0
1683558345.8423824,1742442,944.9832763671875,0.0,3120,0
1683558346.8430178,1743442,944.9826049804688,0.0,3120,0
1683558347.8441443,1744442,944.9747924804688,0.0,3120,0
1683558348.8430316,1745442,945.0173950195312,0.0,3120,0
1683558349.8447483,1746442,945.0099487304688,0.0,3120,0
1683558350.8444314,1747442,945.003662109375,0.0,3120,0
1683558351.8447409,1748442,944.9874877929688,0.0,3120,0
1683558352.8443396,1749442,945.0045776367188,0.0,3120,0
1683558353.8406882,1750442,945.003662109375,0.0,3120,0
1683558354.8408186,1751442,944.991943359375,0.0,3120,0
1683558355.8414028,1752442,945.0072631835938,0.0,3120,0
1683558356.8408835,1753442,944.9811401367188,0.0,3120,0
1683558357.84139,1754442,944.9940185546875,0.0,3120,0
1683558358.8409564,1755442,945.0062866210938,0.0,3120,0
1683558359.8422332,1756442,945.003662109375,0.0,3120,0
1683558360.841844,1757442,944.9970703125,0.0,3120,0
1683558361.836433,1758442,944.9898071289062,0.0,3120,0
1683558362.8375702,1759442,944.9898071289062,0.0,3120,0
1683558363.8378263,1760442,944.9727172851562,0.0,3120,0
1683558364.8373456,1761442,945.0135498046875,0.0,3120,0
1683558365.8378491,1762442,945.005126953125,0.0,3120,0
1683558366.8376348,1763442,944.980224609375,0.0,3120,0
1683558367.8394387,1764442,944.9946899414062,0.0,3120,0
1683558368.8390474,1765442,944.9811401367188,0.0,3120,0
1683558369.8353853,1766442,944.98388671875,0.0,3120,0
1683558370.8369653,1767442,944.9844360351562,0.0,3120,0
1683558371.8374846,1768442,944.9898071289062,0.0,3120,0
1683558372.836978,1769442,944.9730224609375,0.0,3120,0
1683558373.8324015,1770442,944.9754638671875,0.0,3120,0
1683558374.8320606,1771442,944.9730224609375,0.0,3120,0
1683558375.833135,1772442,944.9747924804688,0.0,3120,0
1683558376.832845,1773442,945.016845703125,0.0,3120,0
1683558377.834901,1774442,944.9754638671875,0.0,3120,0
1683558378.8356974,1775442,944.9901123046875,0.0,3120,0
1683558379.835407,1776442,944.9949951171875,0.0,3120,0
1683558380.8350637,1777442,944.9949951171875,0.0,3120,0
1683558381.8297799,1778442,945.0087280273438,0.0,3120,0
1683558382.8294177,1779442,944.9775390625,0.0,3120,0
1683558383.8298743,1780442,945.0057373046875,0.0,3120,0
1683558384.829441,1781442,944.9967651367188,0.0,3120,0
1683558385.830559,1782442,945.0159301757812,0.0,3120,0
1683558386.8316433,1783442,945.015380859375,0.0,3120,0
1683558387.8328273,1784442,945.005126953125,0.0,3120,0
1683558388.8323617,1785442,944.9730224609375,0.0,3120,0
1683558389.8278077,1786442,944.9886474609375,0.0,3120,0
1683558390.827832,1787442,944.9901123046875,0.0,3120,0
1683558391.8271666,1788442,944.9898071289062,0.0,3120,0
1683558392.826828,1789442,945.0142211914062,0.0,3120,0
1683558393.8271961,1790442,944.9826049804688,0.0,3120,0
1683558394.8285291,1791442,944.9822998046875,0.0,3120,0
1683558395.8302581,1792442,945.0173950195312,0.0,3120,0
1683558396.8298233,1793442,944.99560546875,0.0,3120,0
1683558397.8261049,1794442,945.0045776367188,0.0,3120,0
1683558398.8256369,1795442,945.0078125,0.0,3120,0
1683558399.8259563,1796442,945.0072631835938,0.0,3120,0
1683558400.825588,1797442,944.9778442382812,0.0,3120,0
1683558401.8260818,1798442,944.993408203125,0.0,3120,0
1683558402.8277698,1799442,944.978515625,0.0,3120,0
1683558403.8231192,1800442,945.0045776367188,0.0,3120,0
1683558404.8228574,1801442,944.9874877929688,0.0,3120,0
1683558405.8232243,1802442,944.9805297851562,0.0,3120,0
1683558406.8236024,1803442,945.0142211914062,0.0,3120,0
1683558407.8247097,1804442,944.9754638671875,0.0,3120,0
1683558408.8243928,1805442,944.9853515625,0.0,3120,0
1683558409.821331,1806442,944.9940185546875,0.0,3120,0
1683558410.8218362,1807442,944.9853515625,0.0,3120,0
1683558411.8221626,1808442,944.9826049804688,0.0,3120,0
1683558412.8218796,1809442,944.9754638671875,0.0,3120,0
1683558413.8226151,1810442,945.0087280273438,0.0,3120,0
1683558414.8224318,1811442,944.9865112304688,0.0,3120,0
1683558415.822976,1812442,945.0093383789062,0.0,3120,0
1683558416.8225555,1813442,945.0057373046875,0.0,3120,0
1683558417.819323,1814442,944.9940185546875,0.0,3120,0
1683558418.819759,1815442,945.0147705078125,0.0,3120,0
1683558419.819962,1816442,945.0030517578125,0.0,3120,0
1683558420.8189154,1817442,944.9928588867188,0.0,3120,0
1683558421.8187585,1818442,944.9736328125,0.0,3120,0
1683558422.8181548,1819442,944.9967651367188,0.0,3120,0
1683558423.8195777,1820442,944.9907836914062,0.0,3120,0
1683558424.8192153,1821442,944.9811401367188,0.0,3120,0
1683558425.820188,1822442,944.9757690429688,0.0,3120,0
1683558426.819824,1823442,944.9886474609375,0.0,3120,0
1683558427.814513,1824442,944.9763793945312,0.0,3120,0
1683558428.8142114,1825442,944.9754638671875,0.0,3120,0
1683558429.8151386,1826442,944.9805297851562,0.0,3120,0
1683558430.8148847,1827442,944.9747924804688,0.0,3120,0
1683558431.8159041,1828442,945.0009155273438,0.0,3120,0
1683558432.8156323,1829442,945.0084228515625,0.0,3120,0
1683558433.816785,1830442,944.9901123046875,0.0,3120,0
1683558434.816949,1831442,944.9901123046875,0.0,3120,0
1683558435.811826,1832442,945.0078125,0.0,3120,0
1683558436.8114998,1833442,944.98388671875,0.0,3120,0
1683558437.814659,1834442,945.016845703125,0.0,3120,0
1683558438.8143375,1835442,944.9727172851562,0.0,3120,0
1683558439.8147838,1836442,944.9769287109375,0.0,3120,0
1683558440.8143585,1837442,944.9891967773438,0.0,3120,0
1683558441.8098402,1838442,944.9949951171875,0.0,3120,0
1683558442.8103216,1839442,945.0120849609375,0.0,3120,0
1683558443.811893,1840442,944.9860229492188,0.0,3120,0
1683558444.8118653,1841442,944.9747924804688,0.0,3120,0
1683558445.8120012,1842442,944.9898071289062,0.0,3120,0
1683558446.8124409,1843442,944.998779296875,0.0,3120,0
1683558447.8086407,1844442,945.0120849609375,0.0,3120,0
1683558448.8072643,1845442,945.0057373046875,0.0,3120,0
1683558449.8077354,1846442,944.9832763671875,0.0,3120,0
1683558450.807371,1847442,944.9886474609375,0.0,3120,0
1683558451.8100643,1848442,944.980224609375,0.0,3120,0
1683558452.809511,1849442,945.005126953125,0.0,3120,0
1683558453.805606,1850442,944.9976196289062,0.0,3120,0
1683558454.8053873,1851442,944.9970703125,0.0,3120,0
1683558455.80643,1852442,944.9757690429688,0.0,3120,0
1683558456.8059587,1853442,945.0173950195312,0.0,3120,0
1683558457.8064346,1854442,945.0072631835938,0.0,3120,0
1683558458.8062758,1855442,945.0039672851562,0.0,3120,0
1683558459.8072245,1856442,944.9743041992188,0.0,3120,0
1683558460.8067112,1857442,945.0087280273438,0.0,3120,0
1683558461.8066084,1858442,944.9832763671875,0.0,3120,0
1683558462.8060126,1859442,944.9826049804688,0.0,3120,0
1683558463.8065162,1860442,944.9991455078125,0.0,3120,0
1683558464.8062365,1861442,945.0009155273438,0.0,3120,0
1683558465.8065314,1862442,944.9826049804688,0.0,3120,0
1683558466.8060973,1863442,944.9811401367188,0.0,3120,0
1683558467.8029563,1864442,944.9982299804688,0.0,3120,0
1683558468.8027081,1865442,945.0093383789062,0.0,3120,0
1683558469.8030925,1866442,944.978515625,0.0,3120,0
1683558470.8026128,1867442,944.9967651367188,0.0,3120,0
1683558471.8044076,1868442,945.0142211914062,0.0,3120,0
1683558472.8040993,1869442,945.0018310546875,0.0,3120,0
1683558473.8005552,1870442,945.0018310546875,0.0,3120,0
1683558474.7999904,1871442,945.016845703125,0.0,3120,0
1683558475.8017602,1872442,944.9730224609375,0.0,3120,0
1683558476.8014743,1873442,944.999755859375,0.0,3120,0
1683558477.8023546,1874442,945.0030517578125,0.0,3120,0
1683558478.802145,1875442,944.9811401367188,0.0,3120,0
1683558479.7982364,1876442,944.9928588867188,0.0,3120,0
1683558480.7979329,1877442,945.0173950195312,0.0,3120,0
1683558481.7978039,1878442,945.0147705078125,0.0,3120,0
