timestamp,time_usec,servo1_raw,servo2_raw,servo3_raw,servo4_raw,servo5_raw,servo6_raw,servo7_raw,servo8_raw,port,servo9_raw,servo10_raw,servo11_raw,servo12_raw,servo13_raw,servo14_raw,servo15_raw,servo16_raw
1683558096.925138,1493442500,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558097.926337,1494442500,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558098.9275408,1495442500,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558099.926876,1496442500,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558100.9281652,1497442500,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558101.9277256,1498442500,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558102.922888,1499442500,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558103.922128,1500442500,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558104.9225311,1501442500,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558105.9243102,1502442500,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558106.9238715,1503442500,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558107.9235673,1504442500,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558108.923302,1505442500,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558109.922988,1506442500,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558110.9226162,1507442500,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558111.9225178,1508442500,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558112.9219818,1509442500,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558113.9237466,1510442500,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558114.9234216,1511442500,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558115.9226034,1512442500,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558116.9222467,1513442500,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558117.917478,1514442500,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558118.917197,1515442500,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558119.9167924,1516442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558120.9166865,1517442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558121.9168375,1518442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558122.9164987,1519442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558123.9163024,1520442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558124.9160044,1521442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558125.915451,1522442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558126.9151747,1523442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558127.9150963,1524442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558128.9144905,1525442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558129.9153988,1526442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558130.9159257,1527442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558131.915652,1528442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558132.9159925,1529442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558133.9157166,1530442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558134.915352,1531442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558135.9150257,1532442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558136.914604,1533442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558137.9157984,1534442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558138.9154508,1535442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558139.915073,1536442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558140.9147599,1537442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558141.9144385,1538442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558142.914095,1539442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558143.913819,1540442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558144.913437,1541442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558145.9089022,1542442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558146.908545,1543442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558147.9096248,1544442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558148.9092083,1545442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558149.9103684,1546442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558150.91084,1547442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558151.9110541,1548442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558152.9108195,1549442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558153.906869,1550442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558154.906411,1551442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558155.90774,1552442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558156.9072924,1553442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558157.9084105,1554442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558158.9080865,1555442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558159.9034827,1556442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558160.9029455,1557442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558161.9062982,1558442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558162.9060187,1559442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558163.9071107,1560442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558164.9067008,1561442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558165.901469,1562442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558166.906117,1563442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558167.9058197,1564442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558168.9055002,1565442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558169.9016306,1566442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558170.9013405,1567442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558171.9022639,1568442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558172.9022355,1569442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558173.9023943,1570442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558174.901559,1571442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558175.9017344,1572442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558176.9015012,1573442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558177.898241,1574442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558178.8979537,1575442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558179.8996236,1576442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558180.8992593,1577442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558181.8998082,1578442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558182.8993614,1579442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558183.899724,1580442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558184.8995075,1581442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558185.8969996,1582442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558186.8973558,1583442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558187.8969598,1584442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558188.8966553,1585442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558189.8984904,1586442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558190.8980658,1587442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558191.8942082,1588442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558192.893838,1589442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558193.895661,1590442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558194.8955348,1591442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558195.8957705,1592442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558196.8953705,1593442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558197.895769,1594442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558198.895407,1595442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558199.890049,1596442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558200.8897665,1597442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558201.8924575,1598442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558202.891907,1599442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558203.888789,1600442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558204.8885658,1601442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558205.8897302,1602442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558206.889247,1603442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558207.89107,1604442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558208.8906567,1605442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558209.8877687,1606442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558210.887404,1607442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558211.888373,1608442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558212.8880744,1609442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558213.8878546,1610442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558214.8873796,1611442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558215.8884883,1612442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558216.8881748,1613442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558217.8890893,1614442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558218.8888764,1615442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558219.884198,1616442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558220.883865,1617442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558221.8848305,1618442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558222.8844433,1619442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558223.8849916,1620442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558224.8846357,1621442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558225.88495,1622442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558226.8860893,1623442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558227.885769,1624442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558228.8854387,1625442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558229.8804405,1626442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558230.8797636,1627442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558231.880376,1628442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558232.8799407,1629442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558233.8810291,1630442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558234.882186,1631442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558235.8830812,1632442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558236.8829603,1633442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558237.8773909,1634442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558238.8770576,1635442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558239.87839,1636442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558240.8779905,1637442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558241.8792439,1638442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558242.8802903,1639442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558243.8755813,1640442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558244.8752465,1641442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558245.8763623,1642442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558246.8761585,1643442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558247.8786705,1644442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558248.8782277,1645442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558249.8735528,1646442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558250.8745892,1647442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558251.8758912,1648442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558252.8756936,1649442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558253.8765523,1650442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558254.8762643,1651442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558255.871535,1652442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558256.8713248,1653442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558257.873753,1654442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558258.8748677,1655442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558259.875276,1656442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558260.8748596,1657442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558261.8717854,1658442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558262.871441,1659442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558263.8725712,1660442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558264.8721082,1661442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558265.873281,1662442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558266.8686786,1663442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558267.8691504,1664442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558268.8686936,1665442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558269.8699222,1666442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558270.869512,1667442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558271.8705544,1668442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558272.8709629,1669442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558273.8669515,1670442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558274.8675346,1671442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683558275.8685315,1672442499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
