timestamp,velocity_variance,pos_horiz_variance,pos_vert_variance,compass_variance,terrain_alt_variance,flags,airspeed_variance
1683558035.9449015,0.007827436551451683,0.006715338211506605,0.012780961580574512,0.008013934828341007,0.0,831,0.0
1683558036.9466965,0.007981862872838974,0.006706033367663622,0.0020481792744249105,0.008015983738005161,0.0,831,0.0
1683558037.9471474,0.007723984774202108,0.006707297172397375,0.0023646820336580276,0.008019291795790195,0.0,831,0.0
1683558038.9467468,0.007455525919795036,0.006705239415168762,0.001785657019354403,0.008017770014703274,0.0,831,0.0
1683558039.9456885,0.007391458377242088,0.006707400549203157,0.0062937005423009396,0.008012242615222931,0.0,831,0.0
1683558040.9440615,0.006883241701871157,0.006696800235658884,0.003035095054656267,0.008006779477000237,0.0,831,0.0
1683558041.9458392,0.006747988983988762,0.006695325020700693,0.010266084223985672,0.008009023033082485,0.0,831,0.0
1683558042.9468615,0.006714840419590473,0.006692845374345779,0.012850715778768063,0.008012417703866959,0.0,831,0.0
1683558043.9424317,0.00684092054143548,0.006703379098325968,0.005953620187938213,0.007996013388037682,0.0,831,0.0
1683558044.9464064,0.0067145805805921555,0.006699505262076855,0.005178731866180897,0.007994411513209343,0.0,831,0.0
1683558045.9443343,0.006669198162853718,0.006688396912068129,0.0056848712265491486,0.007998277433216572,0.0,831,0.0
1683558046.9440856,0.006693771108984947,0.0066852993331849575,0.00872898567467928,0.008007921278476715,0.0,831,0.0
1683558047.945586,0.006664843764156103,0.006700978614389896,0.0023190053179860115,0.008010498248040676,0.0,831,0.0
1683558048.9413235,0.006736179813742638,0.006731195840984583,0.002656449330970645,0.008017757907509804,0.0,831,0.0
1683558049.945469,0.006771919783204794,0.006774093955755234,0.002402321668341756,0.008011366240680218,0.0,831,0.0
1683558050.9435134,0.006811733823269606,0.006799330003559589,0.0001926085533341393,0.007988769561052322,0.0,831,0.0
1683558051.9435122,0.0068560098297894,0.006816408596932888,0.0016538038616999984,0.00798557698726654,0.0,831,0.0
1683558052.9416547,0.0068616908974945545,0.006832589395344257,0.00214309711009264,0.007979782298207283,0.0,831,0.0
1683558053.940945,0.006890513468533754,0.0068395985290408134,0.006631533615291119,0.007983866147696972,0.0,831,0.0
1683558054.9388058,0.006872499827295542,0.006850488483905792,0.004602544941008091,0.007989546284079552,0.0,831,0.0
1683558055.942308,0.006859426386654377,0.006859004497528076,0.011494665406644344,0.007987692952156067,0.0,831,0.0
1683558056.9429243,0.006844913121312857,0.0068668946623802185,0.0003085221687797457,0.00798227358609438,0.0,831,0.0
1683558057.9395635,0.00683902483433485,0.006842714734375477,0.007601114921271801,0.00797498133033514,0.0,831,0.0
1683558058.938873,0.0068448265083134174,0.006821691524237394,0.001667577656917274,0.007969741709530354,0.0,831,0.0
1683558059.9415507,0.006813261192291975,0.006789498031139374,0.00047035329043865204,0.007958068512380123,0.0,831,0.0
1683558060.937761,0.006698896177113056,0.006746138911694288,0.0034604009706526995,0.00794367864727974,0.0,831,0.0
1683558061.9377596,0.006787169259041548,0.006721299607306719,0.002073122886940837,0.007950186729431152,0.0,831,0.0
1683558062.9399152,0.006796557456254959,0.006719889119267464,0.011467096395790577,0.007963353767991066,0.0,831,0.0
1683558063.9379573,0.0068013835698366165,0.006733666639775038,0.009574180468916893,0.007966700941324234,0.0,831,0.0
1683558064.9389067,0.006686934735625982,0.0067548672668635845,0.0024357109796255827,0.007955295965075493,0.0,831,0.0
1683558065.9352715,0.00686020590364933,0.006744537502527237,0.01820329762995243,0.007956407964229584,0.0,831,0.0
1683558066.9361582,0.007065877318382263,0.006751345470547676,0.01699652522802353,0.007954663597047329,0.0,831,0.0
1683558067.936533,0.007429647259414196,0.0067575969733297825,0.0014301066985353827,0.007947822101414204,0.0,831,0.0
1683558068.9375966,0.007101327180862427,0.006743647623807192,0.005189123563468456,0.007925724610686302,0.0,831,0.0
1683558069.938915,0.007209371775388718,0.0067333257757127285,0.008024068549275398,0.007928422652184963,0.0,831,0.0
1683558070.9350083,0.007247762754559517,0.006726751569658518,0.0016592387109994888,0.007924474775791168,0.0,831,0.0
1683558071.9353118,0.0071198479272425175,0.006728720385581255,0.013669505715370178,0.007907225750386715,0.0,831,0.0
1683558072.936985,0.006748646963387728,0.006715265568345785,0.01246876735240221,0.007889974862337112,0.0,831,0.0
1683558073.9352207,0.006644762586802244,0.0066751837730407715,0.010206778533756733,0.007887515239417553,0.0,831,0.0
1683558074.9370217,0.006652196869254112,0.006651224568486214,0.001858098665252328,0.007918511517345905,0.0,831,0.0
1683558075.9322016,0.006723725236952305,0.006669228430837393,0.008081160485744476,0.007930087856948376,0.0,831,0.0
1683558076.9326644,0.006785375066101551,0.006702080834656954,0.0015111604006960988,0.00794924981892109,0.0,831,0.0
1683558077.9333558,0.006690623238682747,0.006704309023916721,0.002222573384642601,0.007928116247057915,0.0,831,0.0
1683558078.9343338,0.006699973251670599,0.006715347059071064,0.0008657069411128759,0.007946874015033245,0.0,831,0.0
1683558079.9341195,0.0066977874375879765,0.00673557398840785,0.014536644332110882,0.007942697033286095,0.0,831,0.0
1683558080.9307148,0.006747121457010508,0.006766397971659899,0.014926543459296227,0.007927256636321545,0.0,831,0.0
1683558081.9312248,0.006738563999533653,0.0067819408141076565,0.010272218845784664,0.0079120434820652,0.0,831,0.0
1683558082.931457,0.006750963162630796,0.006783211138099432,0.0008077590027824044,0.007914007641375065,0.0,831,0.0
1683558083.9315925,0.006717009469866753,0.006772719323635101,0.005624245852231979,0.007923268713057041,0.0,831,0.0
1683558084.9330175,0.006667761597782373,0.006740686949342489,0.014613650739192963,0.007914497517049313,0.0,831,0.0
1683558085.9313488,0.006657026242464781,0.006722706835716963,0.00796965416520834,0.007916200906038284,0.0,831,0.0
1683558086.9284303,0.00663770642131567,0.006708759814500809,0.0036335161421447992,0.00791555643081665,0.0,831,0.0
1683558087.9281685,0.006659679114818573,0.006708452012389898,0.011458128690719604,0.007916923612356186,0.0,831,0.0
1683558088.9305677,0.006658506114035845,0.006717519368976355,0.019800012931227684,0.00792216882109642,0.0,831,0.0
1683558089.9318016,0.00687784468755126,0.006723321974277496,0.01794750988483429,0.00793259683996439,0.0,831,0.0
1683558090.9271288,0.0070620193146169186,0.006740218959748745,0.000895545759703964,0.007927053608000278,0.0,831,0.0
1683558091.9278126,0.007055443711578846,0.006765027996152639,0.0036626814398914576,0.007908393628895283,0.0,831,0.0
1683558092.9305277,0.006946109235286713,0.0067531089298427105,0.006475238595157862,0.007907571271061897,0.0,831,0.0
1683558093.93065,0.00709958141669631,0.006762942299246788,0.010409788228571415,0.007914165034890175,0.0,831,0.0
1683558094.9305084,0.007205191068351269,0.0067325979471206665,0.005891087464988232,0.007910589687526226,0.0,831,0.0
1683558095.9304712,0.0071688247844576836,0.006693852134048939,0.015955308452248573,0.007918420247733593,0.0,831,0.0
1683558096.9255965,0.007503501605242491,0.006673675961792469,0.0060543492436409,0.007917496375739574,0.0,831,0.0
1683558097.926845,0.007598167285323143,0.006663799751549959,0.013512019999325275,0.00791461206972599,0.0,831,0.0
1683558098.9281135,0.007625858299434185,0.006667638197541237,0.005438163410872221,0.007906543090939522,0.0,831,0.0
1683558099.9273658,0.007347753271460533,0.006673071067780256,0.00939966645091772,0.007898920215666294,0.0,831,0.0
1683558100.9287517,0.007147717755287886,0.006683122832328081,0.0002350292052142322,0.007900025695562363,0.0,831,0.0
1683558101.9282248,0.007067686878144741,0.006708794739097357,0.009168683551251888,0.007908371277153492,0.0,831,0.0
1683558102.9233844,0.006863317918032408,0.006737138610333204,0.002981871133670211,0.007914644666016102,0.0,831,0.0
1683558103.9228017,0.006793028209358454,0.0067737409844994545,0.008354740217328072,0.007904126308858395,0.0,831,0.0
1683558104.9230194,0.006792795844376087,0.006783585529774427,0.01540924422442913,0.007831300608813763,0.0,831,0.0
1683558105.924806,0.006547273136675358,0.006720995530486107,0.00783468596637249,0.007705255411565304,0.0,831,0.0
1683558106.924337,0.0063246157951653,0.0065794591791927814,0.01282317005097866,0.00752145005390048,0.0,831,0.0
1683558107.9241078,0.006116586737334728,0.00633117463439703,0.0019285816233605146,0.007287918124347925,0.0,831,0.0
1683558108.9237173,0.005619007628411055,0.005953024607151747,0.005709934048354626,0.007035628892481327,0.0,831,0.0
1683558109.9234545,0.005199914798140526,0.005475829355418682,0.009146933443844318,0.006776362657546997,0.0,831,0.0
1683558110.9230275,0.004706585314124823,0.004932492971420288,0.0001178137245005928,0.006477103568613529,0.0,831,0.0
1683558111.9229522,0.003949415870010853,0.004333870951086283,0.00587335042655468,0.006233724299818277,0.0,831,0.0
1683558112.9224577,0.00329999509267509,0.0037294698413461447,0.0059801130555570126,0.005971613805741072,0.0,831,0.0
1683558113.9242475,0.0030697593465447426,0.003122684545814991,0.0023364315275102854,0.0057113454677164555,0.0,831,0.0
1683558114.9239297,0.0026415851898491383,0.002536216750741005,0.008052350953221321,0.0054971217177808285,0.0,831,0.0
1683558115.9231493,0.0024604485370218754,0.001965245697647333,0.0016286609461531043,0.005253685638308525,0.0,831,0.0
1683558116.9227128,0.0029702046886086464,0.0014331148704513907,0.0032176650129258633,0.005029619205743074,0.0,831,0.0
1683558117.918022,0.0021574499551206827,0.0009541227482259274,0.007722805719822645,0.0048117549158632755,0.0,831,0.0
1683558118.917608,0.001476369216106832,0.0004955801996402442,0.01789068803191185,0.004596489481627941,0.0,831,0.0
1683558119.9174972,0.0006482561584562063,4.061661456944421e-05,0.005124633200466633,0.004388037603348494,0.0,831,0.0
1683558120.9172173,0.0016761585138738155,0.0004322677559684962,0.007939535193145275,0.004220596980303526,0.0,831,0.0
1683558121.9173813,0.002686207415536046,0.0008591922814957798,0.011773518286645412,0.004035398364067078,0.0,831,0.0
1683558122.917031,0.0037789519410580397,0.0012244487879797816,0.001129169831983745,0.003847477724775672,0.0,831,0.0
1683558123.9167533,0.0037304828874766827,0.001560686039738357,0.0056578670628368855,0.003663174342364073,0.0,831,0.0
1683558124.916592,0.0038734388072043657,0.00186064001172781,0.00025193512556143105,0.0035029484424740076,0.0,831,0.0
1683558125.9158914,0.003327494952827692,0.0021657245233654976,0.005675976630300283,0.003323054639622569,0.0,831,0.0
1683558126.9156063,0.0029437949415296316,0.002477965783327818,0.006039386615157127,0.0031550328712910414,0.0,831,0.0
1683558127.9155953,0.003125301096588373,0.0027718350756913424,0.008558244444429874,0.0029760857578366995,0.0,831,0.0
1683558128.9149537,0.003338679438456893,0.0030353334732353687,0.00647501228377223,0.0028065121732652187,0.0,831,0.0
1683558129.9159646,0.0036020430270582438,0.0033050039783120155,0.009856374934315681,0.002662218874320388,0.0,831,0.0
1683558130.9164681,0.003973278217017651,0.003554224967956543,0.002694446127861738,0.002525320742279291,0.0,831,0.0
1683558131.9161823,0.00488145649433136,0.003767199581488967,0.006202055141329765,0.002378581091761589,0.0,831,0.0
1683558132.9164207,0.005432924255728722,0.003966988995671272,0.0022180790547281504,0.0022324714809656143,0.0,831,0.0
1683558133.9161732,0.006035440601408482,0.004166522994637489,0.001466482295654714,0.002088816137984395,0.0,831,0.0
1683558134.9157634,0.006258965935558081,0.0043554529547691345,0.0027552691753953695,0.0019356177654117346,0.0,831,0.0
1683558135.9156396,0.006357163190841675,0.004524494521319866,0.013078073039650917,0.0017933446215465665,0.0,831,0.0
1683558136.9150705,0.005707855336368084,0.004662423860281706,0.0012955842539668083,0.001654365099966526,0.0,831,0.0
1683558137.916317,0.005238709971308708,0.004782487638294697,0.010143577121198177,0.0015320981619879603,0.0,831,0.0
1683558138.9159424,0.00496139470487833,0.004883998539298773,0.016990700736641884,0.0013901364291086793,0.0,831,0.0
1683558139.9155667,0.005196833051741123,0.004968529101461172,0.0005733779980801046,0.0012470774818211794,0.0,831,0.0
1683558140.9152303,0.0053312648087739944,0.005051605403423309,0.009435061365365982,0.0011040974641218781,0.0,831,0.0
1683558141.914878,0.005542756523936987,0.005166775081306696,0.007616253569722176,0.0009558030869811773,0.0,831,0.0
1683558142.914572,0.005651448387652636,0.005305790808051825,0.0039598350413143635,0.0008169238572008908,0.0,831,0.0
1683558143.914322,0.005558362230658531,0.005435631610453129,0.005005812272429466,0.0006860996363684535,0.0,831,0.0
1683558144.9138396,0.0055676596239209175,0.005538312252610922,0.010336148552596569,0.0005732351564802229,0.0,831,0.0
1683558145.9095826,0.0056291078217327595,0.005611371248960495,0.006622662767767906,0.0004234331427142024,0.0,831,0.0
1683558146.908992,0.005700245033949614,0.005671107210218906,0.009217566810548306,0.0002879225939977914,0.0,831,0.0
1683558147.9102192,0.005788024049252272,0.0057350872084498405,0.017737722024321556,0.0001614176289876923,0.0,831,0.0
1683558148.9097486,0.005853329319506884,0.0057982876896858215,0.003979443106800318,1.3655658221978229e-06,0.0,831,0.0
1683558149.9108388,0.0059331441298127174,0.005858143325895071,0.002434574766084552,0.00013912645226810127,0.0,831,0.0
1683558150.9112806,0.006200538016855717,0.005908014252781868,0.0024970476515591145,0.0002751059946604073,0.0,831,0.0
1683558151.911581,0.006505034398287535,0.005945734214037657,0.010077392682433128,0.00041022413643077016,0.0,831,0.0
1683558152.9112637,0.0067100669257342815,0.005987570621073246,0.0067629446275532246,0.0005407907883636653,0.0,831,0.0
1683558153.907376,0.00660854484885931,0.006038337014615536,0.0036286707036197186,0.0006936923018656671,0.0,831,0.0
1683558154.9069068,0.00655451649799943,0.006102323532104492,0.021366149187088013,0.0008172137313522398,0.0,831,0.0
1683558155.9083102,0.00621063495054841,0.0061675021424889565,0.005454395432025194,0.0009472450474277139,0.0,831,0.0
1683558156.9077756,0.00648637255653739,0.006237194407731295,0.00048321299254894257,0.001069884980097413,0.0,831,0.0
1683558157.9089274,0.006606691051274538,0.006297608837485313,0.00437332084402442,0.001213373034261167,0.0,831,0.0
1683558158.9086761,0.006873215548694134,0.0063386638648808,0.004638399463146925,0.0013336935080587864,0.0,831,0.0
1683558159.9040112,0.0068083154037594795,0.006361514795571566,0.005729135125875473,0.001462560030631721,0.0,831,0.0
1683558160.9034207,0.0069122021086514,0.00639185169711709,0.019814053550362587,0.0015845810994505882,0.0,831,0.0
1683558161.9068153,0.006517599802464247,0.006414695177227259,0.004207017365843058,0.0017193362582474947,0.0,831,0.0
1683558162.9064922,0.0064580077305436134,0.006425595376640558,0.0034705540165305138,0.0018525752238929272,0.0,831,0.0
1683558163.907612,0.006433721631765366,0.006434292998164892,0.011676120571792126,0.0019834355916827917,0.0,831,0.0
1683558164.9071236,0.006476568523794413,0.006468091160058975,0.00943733286112547,0.0021131369285285473,0.0,831,0.0
1683558165.9019525,0.006732409819960594,0.006495889741927385,0.0013126262929290533,0.002235902938991785,0.0,831,0.0
1683558166.9066575,0.006576957181096077,0.006522265262901783,0.0031570750288665295,0.002351950854063034,0.0,831,0.0
1683558167.9063222,0.00649640429764986,0.006540930364280939,0.006577264983206987,0.0024522694293409586,0.0,831,0.0
1683558168.9059198,0.006485672201961279,0.006547004450112581,0.00982796773314476,0.0025743944570422173,0.0,831,0.0
1683558169.9020774,0.006453163921833038,0.006532151252031326,0.013304918073117733,0.002670546527951956,0.0,831,0.0
1683558170.9017606,0.006444163154810667,0.006509554572403431,0.007275544572621584,0.0027947165071964264,0.0,831,0.0
1683558171.9027603,0.006455628667026758,0.006503522861748934,0.0053042578510940075,0.002908991649746895,0.0,831,0.0
1683558172.902661,0.006464787293225527,0.006499988958239555,0.0032709522638469934,0.0030368168372660875,0.0,831,0.0
1683558173.902837,0.006521657109260559,0.006508402526378632,0.0037366636097431183,0.0031604745890945196,0.0,831,0.0
1683558174.9019773,0.006678491365164518,0.006522463634610176,0.005065504927188158,0.0032886869739741087,0.0,831,0.0
1683558175.9022193,0.006637901999056339,0.006524054799228907,0.010885191150009632,0.0034028650261461735,0.0,831,0.0
1683558176.901906,0.0069283172488212585,0.006523455958813429,0.006024831440299749,0.0035205550957471132,0.0,831,0.0
1683558177.8986824,0.006693374831229448,0.006534043233841658,0.012882138602435589,0.0036367338616400957,0.0,831,0.0
1683558178.8984263,0.006672682706266642,0.006557266693562269,0.019791588187217712,0.003752292599529028,0.0,831,0.0
1683558179.9000623,0.00660303421318531,0.006595808546990156,0.005125655792653561,0.003857722971588373,0.0,831,0.0
1683558180.899731,0.006813878193497658,0.006645864341408014,0.0017083145212382078,0.0039544072933495045,0.0,831,0.0
1683558181.9002795,0.006767232436686754,0.006671576295047998,0.006281638517975807,0.004046287387609482,0.0,831,0.0
1683558182.8998485,0.006921021733433008,0.0066772629506886005,0.005049347411841154,0.004135963041335344,0.0,831,0.0
1683558183.9002593,0.006919781677424908,0.006653096526861191,0.011287078261375427,0.004252546466886997,0.0,831,0.0
1683558184.8999257,0.0074294134974479675,0.006639639846980572,0.006202204152941704,0.004351915791630745,0.0,831,0.0
1683558185.897612,0.0075117722153663635,0.006624951958656311,0.0021710707806050777,0.004458498675376177,0.0,831,0.0
1683558186.8978305,0.007667338941246271,0.006623273249715567,0.0017742416821420193,0.004586625378578901,0.0,831,0.0
1683558187.8974552,0.007854328490793705,0.006640891078859568,0.0019055231241509318,0.004676184616982937,0.0,831,0.0
1683558188.8971465,0.00761276762932539,0.006681941915303469,0.0006736192153766751,0.004779470153152943,0.0,831,0.0
1683558189.8990116,0.007457902655005455,0.0067053865641355515,0.005696097854524851,0.004866785369813442,0.0,831,0.0
1683558190.8985507,0.0072573148645460606,0.006691866088658571,0.012919739820063114,0.0049736532382667065,0.0,831,0.0
1683558191.894655,0.006812982261180878,0.006697947159409523,0.005639826413244009,0.005071296822279692,0.0,831,0.0
1683558192.8943367,0.006707995198667049,0.00671043898910284,0.0019477099413052201,0.0051645925268530846,0.0,831,0.0
1683558193.8961117,0.006678305100649595,0.006716135423630476,0.004757693037390709,0.005244497209787369,0.0,831,0.0
1683558194.8959556,0.006669486407190561,0.006724454462528229,0.008144690655171871,0.00532010430470109,0.0,831,0.0
1683558195.8962831,0.006625890266150236,0.006713374517858028,0.005218811798840761,0.005409429781138897,0.0,831,0.0
1683558196.8958557,0.006667592097073793,0.006709025241434574,0.006780456285923719,0.0054872725158929825,0.0,831,0.0
1683558197.8962853,0.006724148523062468,0.006724527571350336,0.007002467289566994,0.00555836409330368,0.0,831,0.0
1683558198.8959472,0.006744339130818844,0.006733267568051815,0.008979979902505875,0.005639870185405016,0.0,831,0.0
1683558199.890497,0.006764794699847698,0.006744128651916981,0.011965821497142315,0.0057505653239786625,0.0,831,0.0
1683558200.8901815,0.006794168148189783,0.006748550571501255,0.009092320688068867,0.005822831764817238,0.0,831,0.0
1683558201.8929026,0.0067641339264810085,0.006748382933437824,0.004904801491647959,0.005885782185941935,0.0,831,0.0
1683558202.8924258,0.006758047267794609,0.006747432518750429,0.001423453213647008,0.005951638799160719,0.0,831,0.0
1683558203.8892317,0.0072254883125424385,0.00672313803806901,0.0014404657995328307,0.0060111284255981445,0.0,831,0.0
1683558204.8889935,0.007484521251171827,0.0067054349929094315,0.007723630405962467,0.006083307322114706,0.0,831,0.0
1683558205.890176,0.0074584404937922955,0.006695129908621311,0.009158432483673096,0.006170106120407581,0.0,831,0.0
1683558206.8896956,0.0073072598315775394,0.006685679778456688,0.007500561885535717,0.006253310013562441,0.0,831,0.0
1683558207.8915172,0.007179593667387962,0.006697255186736584,0.0028496356680989265,0.006326597649604082,0.0,831,0.0
1683558208.8911324,0.007315884809941053,0.00671206833794713,0.007228491827845573,0.006398775149136782,0.0,831,0.0
1683558209.8882725,0.007213777396827936,0.006705855019390583,0.003085407195612788,0.006456407252699137,0.0,831,0.0
1683558210.8878255,0.007232381496578455,0.006708838045597076,0.01102494727820158,0.006503733806312084,0.0,831,0.0
1683558211.8888998,0.00727466493844986,0.006711641792207956,0.005025077145546675,0.006548621691763401,0.0,831,0.0
1683558212.8885176,0.006891520228236914,0.006717891898006201,0.006602307315915823,0.006607235874980688,0.0,831,0.0
1683558213.8882973,0.006747117266058922,0.006709838751703501,0.002175617963075638,0.0066644251346588135,0.0,831,0.0
1683558214.8878675,0.006663064006716013,0.006701095495373011,0.01424697320908308,0.006724377628415823,0.0,831,0.0
1683558215.8889282,0.00664600869640708,0.00670219911262393,0.001628836733289063,0.006772104650735855,0.0,831,0.0
1683558216.8887196,0.006646911147981882,0.006706724874675274,0.010675271041691303,0.00681790616363287,0.0,831,0.0
1683558217.8896284,0.006683317478746176,0.006711068097501993,0.004853531252592802,0.00686748418956995,0.0,831,0.0
1683558218.8892903,0.00678632128983736,0.0067143552005290985,0.012637327425181866,0.006928761024028063,0.0,831,0.0
1683558219.8846335,0.006837222725152969,0.006707294378429651,0.011351396329700947,0.006992696784436703,0.0,831,0.0
1683558220.8843606,0.006797574460506439,0.006713408976793289,0.020504605025053024,0.007039469201117754,0.0,831,0.0
1683558221.885341,0.00675251754000783,0.006739739794284105,0.013092689216136932,0.007088508922606707,0.0,831,0.0
1683558222.8849342,0.007066377438604832,0.006756952032446861,0.0126913757994771,0.00712361466139555,0.0,831,0.0
1683558223.8855402,0.007264188025146723,0.0067807529121637344,0.009484783746302128,0.007161645218729973,0.0,831,0.0
1683558224.8851056,0.007086946163326502,0.0067861187271773815,0.010144896805286407,0.007202747743576765,0.0,831,0.0
1683558225.885392,0.007148019503802061,0.006771317217499018,0.0013712799409404397,0.00724802166223526,0.0,831,0.0
1683558226.8865097,0.007409261539578438,0.006769060622900724,0.004716684576123953,0.007275182753801346,0.0,831,0.0
1683558227.8863728,0.007601594552397728,0.006767620332539082,0.009329347871243954,0.007313660345971584,0.0,831,0.0
1683558228.8859131,0.007597584743052721,0.00676030432805419,0.005490497685968876,0.007352739572525024,0.0,831,0.0
1683558229.8809786,0.007383208256214857,0.0067598712630569935,0.0011216022539883852,0.007395803928375244,0.0,831,0.0
1683558230.880215,0.007006227970123291,0.006754420232027769,0.008930194191634655,0.007427646778523922,0.0,831,0.0
1683558231.880827,0.006732237059623003,0.006730266381055117,0.0038821918424218893,0.007450663950294256,0.0,831,0.0
1683558232.880385,0.006668696179986,0.006718084681779146,0.004105544649064541,0.007493413984775543,0.0,831,0.0
1683558233.8816035,0.006653809454292059,0.006716202944517136,0.015400596894323826,0.0075264074839651585,0.0,831,0.0
1683558234.8826096,0.0066565535962581635,0.006704120431095362,0.0058972458355128765,0.00756162591278553,0.0,831,0.0
1683558235.8836062,0.006734597496688366,0.006711293943226337,0.012876609340310097,0.007604430429637432,0.0,831,0.0
1683558236.8835504,0.007023642770946026,0.0067274789325892925,0.007455297280102968,0.007653275970369577,0.0,831,0.0
1683558237.8778508,0.0069354744628071785,0.006752617657184601,0.0014935629442334175,0.007671948056668043,0.0,831,0.0
1683558238.877547,0.0072059123776853085,0.006778608076274395,0.01189197413623333,0.007694803643971682,0.0,831,0.0
1683558239.8789105,0.007892046123743057,0.006791506428271532,0.0025656993966549635,0.0077224900014698505,0.0,831,0.0
1683558240.8784773,0.008200754411518574,0.006787074264138937,0.013050256296992302,0.007751209661364555,0.0,831,0.0
1683558241.8796895,0.007831381633877754,0.006767849903553724,0.0015506179770454764,0.0077662281692028046,0.0,831,0.0
1683558242.8808086,0.007675692439079285,0.006767085753381252,0.006845682859420776,0.007793070748448372,0.0,831,0.0
1683558243.8761063,0.007770724128931761,0.006774870678782463,0.015752440318465233,0.007796562742441893,0.0,831,0.0
1683558244.8757458,0.007477906998246908,0.006775784306228161,0.010715643875300884,0.007814306765794754,0.0,831,0.0
1683558245.8768053,0.007103875279426575,0.006777879782021046,0.006513058673590422,0.00783576536923647,0.0,831,0.0
1683558246.8765752,0.006894438993185759,0.006774276494979858,0.008204234763979912,0.007848934270441532,0.0,831,0.0
1683558247.8792248,0.006736710201948881,0.006765516474843025,0.0009246341069228947,0.007864187471568584,0.0,831,0.0
1683558248.878662,0.006752935238182545,0.006785144563764334,0.011508479714393616,0.007883695885539055,0.0,831,0.0
1683558249.8740282,0.006731149274855852,0.0067836628295481205,0.0018286202102899551,0.007891479879617691,0.0,831,0.0
1683558250.8751395,0.006719422992318869,0.006770195439457893,0.014945554547011852,0.007894658483564854,0.0,831,0.0
1683558251.8764403,0.006661761552095413,0.006753213237971067,0.00040405531763099134,0.007881115190684795,0.0,831,0.0
1683558252.8761375,0.006643153727054596,0.006720395293086767,0.01137373223900795,0.007901569828391075,0.0,831,0.0
1683558253.8771212,0.006596990395337343,0.00668993778526783,0.011028231121599674,0.007917985320091248,0.0,831,0.0
1683558254.8767452,0.006581790745258331,0.006665303371846676,0.011412098072469234,0.007948718033730984,0.0,831,0.0
1683558255.872041,0.0066293710842728615,0.006658307742327452,0.005430733785033226,0.00797407329082489,0.0,831,0.0
1683558256.8718126,0.006707678083330393,0.006683311425149441,0.008861968293786049,0.008008509874343872,0.0,831,0.0
1683558257.874209,0.007170636672526598,0.0067106192000210285,0.00015740575327072293,0.008047113195061684,0.0,831,0.0
1683558258.8753393,0.007383236661553383,0.006746336352080107,0.006159394048154354,0.008038819767534733,0.0,831,0.0
1683558259.8758538,0.007390724495053291,0.006789366248995066,0.014567269943654537,0.008043207228183746,0.0,831,0.0
