timestamp,airspeed,groundspeed,alt,climb,heading,throttle
1683558011.958958,0.022061705589294434,0.030937517061829567,584.4199829101562,-0.005401819944381714,353,0
1683558012.9570682,0.022061705589294434,0.030772527679800987,584.4599609375,0.003432420315220952,353,0
1683558013.9564693,0.022061705589294434,0.03075317293405533,584.510009765625,0.011052131652832031,353,0
1683558014.953393,0.022061705589294434,0.030954502522945404,584.5199584960938,0.011265529319643974,353,0
1683558015.9530408,0.022061705589294434,0.031080543994903564,584.5299682617188,0.011404191143810749,353,0
1683558016.952515,0.022061705589294434,0.030887067317962646,584.3800048828125,0.008849862031638622,353,0
1683558017.9510508,0.022061705589294434,0.030945846810936928,584.3399658203125,0.0028480959590524435,353,0
1683558018.950849,0.022061705589294434,0.03087678924202919,584.3399658203125,0.0017123849829658866,353,0
1683558019.9501746,0.022061705589294434,0.030681181699037552,584.3200073242188,-0.0021392216440290213,353,0
1683558020.9498744,0.022061705589294434,0.03062313236296177,584.3200073242188,-0.00260510784573853,353,0
1683558021.949607,0.022061705589294434,0.03061782941222191,584.3099975585938,-0.0028207760769873857,353,0
1683558022.9492118,0.022061705589294434,0.030543310567736626,584.3900146484375,0.0003620385832618922,353,0
1683558023.9510694,0.022061705589294434,0.030622383579611778,584.4500122070312,0.009363733232021332,353,0
1683558024.951745,0.022061705589294434,0.03052358515560627,584.47998046875,0.012107807211577892,353,0
1683558025.9477472,0.022061705589294434,0.030248483642935753,584.5199584960938,0.01557137630879879,353,0
1683558026.947388,0.022061705589294434,0.030137846246361732,584.5399780273438,0.015864890068769455,353,0
1683558027.9489253,0.022061705589294434,0.029996709898114204,584.5399780273438,0.013312640599906445,353,0
1683558028.9488006,0.022061705589294434,0.03008583001792431,584.3599853515625,0.008905503898859024,353,0
1683558029.9472713,0.022061705589294434,0.03003014624118805,584.2899780273438,-0.002480900613591075,353,0
1683558030.94745,0.022061705589294434,0.0301045011729002,584.260009765625,-0.00828428566455841,353,0
1683558031.947056,0.022061705589294434,0.030132809653878212,584.219970703125,-0.012202992103993893,353,0
1683558032.9467993,0.022061705589294434,0.030470242723822594,584.2000122070312,-0.014883688651025295,353,0
1683558033.948641,0.022061705589294434,0.030681896954774857,584.1799926757812,-0.014347543008625507,353,0
1683558034.9478488,0.022061705589294434,0.030612291768193245,584.3499755859375,-0.017299873754382133,353,0
1683558035.9443576,0.022061705589294434,0.030523110181093216,584.3300170898438,-0.01867639273405075,353,0
1683558036.9461746,0.022061705589294434,0.03051438368856907,584.2899780273438,-0.019552800804376602,353,0
1683558037.9466527,0.022061705589294434,0.030459759756922722,584.2799682617188,-0.01761857606470585,353,0
1683558038.9462163,0.022061705589294434,0.03049497678875923,584.2699584960938,-0.014957631938159466,353,0
1683558039.9451313,0.022061705589294434,0.03043706715106964,584.260009765625,-0.013990368694067001,353,0
1683558040.9435337,0.022061705589294434,0.03042844869196415,584.3800048828125,-0.007778358645737171,353,0
1683558041.9452949,0.022061705589294434,0.03034798428416252,584.3900146484375,-0.005280116107314825,353,0
1683558042.9464154,0.022061705589294434,0.03049548901617527,584.3800048828125,-0.00410284660756588,353,0
1683558043.941972,0.022061705589294434,0.03045543283224106,584.3599853515625,-0.006174343638122082,353,0
1683558044.9458647,0.022061705589294434,0.030400769785046577,584.3599853515625,-0.004928702488541603,353,0
1683558045.9435546,0.022061705589294434,0.03026718460023403,584.3499755859375,-0.004130895249545574,353,0
1683558046.9435441,0.022061705589294434,0.030450891703367233,584.3699951171875,-0.003698398359119892,353,0
1683558047.9448555,0.022061705589294434,0.03061307966709137,584.3800048828125,-0.00015364594582933933,353,0
1683558048.9407794,0.022061705589294434,0.030914075672626495,584.3900146484375,0.001990956487134099,353,0
1683558049.9447458,0.022061705589294434,0.03096369281411171,584.3999633789062,0.00305189099162817,353,0
1683558050.9430563,0.022061705589294434,0.031046593561768532,584.4099731445312,0.004080889746546745,353,0
1683558051.9428015,0.022061705589294434,0.031079957261681557,584.4199829101562,0.0047426349483430386,353,0
1683558052.941129,0.022061705589294434,0.031034160405397415,584.3800048828125,0.004275653976947069,353,0
1683558053.9403853,0.022061705589294434,0.03113214112818241,584.3900146484375,0.00512457313016057,353,0
1683558054.9383552,0.022061705589294434,0.031158575788140297,584.3900146484375,0.004520701710134745,353,0
1683558055.941707,0.022061705589294434,0.031245950609445572,584.3900146484375,0.003025961806997657,353,0
1683558056.9424021,0.022061705589294434,0.03102864697575569,584.3999633789062,0.0036615077406167984,353,0
1683558057.9390218,0.022061705589294434,0.030924195423722267,584.4099731445312,0.004885031376034021,353,0
1683558058.938312,0.022061705589294434,0.03071552701294422,584.3800048828125,0.005285191349685192,353,0
1683558059.9408853,0.022061705589294434,0.030531134456396103,584.3900146484375,0.005480969324707985,353,0
1683558060.9372241,0.022061705589294434,0.03033965267241001,584.3900146484375,0.004982921294867992,353,0
1683558061.937071,0.022061705589294434,0.030402345582842827,584.3999633789062,0.005774985067546368,353,0
1683558062.9394133,0.022061705589294434,0.03057561255991459,584.4099731445312,0.005941062234342098,353,0
1683558063.9372575,0.022061705589294434,0.030810631811618805,584.4199829101562,0.006201732438057661,353,0
1683558064.9383945,0.022061705589294434,0.030616706237196922,584.3499755859375,-0.00105870864354074,353,0
1683558065.9346304,0.022061705589294434,0.030679946765303612,584.2999877929688,-0.007733551319688559,353,0
1683558066.9356475,0.022061705589294434,0.030758198350667953,584.2699584960938,-0.01178839709609747,353,0
1683558067.9358594,0.022061705589294434,0.030568739399313927,584.239990234375,-0.015308644622564316,353,0
1683558068.937069,0.022061705589294434,0.03061612695455551,584.239990234375,-0.012185187079012394,353,0
1683558069.9382324,0.022061705589294434,0.03054024837911129,584.219970703125,-0.012939768843352795,353,0
1683558070.9343703,0.022061705589294434,0.03063701093196869,584.3699951171875,-0.012659351341426373,353,0
1683558071.9346974,0.022061705589294434,0.030507052317261696,584.3699951171875,-0.010998617857694626,353,0
1683558072.936524,0.022061705589294434,0.030227473005652428,584.3900146484375,-0.005367376375943422,353,0
1683558073.934513,0.022061705589294434,0.03002234362065792,584.3900146484375,-0.0039778281934559345,353,0
1683558074.9365134,0.022061705589294434,0.030231868848204613,584.3800048828125,-0.004318252671509981,353,0
1683558075.9313848,0.022061705589294434,0.03047969751060009,584.3699951171875,-0.004389135167002678,353,0
1683558076.9321897,0.022061705589294434,0.030448632314801216,584.3699951171875,-0.005112322513014078,353,0
1683558077.9326665,0.022061705589294434,0.030500102788209915,584.3699951171875,-0.004048150032758713,353,0
1683558078.9335814,0.022061705589294434,0.03059203363955021,584.3699951171875,-0.002270176075398922,353,0
1683558079.9332821,0.022061705589294434,0.030753333121538162,584.3900146484375,0.0006113674025982618,353,0
1683558080.9301896,0.022061705589294434,0.030941853299736977,584.3900146484375,0.0015860325656831264,353,0
1683558081.9307075,0.022061705589294434,0.030838722363114357,584.3999633789062,0.0028848471119999886,353,0
1683558082.9309812,0.022061705589294434,0.030745690688490868,584.3800048828125,0.0036396593786776066,353,0
1683558083.9308114,0.022061705589294434,0.03051227703690529,584.3800048828125,0.0027263432275503874,353,0
1683558084.9325051,0.022061705589294434,0.0304478220641613,584.3699951171875,0.0019603893160820007,353,0
1683558085.9308038,0.022061705589294434,0.0303859394043684,584.3699951171875,0.0008064404828473926,353,0
1683558086.9276047,0.022061705589294434,0.030363697558641434,584.3599853515625,-0.0011013464536517859,353,0
1683558087.9276137,0.022061705589294434,0.03054421953856945,584.3699951171875,0.00019789079669862986,353,0
1683558088.9299452,0.022061705589294434,0.030500533059239388,584.3699951171875,-0.0010758484713733196,353,0
1683558089.931134,0.022061705589294434,0.030625246465206146,584.3300170898438,-0.0075605022720992565,353,0
1683558090.9266505,0.022061705589294434,0.030854234471917152,584.2899780273438,-0.01108730398118496,353,0
1683558091.9271832,0.022061705589294434,0.030667878687381744,584.2799682617188,-0.010278266854584217,353,0
1683558092.9300616,0.022061705589294434,0.03072102926671505,584.2799682617188,-0.008519749157130718,353,0
1683558093.9299834,0.022061705589294434,0.030507171526551247,584.260009765625,-0.010496973991394043,353,0
1683558094.9300165,0.022061705589294434,0.030246267095208168,584.3599853515625,-0.012537849135696888,353,0
1683558095.9298265,0.022061705589294434,0.030206449329853058,584.3399658203125,-0.013467883691191673,353,0
1683558096.9251049,0.022061705589294434,0.030145034193992615,584.2999877929688,-0.01624172367155552,353,0
1683558097.9263074,0.022061705589294434,0.03020331636071205,584.2699584960938,-0.01712673529982567,353,0
1683558098.9275105,0.022061705589294434,0.030312474817037582,584.25,-0.017481986433267593,353,0
1683558099.9268446,0.022061705589294434,0.03035075217485428,584.239990234375,-0.014791447669267654,353,0
1683558100.928125,0.022061705589294434,0.03055127151310444,584.3699951171875,-0.011463496834039688,353,0
1683558101.927692,0.022061705589294434,0.030695786699652672,584.3699951171875,-0.00949862226843834,353,0
1683558102.9228427,0.022061705589294434,0.030855359509587288,584.3800048828125,-0.005985464435070753,353,0
1683558103.922087,0.022061705589294434,0.030985448509454727,584.3900146484375,-0.002471654210239649,353,0
1683558104.9224951,0.022061705589294434,0.030442839488387108,584.3699951171875,-0.0042030178010463715,353,0
1683558105.9242756,0.022061705589294434,0.02958623692393303,584.3800048828125,-0.0006149295368231833,353,0
1683558106.9238393,0.022061705589294434,0.028218289837241173,584.3900146484375,0.0024211211130023003,353,0
1683558107.9235342,0.022061705589294434,0.026100676506757736,584.4299926757812,0.007689877413213253,353,0
1683558108.923268,0.022061705589294434,0.02339215949177742,584.4299926757812,0.007728116121143103,353,0
1683558109.922958,0.022061705589294434,0.020562661811709404,584.4400024414062,0.008785883896052837,353,0
1683558110.922579,0.022061705589294434,0.017550870776176453,584.4599609375,0.009452790021896362,353,0
1683558111.9224875,0.022061705589294434,0.014589056372642517,584.4599609375,0.008117438293993473,353,0
1683558112.921945,0.022061705589294434,0.011719983071088791,584.3699951171875,0.006307295523583889,353,0
1683558113.9237146,0.022061705589294434,0.008974265307188034,584.3900146484375,0.008521820418536663,353,0
1683558114.923389,0.022061705589294434,0.0064637125469744205,584.3999633789062,0.008503858000040054,353,0
1683558115.9225667,0.022061705589294434,0.00399457011371851,584.4199829101562,0.009067842736840248,353,0
1683558116.9222147,0.022061705589294434,0.002127425279468298,584.4500122070312,0.01196898054331541,353,0
1683558117.9174354,0.022061705589294434,0.0002823146933224052,584.4500122070312,0.009376272559165955,353,0
1683558118.917166,0.022061705589294434,0.0020034348126500845,584.3699951171875,0.006609609816223383,353,0
1683558119.9167566,0.022061705589294434,0.004099197685718536,584.3200073242188,-0.0019945173989981413,353,0
1683558120.9166474,0.022061705589294434,0.00600016163662076,584.2899780273438,-0.0072139049880206585,353,0
1683558121.9168017,0.022061705589294434,0.007459971122443676,584.260009765625,-0.01138162799179554,353,0
1683558122.916467,0.022061705589294434,0.008792688138782978,584.2099609375,-0.016118597239255905,353,0
1683558123.916268,0.022061705589294434,0.009982630610466003,584.2000122070312,-0.015097388066351414,353,0
1683558124.9159691,0.022061705589294434,0.01133396290242672,584.3599853515625,-0.014412963762879372,353,0
1683558125.9154196,0.022061705589294434,0.012699011713266373,584.3800048828125,-0.010068576782941818,353,0
1683558126.9151404,0.022061705589294434,0.014133903197944164,584.3999633789062,-0.0037078980822116137,353,0
1683558127.915061,0.022061705589294434,0.015136830508708954,584.4099731445312,-0.001655485131777823,353,0
1683558128.9144554,0.022061705589294434,0.016405589878559113,584.4099731445312,-0.0006960728205740452,353,0
1683558129.9153671,0.022061705589294434,0.01741902530193329,584.3999633789062,-0.001078820670954883,353,0
1683558130.9158921,0.022061705589294434,0.01830963045358658,584.3499755859375,-0.004943343810737133,353,0
1683558131.9156168,0.022061705589294434,0.019207285717129707,584.2899780273438,-0.013038522563874722,353,0
1683558132.9159615,0.022061705589294434,0.01999226026237011,584.25,-0.01619788073003292,353,0
1683558133.9156866,0.022061705589294434,0.02086672931909561,584.219970703125,-0.01892946846783161,353,0
1683558134.9153194,0.022061705589294434,0.02159173972904682,584.1799926757812,-0.02015124261379242,353,0
1683558135.914991,0.022061705589294434,0.0220505241304636,584.1599731445312,-0.01918688975274563,353,0
1683558136.9145694,0.022061705589294434,0.022567443549633026,584.3699951171875,-0.014647196047008038,353,0
1683558137.9157639,0.022061705589294434,0.02303091064095497,584.3999633789062,-0.007948541082441807,353,0
1683558138.915415,0.022061705589294434,0.023215332999825478,584.4500122070312,0.0028673908673226833,353,0
1683558139.9150395,0.022061705589294434,0.023541342467069626,584.47998046875,0.00730724073946476,353,0
1683558140.9147258,0.022061705589294434,0.024099992588162422,584.47998046875,0.0074332887306809425,353,0
1683558141.9144077,0.022061705589294434,0.024840671569108963,584.5,0.009085222147405148,353,0
