timestamp,time_boot_ms,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,temperature
1683558011.9593828,1408442,244,0,-969,3,3,3,347,80,-457,4481
1683558012.9572468,1409442,244,0,-969,2,3,3,347,80,-457,4481
1683558013.9566483,1410442,244,0,-969,3,3,3,347,80,-457,4481
1683558014.9535744,1411442,244,0,-969,2,3,3,347,80,-457,4481
1683558015.9531999,1412442,244,0,-969,3,3,3,347,80,-457,4481
1683558016.9526846,1413442,244,0,-969,3,2,3,347,80,-457,4482
1683558017.9511957,1414442,244,0,-969,2,3,3,347,80,-457,4482
1683558018.9511015,1415442,244,0,-969,3,3,3,347,80,-457,4482
1683558019.9503465,1416442,244,0,-970,3,3,3,347,80,-457,4482
1683558020.950046,1417442,244,0,-970,3,3,3,347,80,-457,4482
1683558021.9498084,1418442,244,0,-969,3,2,3,347,80,-457,4482
1683558022.9493904,1419442,244,0,-970,3,3,3,347,80,-457,4482
1683558023.9512572,1420442,244,0,-969,3,3,3,347,80,-457,4482
1683558024.9519613,1421442,244,0,-969,3,3,3,347,80,-457,4482
1683558025.9479182,1422442,244,0,-969,3,2,3,347,80,-457,4482
1683558026.947547,1423442,244,0,-969,3,3,3,347,80,-457,4482
1683558027.9492984,1424442,244,0,-970,3,3,3,347,80,-457,4482
1683558028.9489813,1425442,244,0,-969,3,3,3,347,80,-457,4482
1683558029.9474268,1426442,244,0,-969,3,3,3,347,80,-457,4482
1683558030.9476216,1427442,244,0,-969,3,3,3,347,80,-457,4482
1683558031.947236,1428442,244,0,-969,3,3,3,347,80,-457,4482
1683558032.9469767,1429442,244,0,-969,3,3,3,347,80,-457,4482
1683558033.9488263,1430442,244,0,-969,3,3,3,347,80,-457,4483
1683558034.9480515,1431442,244,0,-969,3,3,3,347,80,-457,4483
1683558035.944522,1432442,244,0,-969,3,3,3,347,80,-457,4483
1683558036.9463534,1433442,244,0,-969,3,3,3,347,80,-457,4483
1683558037.9468162,1434442,244,0,-970,3,3,3,347,80,-457,4483
1683558038.9463923,1435442,244,0,-969,3,3,3,347,80,-457,4483
1683558039.9453092,1436442,244,0,-969,3,3,3,347,80,-457,4483
1683558040.9437053,1437442,244,0,-969,3,3,3,347,80,-457,4483
1683558041.94547,1438442,244,0,-969,3,3,3,347,80,-457,4483
1683558042.946565,1439442,244,0,-969,3,3,3,347,80,-457,4483
1683558043.9421175,1440442,244,0,-969,3,3,3,347,80,-457,4483
1683558044.946086,1441442,244,0,-969,3,3,3,347,80,-457,4483
1683558045.9437609,1442442,244,0,-969,3,3,3,347,80,-457,4483
1683558046.94375,1443442,244,0,-969,3,3,3,347,80,-457,4483
1683558047.945063,1444442,244,0,-969,3,3,3,347,80,-457,4483
1683558048.9409707,1445442,244,0,-969,3,3,3,347,80,-457,4483
1683558049.9449275,1446442,244,0,-969,3,3,3,347,80,-457,4483
1683558050.9432147,1447442,244,0,-969,3,3,3,347,80,-457,4483
1683558051.9430058,1448442,244,0,-969,3,3,3,347,80,-457,4483
1683558052.9413054,1449442,244,0,-969,3,3,3,347,80,-457,4484
1683558053.9405708,1450442,244,0,-969,3,3,3,347,80,-457,4484
1683558054.9384954,1451442,244,0,-969,3,3,3,347,80,-457,4484
1683558055.9418838,1452442,244,0,-969,3,3,3,347,80,-457,4484
1683558056.9426067,1453442,244,0,-969,3,3,3,347,80,-457,4484
1683558057.9391985,1454442,244,0,-969,3,3,3,347,80,-457,4484
1683558058.9385095,1455442,244,0,-969,3,3,4,347,80,-457,4484
1683558059.9410918,1456442,244,0,-969,3,3,3,347,80,-457,4484
