timestamp,time_boot_ms,lat,lon,alt,relative_alt,vx,vy,vz,hdg
1683558150.9106307,1547442,-353632620,1491652372,584450,71,1,-2,0,35316
1683558151.9108768,1548442,-353632620,1491652372,584480,107,1,-2,-1,35315
1683558152.910616,1549442,-353632620,1491652372,584500,128,1,-2,-1,35314
1683558153.9066832,1550442,-353632620,1491652372,584510,139,1,-2,-1,35313
1683558154.9062324,1551442,-353632620,1491652372,584370,-8,1,-2,-1,35312
1683558155.9075286,1552442,-353632620,1491652372,584290,-86,1,-2,0,35311
1683558156.9071143,1553442,-353632620,1491652372,584240,-130,1,-2,0,35310
1683558157.9082334,1554442,-353632620,1491652372,584230,-147,1,-2,1,35309
1683558158.9078715,1555442,-353632620,1491652372,584210,-168,1,-2,1,35308
1683558159.903302,1556442,-353632620,1491652372,584200,-179,1,-2,1,35307
1683558160.9027727,1557442,-353632620,1491652372,584360,-10,1,-2,1,35306
1683558161.9061208,1558442,-353632620,1491652372,584390,16,1,-2,0,35305
1683558162.9058156,1559442,-353632620,1491652372,584390,15,1,-2,0,35304
1683558163.9069238,1560442,-353632620,1491652372,584400,21,1,-2,0,35303
1683558164.9065442,1561442,-353632620,1491652372,584430,56,1,-2,0,35302
1683558165.9012382,1562442,-353632620,1491652372,584460,89,1,-2,0,35301
1683558166.9059238,1563442,-353632620,1491652372,584370,-4,1,-2,0,35300
1683558167.9056406,1564442,-353632620,1491652372,584340,-32,1,-2,0,35299
1683558168.9053056,1565442,-353632620,1491652372,584340,-33,1,-2,0,35298
1683558169.9014723,1566442,-353632620,1491652372,584330,-46,1,-2,0,35297
1683558170.90119,1567442,-353632620,1491652372,584320,-53,1,-2,0,35296
1683558171.9021068,1568442,-353632620,1491652372,584310,-66,1,-2,0,35295
1683558172.9020786,1569442,-353632620,1491652372,584380,2,1,-2,0,35294
1683558173.9022298,1570442,-353632620,1491652372,584420,41,1,-2,0,35293
1683558174.9013937,1571442,-353632620,1491652372,584450,73,1,-2,0,35292
1683558175.9015517,1572442,-353632620,1491652372,584450,78,1,-2,0,35291
1683558176.9013414,1573442,-353632620,1491652372,584480,108,1,-2,-1,35290
1683558177.8980806,1574442,-353632620,1491652372,584480,106,1,-2,0,35289
1683558178.8977747,1575442,-353632620,1491652372,584370,-8,1,-2,0,35288
1683558179.899463,1576442,-353632620,1491652372,584320,-58,1,-2,0,35287
1683558180.899083,1577442,-353632620,1491652372,584290,-89,1,-2,0,35286
1683558181.899651,1578442,-353632620,1491652372,584280,-99,1,-2,0,35285
1683558182.8992066,1579442,-353632620,1491652372,584260,-119,1,-2,0,35284
1683558183.8995464,1580442,-353632620,1491652372,584230,-140,1,-2,1,35283
1683558184.899345,1581442,-353632620,1491652372,584350,-28,1,-2,1,35282
1683558185.8967905,1582442,-353632620,1491652372,584320,-54,1,-2,1,35281
1683558186.8971577,1583442,-353632620,1491652372,584290,-81,1,-2,1,35280
1683558187.8967807,1584442,-353632620,1491652372,584260,-115,1,-2,1,35280
1683558188.8964984,1585442,-353632620,1491652372,584250,-129,1,-2,1,35279
1683558189.8983114,1586442,-353632620,1491652372,584230,-142,1,-2,1,35278
1683558190.8978965,1587442,-353632620,1491652372,584380,0,1,-2,1,35277
1683558191.8940516,1588442,-353632620,1491652372,584410,30,1,-2,0,35276
1683558192.89366,1589442,-353632620,1491652372,584420,40,1,-2,0,35276
1683558193.8955054,1590442,-353632620,1491652372,584410,36,1,-2,0,35275
1683558194.895364,1591442,-353632620,1491652372,584410,31,1,-2,0,35274
1683558195.8955889,1592442,-353632620,1491652372,584400,24,1,-2,0,35273
1683558196.8951979,1593442,-353632620,1491652372,584360,-12,1,-2,0,35273
1683558197.895595,1594442,-353632620,1491652372,584340,-34,1,-2,0,35272
1683558198.8952494,1595442,-353632620,1491652372,584330,-49,1,-2,0,35271
1683558199.889883,1596442,-353632620,1491652372,584310,-60,1,-2,0,35270
1683558200.889611,1597442,-353632620,1491652372,584310,-69,1,-2,0,35270
1683558201.8923013,1598442,-353632620,1491652372,584300,-71,1,-2,0,35269
