timestamp,time_boot_ms,x,y,z,vx,vy,vz
1683559661.536781,302802,-0.013806123286485672,0.02188158594071865,-0.11293276399374008,-0.015209249220788479,0.02436796948313713,-0.017073357477784157
1683559661.5764315,302842,-0.013928649947047234,0.022085146978497505,-0.09668750315904617,-0.015233763493597507,0.024461541324853897,-0.01728733815252781
1683559661.5962374,302862,-0.014019010588526726,0.022233694791793823,-0.08948828279972076,-0.015294799581170082,0.024559352546930313,-0.017367523163557053
1683559661.6164572,302882,-0.013894956558942795,0.022041870281100273,-0.08271637558937073,-0.015220871195197105,0.024401817470788956,-0.01740199886262417
1683559661.6371882,302902,-0.01379997655749321,0.02189573645591736,-0.07646887749433517,-0.015145476907491684,0.024291135370731354,-0.01744699291884899
1683559661.6785047,302942,-0.013690834864974022,0.02173156477510929,-0.06530074775218964,-0.015063856728374958,0.024145765230059624,-0.017479363828897476
1683559661.698585,302962,-0.013674095273017883,0.02170906588435173,-0.06036589294672012,-0.015047322027385235,0.024122117087244987,-0.0174933560192585
1683559661.7189772,302982,-0.01368103176355362,0.021723672747612,-0.05582251027226448,-0.015067940577864647,0.024115366861224174,-0.017502186819911003
1683559661.734462,303002,-0.013710062019526958,0.021773498505353928,-0.05164239555597305,-0.015042223036289215,0.02413826435804367,-0.01752615161240101
1683559661.7742383,303042,-0.013830145820975304,0.02197258174419403,-0.04345813766121864,-0.015123027376830578,0.02427249401807785,-0.017415139824151993
1683559661.794307,303062,-0.01391972042620182,0.022118862718343735,-0.03985152021050453,-0.01517979521304369,0.024344591423869133,-0.017357828095555305
1683559661.8141718,303082,-0.013796238228678703,0.02192647010087967,-0.03641889989376068,-0.015084096230566502,0.024222351610660553,-0.01724783144891262
1683559661.8343692,303102,-0.01370126474648714,0.02178015187382698,-0.03326437622308731,-0.014993338845670223,0.024135269224643707,-0.017140697687864304
1683559661.8741832,303142,-0.013591190800070763,0.021615292876958847,-0.028120584785938263,-0.014901439659297466,0.023999415338039398,-0.017039965838193893
1683559661.8940346,303162,-0.013573604635894299,0.02159247174859047,-0.02587077207863331,-0.014887937344610691,0.02397509478032589,-0.016979657113552094
1683559661.9140394,303182,-0.013579392805695534,0.021606596186757088,-0.023815054446458817,-0.014890187419950962,0.02396882139146328,-0.016941813752055168
1683559661.9341137,303202,-0.01360737718641758,0.021655837073922157,-0.021939881145954132,-0.014906798489391804,0.023996062576770782,-0.01692453771829605
1683559661.974175,303242,-0.013725228607654572,0.02185281552374363,-0.01775508001446724,-0.014955902472138405,0.024090077728033066,-0.016740666702389717
1683559661.9940536,303262,-0.013812790624797344,0.02199723571538925,-0.015930159017443657,-0.014972553588449955,0.024149581789970398,-0.01664857752621174
1683559662.0140185,303282,-0.013688224367797375,0.021804247051477432,-0.014155909419059753,-0.014865461736917496,0.023996368050575256,-0.016480112448334694
1683559662.0960546,303302,-0.01359202153980732,0.02165655605494976,-0.012537171132862568,-0.014790699817240238,0.02388446405529976,-0.016350770369172096
1683559662.0961754,303342,-0.013478608801960945,0.02148796059191227,-0.008783048950135708,-0.014663180336356163,0.023724336177110672,-0.016013456508517265
1683559662.0964699,303362,-0.013458767905831337,0.021462542936205864,-0.00714372331276536,-0.014649944379925728,0.02370535582304001,-0.01583132892847061
1683559662.1142232,303382,-0.013462003320455551,0.021473675966262817,-0.0056474898010492325,-0.014637550339102745,0.023671520873904228,-0.015669643878936768
1683559662.1338935,303402,-0.01348723191767931,0.021519362926483154,-0.004284095950424671,-0.014662958681583405,0.023686474189162254,-0.015504182316362858
1683559662.174293,303442,-0.013599452562630177,0.021707603707909584,-0.0016737324185669422,-0.014711901545524597,0.02374839223921299,-0.0151956332847476
1683559662.19406,303462,-0.013684052042663097,0.02184714935719967,-0.0005445289425551891,-0.014739787206053734,0.023798123002052307,-0.015069589950144291
1683559662.2139626,303482,-0.013558582402765751,0.02165130525827408,0.0005751810967922211,-0.014632764272391796,0.023643391206860542,-0.01494118943810463
1683559662.2339597,303502,-0.013461180031299591,0.021500511094927788,0.0015899832360446453,-0.014551050961017609,0.023533634841442108,-0.014791470021009445
1683559662.2740023,303542,-0.013345735147595406,0.021324994042515755,0.003712240606546402,-0.014472611248493195,0.023390192538499832,-0.014452838338911533
1683559662.2939289,303562,-0.013325043022632599,0.02129589579999447,0.004625915549695492,-0.01446420419961214,0.02334715984761715,-0.014291645027697086
1683559662.3139005,303582,-0.013327537104487419,0.021302999928593636,0.005450137425214052,-0.014475208707153797,0.023322271183133125,-0.014175430871546268
1683559662.3337831,303602,-0.013351848348975182,0.02134435437619686,0.006191265769302845,-0.014475584961473942,0.023316051810979843,-0.014022876508533955
1683559662.3739388,303642,-0.013461108319461346,0.021523313596844673,0.00819986592978239,-0.014522431418299675,0.023395955562591553,-0.013689653016626835
1683559662.3937762,303662,-0.013544084504246712,0.02165820635855198,0.009064939804375172,-0.01455027423799038,0.023446112871170044,-0.0135049344971776
1683559662.4137874,303682,-0.013418924063444138,0.021460678428411484,0.00993129052221775,-0.014436950907111168,0.023279471322894096,-0.013322553597390652
1683559662.4337702,303702,-0.013321631588041782,0.0213075652718544,0.010714440606534481,-0.01436678133904934,0.02315141260623932,-0.01313638687133789
1683559662.4737792,303742,-0.013205863535404205,0.021125201135873795,0.013062451966106892,-0.014300686307251453,0.02295176312327385,-0.012670149095356464
1683559662.4937892,303762,-0.013184702023863792,0.021091662347316742,0.01408401783555746,-0.014263521879911423,0.022912049666047096,-0.012466168031096458
1683559662.5138588,303782,-0.013186246156692505,0.021094156429171562,0.015013497322797775,-0.014275270514190197,0.022892381995916367,-0.012272045016288757
1683559662.5345495,303802,-0.013209388591349125,0.021130729466676712,0.01585746929049492,-0.014271878637373447,0.022887861356139183,-0.01207798533141613
1683559662.5737686,303842,-0.013315755873918533,0.021299010142683983,0.016632262617349625,-0.014334809966385365,0.022960428148508072,-0.011856485158205032
1683559662.593781,303862,-0.013397456146776676,0.021428462117910385,0.016946664080023766,-0.014377731829881668,0.02302609011530876,-0.011755958199501038
