timestamp,time_boot_ms,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,temperature
1683559661.5366879,302802,244,0,-969,4,4,4,347,80,-457,3770
1683559661.5763996,302842,244,0,-969,4,4,4,347,80,-457,3770
1683559661.5962126,302862,244,0,-969,4,4,4,347,80,-457,3770
1683559661.6164198,302882,244,0,-969,4,4,4,347,80,-457,3770
1683559661.637148,302902,244,0,-969,4,4,4,347,80,-457,3770
1683559661.6784732,302942,244,0,-969,4,4,4,347,80,-457,3771
1683559661.698554,302962,244,0,-969,4,4,4,347,80,-457,3771
1683559661.7189333,302982,244,0,-969,4,4,4,347,80,-457,3771
1683559661.734424,303002,244,0,-969,4,4,4,347,80,-457,3771
1683559661.7742136,303042,244,0,-969,4,4,4,347,80,-457,3771
1683559661.794283,303062,244,0,-969,4,4,4,347,80,-457,3771
1683559661.8141496,303082,244,0,-969,4,4,4,347,80,-457,3771
1683559661.8343291,303102,244,0,-969,4,4,4,347,80,-457,3771
1683559661.87416,303142,244,0,-969,4,4,4,347,80,-457,3771
1683559661.8940132,303162,244,0,-969,4,4,4,347,80,-457,3771
1683559661.9140105,303182,244,0,-969,4,4,4,347,80,-457,3771
1683559661.9340863,303202,244,0,-969,4,4,4,347,80,-457,3771
1683559661.9741497,303242,244,0,-969,4,4,4,347,80,-457,3771
1683559661.9940305,303262,244,0,-969,4,4,4,347,80,-457,3771
1683559662.0139995,303282,244,0,-969,4,4,4,347,80,-457,3771
1683559662.0959713,303302,244,0,-969,4,4,4,347,80,-457,3771
1683559662.0961487,303342,244,0,-969,4,4,4,347,80,-457,3772
1683559662.0964448,303362,244,0,-969,4,4,4,347,80,-457,3772
1683559662.1141615,303382,244,0,-969,4,4,4,347,80,-457,3772
1683559662.1338613,303402,244,0,-969,4,4,4,347,80,-457,3772
1683559662.1742609,303442,244,0,-969,4,4,4,347,80,-457,3772
1683559662.1940284,303462,244,0,-969,4,4,4,347,80,-457,3772
1683559662.2139273,303482,244,0,-969,4,4,4,347,80,-457,3772
1683559662.2339303,303502,244,0,-969,4,4,4,347,80,-457,3772
1683559662.2739723,303542,244,0,-969,4,4,4,347,80,-457,3772
1683559662.2939026,303562,244,0,-969,4,4,4,347,80,-457,3772
1683559662.313845,303582,244,0,-969,4,4,4,347,80,-457,3772
1683559662.3337605,303602,244,0,-969,4,4,4,347,80,-457,3772
1683559662.3739138,303642,244,0,-969,4,4,4,347,80,-457,3772
1683559662.3937569,303662,244,0,-969,4,4,4,347,80,-457,3772
1683559662.4137514,303682,244,0,-969,4,4,4,347,80,-457,3772
1683559662.4337497,303702,244,0,-969,4,4,4,347,80,-457,3772
1683559662.4737554,303742,244,0,-969,4,4,4,347,80,-457,3773
1683559662.4937558,303762,244,0,-969,4,4,4,347,80,-457,3773
1683559662.513687,303782,244,0,-969,4,4,4,347,80,-457,3773
1683559662.5345273,303802,244,0,-969,4,4,4,347,80,-457,3773
1683559662.5737455,303842,244,0,-969,4,4,4,347,80,-457,3773
1683559662.5937564,303862,244,0,-969,4,4,4,347,80,-457,3773
1683559662.6138523,303882,244,0,-969,4,4,4,347,80,-457,3773
1683559662.6338143,303902,244,0,-969,4,4,4,347,80,-457,3773
1683559662.673695,303942,244,0,-969,4,4,4,347,80,-457,3773
1683559662.6938236,303962,244,0,-969,4,4,4,347,80,-457,3773
1683559662.713827,303982,244,0,-969,4,4,4,347,80,-457,3773
1683559662.7335336,304002,244,0,-969,4,4,4,347,80,-457,3773
1683559662.7736487,304042,244,0,-969,4,4,4,347,80,-457,3773
1683559662.7936716,304062,244,0,-969,4,4,4,347,80,-457,3773
1683559662.8135676,304082,244,0,-969,4,4,4,347,80,-457,3773
1683559662.8335729,304102,244,0,-969,4,4,4,347,80,-457,3773
1683559662.8735287,304142,244,0,-970,4,4,4,347,80,-457,3773
1683559662.8934636,304162,244,0,-969,4,4,4,347,80,-457,3774
1683559662.9135206,304182,244,0,-969,4,4,4,347,80,-457,3774
1683559662.933463,304202,244,0,-969,4,4,4,347,80,-457,3774
1683559662.9735937,304242,244,0,-969,4,4,4,347,80,-457,3774
1683559662.9936745,304262,244,0,-969,4,4,4,347,80,-457,3774
1683559663.0139987,304282,244,0,-969,4,4,4,347,80,-457,3774
1683559663.0334682,304302,244,0,-969,4,4,4,347,80,-457,3774
1683559663.0737886,304342,244,0,-969,4,4,4,347,80,-457,3774
1683559663.0934408,304362,244,0,-969,4,4,4,347,80,-457,3774
1683559663.1134698,304382,244,0,-969,4,4,4,347,80,-457,3774
1683559663.1335435,304402,244,0,-969,4,4,4,347,80,-457,3774
1683559663.1734884,304442,244,0,-969,4,4,4,347,80,-457,3774
1683559663.1934743,304462,244,0,-969,4,4,4,347,80,-457,3774
1683559663.2134197,304482,244,0,-969,4,4,4,347,80,-457,3774
1683559663.233305,304502,244,0,-969,4,4,4,347,80,-457,3774
1683559663.2734792,304542,244,0,-969,4,4,4,347,80,-457,3774
1683559663.2933624,304562,244,0,-969,4,4,4,347,80,-457,3774
1683559663.3135655,304582,244,0,-969,4,4,4,347,80,-457,3775
1683559663.3333807,304602,244,0,-969,4,4,4,347,80,-457,3775
1683559663.3734357,304642,244,0,-969,4,4,4,347,80,-457,3775
1683559663.393315,304662,244,0,-969,4,4,4,347,80,-457,3775
1683559663.4132454,304682,244,0,-969,4,4,4,347,80,-457,3775
1683559663.4546473,304702,244,0,-969,4,4,4,347,80,-457,3775
1683559663.4732745,304742,244,0,-969,4,4,4,347,80,-457,3775
1683559663.4935663,304762,244,0,-969,4,4,4,347,80,-457,3775
1683559663.51333,304782,244,0,-969,4,4,4,347,80,-457,3775
1683559663.5342853,304802,244,0,-969,4,4,4,347,80,-457,3775
1683559663.5734215,304842,244,0,-969,4,4,4,347,80,-457,3775
1683559663.5933843,304862,244,0,-969,4,4,4,347,80,-457,3775
1683559663.6133723,304882,244,0,-969,4,4,4,347,80,-457,3775
1683559663.6332655,304902,244,0,-969,4,4,4,347,80,-457,3775
1683559663.6731339,304942,244,0,-969,4,4,4,347,80,-457,3775
1683559663.693286,304962,244,0,-969,4,4,4,347,80,-457,3775
1683559663.713381,304982,244,0,-969,4,4,4,347,80,-457,3776
1683559663.7331436,305002,244,0,-969,4,4,4,347,80,-457,3776
1683559663.7744725,305042,244,0,-969,4,4,4,347,80,-457,3776
1683559663.7943754,305062,244,0,-969,4,4,4,347,80,-457,3776
1683559663.8140442,305082,244,0,-969,4,4,4,347,80,-457,3776
1683559663.8341708,305102,244,0,-969,4,4,4,347,80,-457,3776
1683559663.8742986,305142,244,0,-969,4,4,4,347,80,-457,3776
1683559663.8941212,305162,244,0,-969,4,4,4,347,80,-457,3776
1683559663.9140751,305182,244,0,-969,4,4,4,347,80,-457,3776
1683559663.933929,305202,244,0,-969,4,4,4,347,80,-457,3776
1683559663.9742405,305242,244,0,-969,4,4,4,347,80,-457,3776
1683559663.9943879,305262,244,0,-969,4,4,4,347,80,-457,3776
1683559664.0141704,305282,244,0,-969,4,4,4,347,80,-457,3776
1683559664.0341487,305302,244,0,-969,4,4,4,347,80,-457,3776
1683559664.0743575,305342,244,0,-969,4,4,4,347,80,-457,3776
1683559664.0941484,305362,244,0,-969,4,4,4,347,80,-457,3776
1683559664.1140263,305382,244,0,-969,4,4,4,347,80,-457,3776
1683559664.1340787,305402,244,0,-969,4,4,4,347,80,-457,3777
1683559664.1746578,305442,244,0,-969,4,4,4,347,80,-457,3777
1683559664.1942027,305462,244,0,-969,4,4,4,347,80,-457,3777
1683559664.2141092,305482,244,0,-969,4,4,4,347,80,-457,3777
