timestamp,time_boot_ms,q1,q2,q3,q4,rollspeed,pitchspeed,yawspeed,repr_offset_q_0,repr_offset_q_1,repr_offset_q_2,repr_offset_q_3
1683559661.5365171,302802,0.9907236099243164,0.0077179428189992905,0.12340972572565079,-0.056366559118032455,0.00016842596232891083,0.0002618725411593914,0.0005713449791073799,0.0,0.0,0.0,0.0
1683559661.576331,302842,0.990723729133606,0.0077163297683000565,0.1234089806675911,-0.05636635050177574,0.00016340520232915878,0.00023659877479076385,0.0005555679090321064,0.0,0.0,0.0,0.0
1683559661.5961804,302862,0.990723729133606,0.007716216146945953,0.12340830266475677,-0.056367743760347366,0.0001567518338561058,0.00018670270219445229,0.000530194491147995,0.0,0.0,0.0,0.0
1683559661.616337,302882,0.9907237887382507,0.007716285064816475,0.123407743871212,-0.056368350982666016,0.00020656175911426544,0.00015052687376737595,0.0005982937291264534,0.0,0.0,0.0,0.0
1683559661.6370795,302902,0.9907238483428955,0.007714401464909315,0.12340657413005829,-0.05636954680085182,0.00017599854618310928,0.00021247845143079758,0.0005373116582632065,0.0,0.0,0.0,0.0
1683559661.6784174,302942,0.9907240867614746,0.007711566053330898,0.12340454012155533,-0.056370027363300323,0.00012939982116222382,0.000218996312469244,0.0005729768890887499,0.0,0.0,0.0,0.0
1683559661.69849,302962,0.9907240867614746,0.0077110533602535725,0.12340389937162399,-0.05637172982096672,0.00019268877804279327,0.00020865490660071373,0.0005448625888675451,0.0,0.0,0.0,0.0
1683559661.7188573,302982,0.9907241463661194,0.0077108535915613174,0.12340310961008072,-0.05637256056070328,0.0002643316984176636,0.00023227743804454803,0.0005830593872815371,0.0,0.0,0.0,0.0
1683559661.7343206,303002,0.9907242655754089,0.007710032630711794,0.12340164184570312,-0.05637352168560028,0.0001994590274989605,0.0001160171814262867,0.0005091887433081865,0.0,0.0,0.0,0.0
1683559661.774165,303042,0.9907243847846985,0.007707980461418629,0.1234004870057106,-0.056374967098236084,0.00011603767052292824,0.0001793806441128254,0.0005110050551593304,0.0,0.0,0.0,0.0
1683559661.7942407,303062,0.9907242059707642,0.007708415854722261,0.12340091168880463,-0.0563768707215786,0.00022542942315340042,0.00021745217964053154,0.0004976429045200348,0.0,0.0,0.0,0.0
1683559661.8141177,303082,0.9907240867614746,0.007708229590207338,0.12340138107538223,-0.056378141045570374,0.0001741158775985241,0.00027487752959132195,0.0005073265638202429,0.0,0.0,0.0,0.0
1683559661.8342607,303102,0.9907242059707642,0.007707425393164158,0.12339982390403748,-0.05637915059924126,0.00024853087961673737,0.00019782735034823418,0.0005452779587358236,0.0,0.0,0.0,0.0
1683559661.874116,303142,0.9907246232032776,0.007704149931669235,0.12339720875024796,-0.056378502398729324,0.00021142559126019478,0.00012897048145532608,0.0006304786074906588,0.0,0.0,0.0,0.0
1683559661.8939848,303162,0.9907246828079224,0.007703177165240049,0.12339626997709274,-0.05637921392917633,0.0001523345708847046,0.00018931785598397255,0.0006070740055292845,0.0,0.0,0.0,0.0
1683559661.9139845,303182,0.9907248020172119,0.007702354341745377,0.12339556962251663,-0.05637913942337036,0.0001536295749247074,0.00020095380023121834,0.0006567554082721472,0.0,0.0,0.0,0.0
1683559661.9340625,303202,0.9907248616218567,0.0077018169686198235,0.12339472025632858,-0.056379709392786026,0.0002098027616739273,0.00017741741612553596,0.0005807860288769007,0.0,0.0,0.0,0.0
