timestamp,roll,pitch,yaw,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lng
1683559079.1136649,-2.428947487587152e-09,0.24700304865837097,-0.12217314541339874,2.3955435752868652,2.486076482455246e-06,-9.500320434570312,-1.489324219505761e-09,9.561672564828427e-10,-3.792610669961505e-10,-353632621,1491652374
1683559080.109272,-2.7245870004577455e-09,0.24700304865837097,-0.12217314541339874,2.3955440521240234,2.254807668577996e-06,-9.500319480895996,-8.286317743078087e-10,-6.291384080370221e-10,-1.9208933055292476e-10,-353632621,1491652374
1683559081.1090434,-3.597649955722204e-09,0.24700304865837097,-0.12217314541339874,2.3955440521240234,2.1903208562434884e-06,-9.500320434570312,-5.296751925953913e-10,-1.3454587444172716e-09,-1.3654155583964211e-10,-353632621,1491652374
1683559082.107196,-2.913479679733655e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,2.1555385956162354e-06,-9.500320434570312,-7.630626130961105e-10,1.749299871622867e-10,-2.021424694298446e-10,-353632621,1491652374
1683559083.1069095,-2.9407349888543877e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,2.7442888494988438e-06,-9.500319480895996,5.47738132627984e-10,-6.005715036394577e-09,1.3830922518387467e-10,-353632621,1491652374
1683559084.1057837,-2.630511364287713e-09,0.24700304865837097,-0.12217314541339874,2.3955435752868652,2.68673716163903e-06,-9.500319480895996,-1.123050652473978e-09,-1.2292860063212174e-09,-2.947851962531445e-10,-353632621,1491652374
1683559085.1048708,-2.8583635458545587e-09,0.24700304865837097,-0.12217314541339874,2.3955435752868652,1.7885886336443946e-06,-9.500317573547363,1.0046328213775269e-09,6.676810215822115e-10,2.415005972977724e-10,-353632621,1491652374
1683559086.1055086,-2.5720343632684717e-09,0.24700304865837097,-0.12217314541339874,2.39554500579834,2.4340411073353607e-06,-9.500325202941895,-3.882601351534731e-09,-2.911257623861019e-10,-9.72810720867301e-10,-353632621,1491652374
1683559087.1049027,-2.765518036795811e-09,0.24700304865837097,-0.12217314541339874,2.3955440521240234,2.3457675979443593e-06,-9.500320434570312,2.3887586353410484e-10,4.65018273887452e-10,6.296913684922245e-11,-353632621,1491652374
1683559088.104542,-2.7185154127806754e-09,0.24700304865837097,-0.12217314541339874,2.395543336868286,2.8936308353877394e-06,-9.500319480895996,-1.5725046820236344e-09,4.145916387976456e-10,-3.8137290547801683e-10,-353632621,1491652374
1683559089.104176,-3.494457390118555e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,2.9065577109577134e-06,-9.500319480895996,-2.0004367606851758e-10,9.713777560094172e-10,-1.638844442097831e-11,-353632621,1491652374
1683559090.1037452,-2.8953786035401663e-09,0.24700304865837097,-0.12217314541339874,2.3955435752868652,2.2386229829862714e-06,-9.500320434570312,7.038659238789435e-11,-2.820879974052559e-09,1.9357539876585506e-11,-353632621,1491652374
1683559091.1035995,-2.8253812622835994e-09,0.24700304865837097,-0.12217314541339874,2.3955447673797607,2.7207718176214257e-06,-9.500323295593262,4.959880839372488e-10,-1.3517346131308727e-09,1.3052550706937893e-10,-353632621,1491652374
1683559092.1033602,-2.879805949262959e-09,0.24700304865837097,-0.12217314541339874,2.3955442905426025,2.635380042192992e-06,-9.500319480895996,1.7393394502462911e-09,-3.10159986582903e-09,4.2493697449685897e-10,-353632621,1491652374
1683559093.1030095,-2.7398106006160106e-09,0.24700304865837097,-0.12217314541339874,2.3955442905426025,2.6121131213585613e-06,-9.500320434570312,2.181485880825562e-09,-1.4553684923868104e-09,5.536110458947974e-10,-353632621,1491652374
1683559094.101232,-2.697257084349758e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,2.1104390270920703e-06,-9.50031852722168,7.19072523747144e-10,-5.50506029650677e-10,1.8892605535558715e-10,-353632621,1491652374
1683559095.1022234,-2.309239244269179e-09,0.24700304865837097,-0.12217314541339874,2.3955440521240234,2.4610508262412623e-06,-9.500320434570312,6.350914238950622e-10,9.052107952101096e-10,1.6020446080844408e-10,-353632621,1491652374
1683559096.1024258,-2.7506474875593767e-09,0.24700304865837097,-0.12217314541339874,2.3955464363098145,1.8305246385352802e-06,-9.500323295593262,6.052879308882098e-10,-9.790586119606814e-10,1.9135146245297108e-10,-353632621,1491652374
1683559097.1030178,-2.7902000709900676e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,2.2404872197512304e-06,-9.500320434570312,3.3567304491555205e-09,1.3787810893006736e-09,8.553622810048012e-10,-353632621,1491652374
1683559098.10336,-2.750219607605686e-09,0.24700304865837097,-0.12217314541339874,2.395545482635498,2.3189199964690488e-06,-9.500321388244629,5.084626053530883e-10,-5.3048543335876275e-09,1.829628254457205e-10,-353632621,1491652374
1683559099.103586,-2.7898277021876083e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,2.179477633035276e-06,-9.500320434570312,-2.1177160025587227e-09,-1.4431643657886184e-09,-5.378729128757698e-10,-353632621,1491652374
1683559100.100143,-2.7083002507310994e-09,0.24700304865837097,-0.12217314541339874,2.3955445289611816,2.6055381567857694e-06,-9.500322341918945,-3.7819372633585147e-10,-3.9697559128804016e-10,-9.333094019847721e-11,-353632621,1491652374
1683559101.0994375,-2.5791770941197e-09,0.24700304865837097,-0.12217314541339874,2.3955440521240234,2.6874715786107117e-06,-9.500320434570312,1.883611711051003e-09,8.792435668425469e-10,4.844530332448471e-10,-353632621,1491652374
1683559102.0997107,-2.8648925454177743e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,1.5853818240429973e-06,-9.500323295593262,1.534855159635029e-10,2.0305828130062764e-09,1.8799286780057933e-11,-353632621,1491652374
1683559103.1007564,-2.784479313788779e-09,0.24700304865837097,-0.12217314541339874,2.3955447673797607,2.7979131118627265e-06,-9.500321388244629,1.937751292757639e-09,1.0986879184216036e-09,5.154338067470121e-10,-353632621,1491652374
1683559104.1013885,-2.777270413645283e-09,0.24700304865837097,-0.12217314541339874,2.3955419063568115,2.740075842666556e-06,-9.500317573547363,-2.8064546242489996e-09,-8.665815287578482e-10,-7.16857184723807e-10,-353632621,1491652374
1683559105.101712,-2.7332234253663046e-09,0.24700304865837097,-0.12217314541339874,2.3955445289611816,2.4348817078134743e-06,-9.500321388244629,-5.70938019084366e-10,2.5442414841592154e-10,-1.1245251257951949e-10,-353632621,1491652374
1683559106.096531,-3.1481053319737384e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,2.2345857360051014e-06,-9.500320434570312,-5.927383472936754e-09,1.9322816957600963e-10,-1.486015754892378e-09,-353632621,1491652374
1683559107.098942,-4.626655059070117e-09,0.24700304865837097,-0.12217314541339874,2.3955440521240234,2.4830694655975094e-06,-9.500320434570312,9.278359414111037e-09,-6.130505880719284e-09,2.338564675241628e-09,-353632621,1491652374
1683559108.0965607,-3.833565020983087e-09,0.24700304865837097,-0.12217314541339874,2.395543098449707,2.1778084828838473e-06,-9.500319480895996,-4.4958445299947414e-10,-1.0446800091656883e-09,-1.2255332859645307e-10,-353632621,1491652374
1683559109.0989738,-3.6989309393220537e-09,0.24700304865837097,-0.12217314541339874,2.3955445289611816,2.325165269212448e-06,-9.500320434570312,-3.99577571030818e-09,1.889545325761688e-10,-1.0107547021576124e-09,-353632621,1491652374
1683559110.095047,-3.699021533520863e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,2.4522839794371976e-06,-9.500320434570312,4.43848202635877e-09,7.802170021165011e-10,1.1222924811704615e-09,-353632621,1491652374
1683559111.095514,-3.667987469313516e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,2.2694132439937675e-06,-9.500319480895996,-2.1937438532404485e-09,1.13976417193129e-09,-5.582512785373694e-10,-353632621,1491652374
1683559112.0950115,-3.7167946498328774e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,2.3525119559053564e-06,-9.500319480895996,-1.8454261452305332e-09,1.7174325850355388e-10,-4.5570763829161365e-10,-353632621,1491652374
1683559113.0955045,-3.499735168333018e-09,0.24700304865837097,-0.12217314541339874,2.3955447673797607,2.327975380467251e-06,-9.500320434570312,-1.9222652358763526e-09,9.024765379450628e-10,-4.658112784383661e-10,-353632621,1491652374
