timestamp,roll,pitch,yaw,altitude,lat,lng
1683559079.113905,0.002065115375444293,0.24859224259853363,-0.12616300582885742,584.0899658203125,-353632621,1491652374
1683559080.109303,0.002028979593887925,0.248566135764122,-0.1261596530675888,584.1199951171875,-353632621,1491652374
1683559081.109078,0.00199679471552372,0.2485547512769699,-0.1261381357908249,584.3200073242188,-353632621,1491652374
1683559082.1072295,0.0019908638205379248,0.2485460340976715,-0.12609896063804626,584.1699829101562,-353632621,1491652374
1683559083.106944,0.002004191977903247,0.24856752157211304,-0.12605039775371552,584.219970703125,-353632621,1491652374
1683559084.10582,0.002009383635595441,0.24859243631362915,-0.1260118931531906,584.2099609375,-353632621,1491652374
1683559085.1049047,0.001989029347896576,0.2485818713903427,-0.12599804997444153,584.510009765625,-353632621,1491652374
1683559086.1055386,0.0019608379807323217,0.2485591173171997,-0.1259857565164566,584.219970703125,-353632621,1491652374
1683559087.104939,0.0019625595305114985,0.24855905771255493,-0.12593974173069,584.5499877929688,-353632621,1491652374
1683559088.104575,0.0019783268216997385,0.2485617995262146,-0.1258983314037323,584.2899780273438,-353632621,1491652374
1683559089.1042092,0.001992225181311369,0.24858547747135162,-0.1258610337972641,584.510009765625,-353632621,1491652374
1683559090.1037793,0.0019862630870193243,0.24858738481998444,-0.12584181129932404,584.6199951171875,-353632621,1491652374
1683559091.1036294,0.0019381067249923944,0.248556450009346,-0.12584275007247925,584.3099975585938,-353632621,1491652374
1683559092.1033933,0.0019219745881855488,0.24856597185134888,-0.12580516934394836,584.5499877929688,-353632621,1491652374
1683559093.1030433,0.0019341865554451942,0.24857288599014282,-0.1257646083831787,584.5800170898438,-353632621,1491652374
1683559094.1013052,0.0019605490379035473,0.24858883023262024,-0.12572476267814636,584.2999877929688,-353632621,1491652374
1683559095.1022546,0.0019753931555896997,0.24860574305057526,-0.12571240961551666,584.2699584960938,-353632621,1491652374
1683559096.102458,0.0019381908932700753,0.24857135117053986,-0.12572850286960602,584.6900024414062,-353632621,1491652374
1683559097.1030462,0.001914749387651682,0.2485508769750595,-0.125707745552063,584.5800170898438,-353632621,1491652374
1683559098.103391,0.0019124463433399796,0.24856165051460266,-0.12568487226963043,584.719970703125,-353632621,1491652374
1683559099.1036131,0.00193321006372571,0.24857939779758453,-0.12564365565776825,584.47998046875,-353632621,1491652374
1683559100.1001694,0.001967255026102066,0.24859915673732758,-0.12561076879501343,584.5299682617188,-353632621,1491652374
1683559101.0994666,0.001932887127622962,0.24856047332286835,-0.12563712894916534,584.6599731445312,-353632621,1491652374
1683559102.0997417,0.001907729310914874,0.2485428899526596,-0.12563611567020416,584.0999755859375,-353632621,1491652374
1683559103.1007888,0.0019065449014306068,0.24854116141796112,-0.125616192817688,584.2099609375,-353632621,1491652374
1683559104.10142,0.001931685721501708,0.24856287240982056,-0.12559103965759277,584.2699584960938,-353632621,1491652374
1683559105.1017468,0.0019670105539262295,0.24859453737735748,-0.1255667507648468,584.3300170898438,-353632621,1491652374
1683559106.0965638,0.0019244428258389235,0.24856296181678772,-0.1256079375743866,584.3599853515625,-353632621,1491652374
1683559107.0989776,0.0019106392282992601,0.24855558574199677,-0.12561100721359253,584.0899658203125,-353632621,1491652374
1683559108.0965934,0.0018950446974486113,0.24854783713817596,-0.12559665739536285,584.2899780273438,-353632621,1491652374
1683559109.0990112,0.0018943548202514648,0.248559832572937,-0.12556949257850647,584.5499877929688,-353632621,1491652374
1683559110.095075,0.0019213196355849504,0.24858951568603516,-0.1255466341972351,584.3099975585938,-353632621,1491652374
1683559111.0955431,0.0019020375330001116,0.248574897646904,-0.12557081878185272,584.22998046875,-353632621,1491652374
1683559112.095044,0.001880487659946084,0.24855107069015503,-0.12558139860630035,584.2699584960938,-353632621,1491652374
1683559113.0955334,0.0018793416675180197,0.24854566156864166,-0.1255868524312973,584.25,-353632621,1491652374
1683559114.095899,0.0018945655319839716,0.24855415523052216,-0.12556931376457214,584.2699584960938,-353632621,1491652374
1683559115.0961843,0.0019126221304759383,0.2485787570476532,-0.1255505383014679,584.0299682617188,-353632621,1491652374
1683559116.0965476,0.0019057397730648518,0.2485770434141159,-0.1255548745393753,584.2099609375,-353632621,1491652374
1683559117.097646,0.0018808128079399467,0.24856030941009521,-0.12557491660118103,584.2000122070312,-353632621,1491652374
1683559118.0924287,0.0018646414391696453,0.2485523521900177,-0.12557025253772736,584.1199951171875,-353632621,1491652374
1683559119.0926528,0.0018682366935536265,0.24855558574199677,-0.1255543828010559,584.219970703125,-353632621,1491652374
1683559120.0929742,0.0018986787181347609,0.24858418107032776,-0.12552179396152496,584.3099975585938,-353632621,1491652374
1683559121.0934224,0.0019127283012494445,0.2485952377319336,-0.12551085650920868,584.3399658203125,-353632621,1491652374
1683559122.0937471,0.0018675350584089756,0.24856331944465637,-0.12554773688316345,584.5,-353632621,1491652374
1683559123.0942695,0.0018644081428647041,0.24855045974254608,-0.12554608285427094,584.3599853515625,-353632621,1491652374
1683559124.0908673,0.0018824842991307378,0.24855086207389832,-0.12553098797798157,584.1099853515625,-353632621,1491652374
1683559125.0925612,0.0019001467153429985,0.248575359582901,-0.12551870942115784,584.2099609375,-353632621,1491652374
1683559126.0899947,0.00192795239854604,0.2486152946949005,-0.1255115568637848,584.0899658203125,-353632621,1491652374
1683559127.0904164,0.0018779083620756865,0.2485748827457428,-0.12553949654102325,584.1699829101562,-353632621,1491652374
1683559128.0901349,0.0018592474516481161,0.24855583906173706,-0.1255556046962738,584.0999755859375,-353632621,1491652374
1683559129.0903068,0.001858050120063126,0.24855633080005646,-0.1255369484424591,584.5,-353632621,1491652374
1683559130.091522,0.0018855915404856205,0.24857152998447418,-0.1255193054676056,584.1799926757812,-353632621,1491652374
1683559131.0925996,0.001917632995173335,0.2485959827899933,-0.1254991739988327,584.1199951171875,-353632621,1491652374
1683559132.0882545,0.0018721912056207657,0.24857096374034882,-0.12554244697093964,584.4099731445312,-353632621,1491652374
1683559133.0888784,0.0018641771748661995,0.2485453188419342,-0.12555865943431854,584.260009765625,-353632621,1491652374
1683559134.090814,0.0018617510795593262,0.24853894114494324,-0.12555775046348572,584.3399658203125,-353632621,1491652374
1683559135.091699,0.0018801094265654683,0.248544380068779,-0.12554161250591278,584.22998046875,-353632621,1491652374
1683559136.0869374,0.0019075922900810838,0.24856926500797272,-0.12551474571228027,584.2799682617188,-353632621,1491652374
1683559137.0900111,0.0018845495069399476,0.24855034053325653,-0.1255379468202591,584.5599975585938,-353632621,1491652374
1683559138.0882466,0.0018622595816850662,0.24853728711605072,-0.12555333971977234,584.6199951171875,-353632621,1491652374
1683559139.0890532,0.0018611607374623418,0.2485343962907791,-0.12555335462093353,584.3999633789062,-353632621,1491652374
1683559140.089706,0.0018856379901990294,0.24853582680225372,-0.12554433941841125,584.719970703125,-353632621,1491652374
1683559141.085099,0.0019020037725567818,0.24856889247894287,-0.12553900480270386,584.6199951171875,-353632621,1491652374
1683559142.088856,0.001894135493785143,0.2485673874616623,-0.12554685771465302,584.5700073242188,-353632621,1491652374
1683559143.0840933,0.0018630647100508213,0.2485342174768448,-0.12555915117263794,584.510009765625,-353632621,1491652374
1683559144.0851433,0.0018642292125150561,0.2485334277153015,-0.12556520104408264,584.4400024414062,-353632621,1491652374
1683559145.086428,0.0018684158567339182,0.24854408204555511,-0.12554921209812164,584.510009765625,-353632621,1491652374
1683559146.0877337,0.0019049248658120632,0.24856185913085938,-0.12553849816322327,584.6400146484375,-353632621,1491652374
