timestamp,roll,pitch,yaw,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lng
1683560527.2724392,-2.471304716422651e-09,0.24700304865837097,-0.12217314541339874,2.39554500579834,2.4225807919719955e-06,-9.500322341918945,-7.425346448819425e-10,1.984098219054431e-09,-1.3437960466600174e-10,-353632621,1491652374
1683560528.2689402,-2.918476127433678e-09,0.24700304865837097,-0.12217314541339874,2.3955442905426025,2.1821699647261994e-06,-9.500320434570312,-5.134335734346962e-10,-4.62691473676613e-12,-1.2395201531845146e-10,-353632621,1491652374
1683560529.2686365,-2.74965983315667e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,2.0166087324469117e-06,-9.500319480895996,-3.014519522892556e-09,8.242508064970622e-11,-7.610908570043762e-10,-353632621,1491652374
1683560530.268319,-2.8124047535271757e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,1.969432787518599e-06,-9.500320434570312,-3.298882056412822e-09,5.305885508732899e-09,-8.327212808190154e-10,-353632621,1491652374
1683560531.2681744,-2.6730992974677292e-09,0.24700304865837097,-0.12217314541339874,2.3955440521240234,2.5280057798227062e-06,-9.500319480895996,-1.059436649519796e-09,-6.641978633759038e-10,-2.6917137962989557e-10,-353632621,1491652374
1683560532.2646472,-2.583910641007492e-09,0.24700304865837097,-0.12217314541339874,2.395543098449707,2.8292877232161118e-06,-9.50031852722168,-7.227716203317414e-10,1.868711185792904e-09,-1.7313822597841977e-10,-353632621,1491652374
1683560533.2644792,-2.7072242225756327e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,2.4074074644886423e-06,-9.500320434570312,2.6869568792164955e-09,1.8711644733659938e-10,6.741861513503977e-10,-353632621,1491652374
1683560534.2648482,-2.8919746597466656e-09,0.24700304865837097,-0.12217314541339874,2.39554500579834,2.707145995373139e-06,-9.500322341918945,2.428411693955468e-09,7.698366943920121e-10,6.476024716484119e-10,-353632621,1491652374
1683560535.264669,-2.9637066134569068e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,2.047354428214021e-06,-9.500320434570312,-4.358923000324921e-09,-2.2668660282221254e-09,-1.0995269139613129e-09,-353632621,1491652374
1683560536.2663932,-2.580448521527501e-09,0.24700304865837097,-0.12217314541339874,2.3955442905426025,1.6876241488716914e-06,-9.500319480895996,-7.969489512760219e-10,-2.8656528261450376e-09,-1.9874828172117276e-10,-353632621,1491652374
