timestamp,time_boot_ms,q1,q2,q3,q4,rollspeed,pitchspeed,yawspeed,repr_offset_q_0,repr_offset_q_1,repr_offset_q_2,repr_offset_q_3
1683560527.2695174,1168762,0.990352213382721,0.0072838319465518,0.12228477001190186,-0.06477520614862442,-0.00017754800501279533,-0.00032488058786839247,-0.000488889985717833,0.0,0.0,0.0,0.0
1683560527.308684,1168802,0.9903522729873657,0.0072844624519348145,0.12228435277938843,-0.06477546691894531,-0.00014247678336687386,-0.0003397065447643399,-0.0005436706123873591,0.0,0.0,0.0,0.0
1683560527.3286257,1168822,0.9903523921966553,0.007283244747668505,0.12228329479694366,-0.06477602571249008,-0.0002215667045675218,-0.00037086184602230787,-0.0005622372846119106,0.0,0.0,0.0,0.0
1683560527.3487225,1168842,0.9903524518013,0.0072824046947062016,0.1222822517156601,-0.06477659940719604,-0.00022919382899999619,-0.00034479188616387546,-0.0005438524531200528,0.0,0.0,0.0,0.0
1683560527.3686588,1168862,0.9903524518013,0.007282334379851818,0.12228264659643173,-0.06477593630552292,-0.0001021319767460227,-0.00020947138546034694,-0.0005423028487712145,0.0,0.0,0.0,0.0
1683560527.4086714,1168902,0.9903523921966553,0.007283032406121492,0.12228301167488098,-0.06477586925029755,-0.00016820820746943355,-0.0002539844426792115,-0.0005908114835619926,0.0,0.0,0.0,0.0
1683560527.4286294,1168922,0.9903522729873657,0.007284116931259632,0.12228359282016754,-0.06477667391300201,-0.0001215693773701787,-0.0002908852475229651,-0.0005751425633206964,0.0,0.0,0.0,0.0
1683560527.4486132,1168942,0.9903520941734314,0.007285214960575104,0.12228439003229141,-0.06477753818035126,-0.00013631366891786456,-0.0002260530600324273,-0.0005748587427660823,0.0,0.0,0.0,0.0
1683560527.4686024,1168962,0.9903521537780762,0.007285192143172026,0.12228395789861679,-0.06477746367454529,-0.00019300836720503867,-0.00034325310843996704,-0.0005870902677997947,0.0,0.0,0.0,0.0
1683560527.5085692,1169002,0.9903521537780762,0.007284792605787516,0.12228446453809738,-0.06477673351764679,-0.00016705578309483826,-0.0001454282901249826,-0.0005164946196600795,0.0,0.0,0.0,0.0
1683560527.5285325,1169022,0.9903521537780762,0.00728487316519022,0.12228487432003021,-0.06477607041597366,-0.00012143427738919854,-0.0001990575110539794,-0.00044898793566972017,0.0,0.0,0.0,0.0
1683560527.5486112,1169042,0.9903520941734314,0.007284609600901604,0.12228505313396454,-0.06477651745080948,-0.00014246825594455004,-0.00022231298498809338,-0.0005180166917853057,0.0,0.0,0.0,0.0
1683560527.568562,1169062,0.9903522729873657,0.007284208666533232,0.12228436768054962,-0.0647752657532692,-0.00014493713388219476,-0.0002787474950309843,-0.0005060100229457021,0.0,0.0,0.0,0.0
1683560527.608645,1169102,0.9903523325920105,0.007284208200871944,0.12228364497423172,-0.06477569043636322,-8.547212928533554e-05,-0.000298163911793381,-0.0005703301867470145,0.0,0.0,0.0,0.0
1683560527.6285908,1169122,0.990352213382721,0.007286184933036566,0.12228414416313171,-0.06477612257003784,-3.1560310162603855e-05,-0.0002531822246965021,-0.0005866888095624745,0.0,0.0,0.0,0.0
1683560527.6485343,1169142,0.9903521537780762,0.007287008222192526,0.12228391319513321,-0.0647779256105423,-0.00012805010192096233,-0.00031707723974250257,-0.0006482944590970874,0.0,0.0,0.0,0.0
1683560527.6686,1169162,0.990352213382721,0.00728803314268589,0.12228396534919739,-0.0647767037153244,-0.00012232715380378067,-0.00031694298377260566,-0.0005182984750717878,0.0,0.0,0.0,0.0
1683560527.7084863,1169202,0.9903522729873657,0.007288211025297642,0.12228366732597351,-0.06477627903223038,-0.000161501404363662,-0.0002800188958644867,-0.0005519076948985457,0.0,0.0,0.0,0.0
1683560527.7284508,1169222,0.9903523325920105,0.007287288550287485,0.12228307873010635,-0.06477639824151993,-0.0002097054966725409,-0.00033340969821438193,-0.0005335363675840199,0.0,0.0,0.0,0.0
1683560527.7485266,1169242,0.9903524518013,0.00728735001757741,0.12228211015462875,-0.06477662920951843,-0.00012535453424789011,-0.00033652206184342504,-0.0004975392948836088,0.0,0.0,0.0,0.0
1683560527.829101,1169262,0.9903525710105896,0.007286825682967901,0.1222815215587616,-0.06477589160203934,-0.0001304781180806458,-0.000265972048509866,-0.0004967673448845744,0.0,0.0,0.0,0.0
1683560527.829219,1169302,0.9903526306152344,0.007287868298590183,0.12228137999773026,-0.06477468460798264,-7.999961962923408e-05,-0.0002753345761448145,-0.00048368307761847973,0.0,0.0,0.0,0.0
1683560527.8293061,1169322,0.9903525710105896,0.007288313005119562,0.12228181958198547,-0.06477483361959457,-0.00018353230552747846,-0.0002914596116170287,-0.0005290283588692546,0.0,0.0,0.0,0.0
1683560527.8485072,1169342,0.9903526306152344,0.007289548870176077,0.12228123098611832,-0.06477522104978561,-0.0001203708816319704,-0.00033747011912055314,-0.0005275951116345823,0.0,0.0,0.0,0.0
1683560527.8687024,1169362,0.9903526902198792,0.007290057372301817,0.12228095531463623,-0.06477455049753189,-0.0001287082559429109,-0.000318127975333482,-0.0005294798174872994,0.0,0.0,0.0,0.0
1683560527.9085069,1169402,0.9903527498245239,0.007289739325642586,0.12228076159954071,-0.06477382779121399,-0.00020118628162890673,-0.0003101120819337666,-0.0005594894755631685,0.0,0.0,0.0,0.0
1683560527.928566,1169422,0.9903528690338135,0.0072898478247225285,0.12228000909090042,-0.06477425992488861,-0.00012139457976445556,-0.000320311461109668,-0.0005260678590275347,0.0,0.0,0.0,0.0
1683560527.9485729,1169442,0.9903527498245239,0.007289758883416653,0.12228015810251236,-0.06477556377649307,-0.00011253223055973649,-0.00022816163254901767,-0.0005923351272940636,0.0,0.0,0.0,0.0
1683560527.9686646,1169462,0.9903528690338135,0.00728943943977356,0.12227976322174072,-0.06477462500333786,-0.0001516322372481227,-0.00024505710462108254,-0.0005193044780753553,0.0,0.0,0.0,0.0
1683560528.0084517,1169502,0.9903528690338135,0.007289571221917868,0.12228033691644669,-0.0647733137011528,-0.0001730714284349233,-0.0002375519834458828,-0.0004794243723154068,0.0,0.0,0.0,0.0
1683560528.0284543,1169522,0.9903526902198792,0.007290941663086414,0.12228158861398697,-0.06477303802967072,-0.00012344395508989692,-0.00020612857770174742,-0.0004986610147170722,0.0,0.0,0.0,0.0
1683560528.0485244,1169542,0.9903526306152344,0.007291977759450674,0.12228205054998398,-0.06477334350347519,-0.00013955746544525027,-0.00026899593649432063,-0.0004982377868145704,0.0,0.0,0.0,0.0
1683560528.068502,1169562,0.9903525710105896,0.00729262875393033,0.12228241562843323,-0.06477313488721848,-0.00010337593266740441,-0.00026704493211582303,-0.000605251407250762,0.0,0.0,0.0,0.0
1683560528.1085367,1169602,0.9903528094291687,0.007292391732335091,0.12228117883205414,-0.06477247923612595,-0.00015394389629364014,-0.00035891265724785626,-0.0005448491428978741,0.0,0.0,0.0,0.0
1683560528.1284242,1169622,0.9903528690338135,0.007293207570910454,0.12228024750947952,-0.06477264314889908,-6.532971747219563e-05,-0.000336560420691967,-0.0005422461545094848,0.0,0.0,0.0,0.0
1683560528.1484494,1169642,0.9903528690338135,0.007292688824236393,0.12227964401245117,-0.06477421522140503,-0.00015161267947405577,-0.0003228277200832963,-0.0005984523450024426,0.0,0.0,0.0,0.0
1683560528.1683767,1169662,0.9903530478477478,0.007291323971003294,0.12227864563465118,-0.0647730827331543,-0.00022280780831351876,-0.00032213510712608695,-0.0005186499329283834,0.0,0.0,0.0,0.0
1683560528.2084732,1169702,0.9903531074523926,0.0072917938232421875,0.12227863073348999,-0.06477227807044983,-0.00017908395966514945,-0.0003231653827242553,-0.0005272137350402772,0.0,0.0,0.0,0.0
1683560528.2286973,1169722,0.9903531670570374,0.007292741443961859,0.1222786009311676,-0.06477197259664536,-0.00017601836589165032,-0.0003781708364840597,-0.0004981934325769544,0.0,0.0,0.0,0.0
1683560528.2483573,1169742,0.9903531074523926,0.00729308370500803,0.12227828055620193,-0.06477279216051102,-0.00016725269961170852,-0.00033076002728194,-0.0005893479683436453,0.0,0.0,0.0,0.0
1683560528.269202,1169762,0.9903531074523926,0.00729326019063592,0.12227852642536163,-0.06477231532335281,-0.0001716229016892612,-0.00030026520835235715,-0.0005628400249406695,0.0,0.0,0.0,0.0
1683560528.3084996,1169802,0.9903531670570374,0.007292386144399643,0.1222786232829094,-0.06477124243974686,-0.00022593530593439937,-0.0002980533754453063,-0.0004889985430054367,0.0,0.0,0.0,0.0
1683560528.3283987,1169822,0.9903532266616821,0.007292671594768763,0.12227769196033478,-0.06477214395999908,-0.0001407587551511824,-0.0003478837898001075,-0.0006000768626108766,0.0,0.0,0.0,0.0
1683560528.3483489,1169842,0.9903532266616821,0.007292069960385561,0.12227731198072433,-0.06477339565753937,-0.00015723405522294343,-0.0002921713748946786,-0.000613964453805238,0.0,0.0,0.0,0.0
1683560528.3682785,1169862,0.9903533458709717,0.007290613371878862,0.1222766637802124,-0.06477261334657669,-0.0002192893880419433,-0.00028132685110904276,-0.0005345074459910393,0.0,0.0,0.0,0.0
1683560528.4082632,1169902,0.9903532862663269,0.007289909292012453,0.12227742373943329,-0.06477214395999908,-0.00020700987079180777,-0.00022816797718405724,-0.000523748982232064,0.0,0.0,0.0,0.0
1683560528.428259,1169922,0.9903532266616821,0.007290207780897617,0.12227773666381836,-0.06477242708206177,-0.00020403455710038543,-0.0002973570954054594,-0.0005450506578199565,0.0,0.0,0.0,0.0
1683560528.4482453,1169942,0.9903531670570374,0.007291249930858612,0.12227823585271835,-0.06477233022451401,-0.000152117689140141,-0.00027999712619930506,-0.0004933153977617621,0.0,0.0,0.0,0.0
1683560528.46835,1169962,0.9903531670570374,0.007291570771485567,0.12227854877710342,-0.06477149575948715,-0.00018770390306599438,-0.000256973085924983,-0.0005022679106332362,0.0,0.0,0.0,0.0
1683560528.5082629,1170002,0.9903533458709717,0.007290367502719164,0.12227796018123627,-0.06477082520723343,-0.00026964445714838803,-0.0003441922308411449,-0.0005069275503046811,0.0,0.0,0.0,0.0
1683560528.528217,1170022,0.9903532862663269,0.007290576584637165,0.12227799743413925,-0.06477157771587372,-0.00014474199269898236,-0.0002699738834053278,-0.0005507117602974176,0.0,0.0,0.0,0.0
1683560528.5482647,1170042,0.9903532862663269,0.007291435729712248,0.1222776398062706,-0.06477142125368118,-3.5735603887587786e-05,-0.0002500143018551171,-0.0004374981508590281,0.0,0.0,0.0,0.0
1683560528.5682297,1170062,0.9903534054756165,0.007290604058653116,0.12227741628885269,-0.0647708922624588,-0.00019611656898632646,-0.00028324680170044303,-0.0005286200903356075,0.0,0.0,0.0,0.0
1683560528.6094787,1170102,0.9903534650802612,0.0072915758937597275,0.12227683514356613,-0.06477032601833344,-0.00010955356992781162,-0.0002923935535363853,-0.0004792060353793204,0.0,0.0,0.0,0.0
1683560528.62823,1170122,0.9903533458709717,0.0072925519198179245,0.12227756530046463,-0.06477070599794388,-0.00012806299491785467,-0.00027264427626505494,-0.0005515535012818873,0.0,0.0,0.0,0.0
1683560528.6481426,1170142,0.9903532862663269,0.007293302100151777,0.12227784842252731,-0.06477157026529312,-0.00013193220365792513,-0.00027994695119559765,-0.000568330055102706,0.0,0.0,0.0,0.0
1683560528.6681325,1170162,0.9903533458709717,0.007293799426406622,0.12227813154459,-0.06477004289627075,-0.00015595994773320854,-0.00025483383797109127,-0.00043671909952536225,0.0,0.0,0.0,0.0
1683560528.708128,1170202,0.9903532862663269,0.00729383435100317,0.12227808684110641,-0.06477038562297821,-0.00017608882626518607,-0.0002522354479879141,-0.0005335018504410982,0.0,0.0,0.0,0.0
1683560528.7281373,1170222,0.9903532862663269,0.007293976843357086,0.12227766960859299,-0.06477177143096924,-0.00011659151641651988,-0.00032024167012423277,-0.0005952377105131745,0.0,0.0,0.0,0.0
1683560528.748194,1170242,0.9903533458709717,0.0072935293428599834,0.12227625399827957,-0.06477287411689758,-0.00016141310334205627,-0.00036598482984118164,-0.0005694234278053045,0.0,0.0,0.0,0.0
1683560528.7681317,1170262,0.9903534650802612,0.007292881142348051,0.12227616459131241,-0.06477188318967819,-0.00017096780356951058,-0.00027234756271354854,-0.0005037278169766068,0.0,0.0,0.0,0.0
1683560528.8081186,1170302,0.9903534650802612,0.007291724439710379,0.12227649986743927,-0.06477107107639313,-0.00020115356892347336,-0.00031134948949329555,-0.000519890571013093,0.0,0.0,0.0,0.0
1683560528.8281257,1170322,0.9903534054756165,0.007291844114661217,0.12227718532085419,-0.06477084010839462,-0.0002358036581426859,-0.00027800677344202995,-0.000514859682880342,0.0,0.0,0.0,0.0
1683560528.8481324,1170342,0.9903532862663269,0.007292662747204304,0.1222774013876915,-0.06477195024490356,-0.0001439155894331634,-0.0003311187610961497,-0.0005700413603335619,0.0,0.0,0.0,0.0
1683560528.8682067,1170362,0.9903533458709717,0.0072927409783005714,0.1222769021987915,-0.06477247178554535,-0.0001369865785818547,-0.00035400441265664995,-0.0006360356928780675,0.0,0.0,0.0,0.0
1683560528.9081094,1170402,0.9903533458709717,0.0072916653007268906,0.12227711826562881,-0.06477217376232147,-0.00021462899167090654,-0.00027034967206418514,-0.0005914149223826826,0.0,0.0,0.0,0.0
1683560528.9298089,1170422,0.9903534054756165,0.007291785441339016,0.12227623164653778,-0.06477264314889908,-0.00011841210653074086,-0.0003380169509910047,-0.0005685871583409607,0.0,0.0,0.0,0.0
1683560528.9482033,1170442,0.9903533458709717,0.007290825247764587,0.12227655202150345,-0.0647730901837349,-0.00020679677254520357,-0.00022263743449002504,-0.0004977750359103084,0.0,0.0,0.0,0.0
1683560528.968186,1170462,0.9903534054756165,0.007289983797818422,0.12227605283260345,-0.0647728219628334,-0.00017334267613478005,-0.0002878448576666415,-0.0005580810829997063,0.0,0.0,0.0,0.0
1683560529.0083048,1170502,0.9903534650802612,0.007290635723620653,0.12227573245763779,-0.06477271020412445,-0.00013735811808146536,-0.00034510804107412696,-0.00048070907359942794,0.0,0.0,0.0,0.0
1683560529.0280538,1170522,0.9903534054756165,0.007290810812264681,0.12227596342563629,-0.0647728219628334,-0.00022895669098943472,-0.00030778429936617613,-0.0005581218283623457,0.0,0.0,0.0,0.0
1683560529.0480952,1170542,0.9903532862663269,0.007291055284440517,0.1222764402627945,-0.06477396935224533,-0.00020913686603307724,-0.00029574253130704165,-0.000588328461162746,0.0,0.0,0.0,0.0
1683560529.0681129,1170562,0.9903534054756165,0.007291839458048344,0.1222764328122139,-0.06477226316928864,-0.0001285180333070457,-0.0003172789001837373,-0.0004486142424866557,0.0,0.0,0.0,0.0
1683560529.1081326,1170602,0.9903534054756165,0.007291963789612055,0.12227693200111389,-0.06477147340774536,-0.0001344987831544131,-0.0002376388874836266,-0.0005083425203338265,0.0,0.0,0.0,0.0
1683560529.128054,1170622,0.9903533458709717,0.00729155819863081,0.1222774013876915,-0.06477167457342148,-0.00020475761266425252,-0.00023029380827210844,-0.0005239374004304409,0.0,0.0,0.0,0.0
1683560529.1481104,1170642,0.9903532862663269,0.007291547954082489,0.12227708846330643,-0.06477245688438416,-0.0001304521574638784,-0.00024521624436601996,-0.0005498838727362454,0.0,0.0,0.0,0.0
1683560529.1680818,1170662,0.9903534054756165,0.007291385903954506,0.12227658182382584,-0.0647720918059349,-0.00012174993753433228,-0.00027724640676751733,-0.0005443092668429017,0.0,0.0,0.0,0.0
1683560529.2080593,1170702,0.9903534650802612,0.007291642017662525,0.1222764328122139,-0.06477118283510208,-0.00014471999020315707,-0.00037943219649605453,-0.0005064387805759907,0.0,0.0,0.0,0.0
1683560529.2280333,1170722,0.9903534054756165,0.007292385213077068,0.12227705866098404,-0.064771369099617,-0.00016316247638314962,-0.00027415569638833404,-0.0005313361762091517,0.0,0.0,0.0,0.0
1683560529.247982,1170742,0.9903532266616821,0.0072930799797177315,0.12227772176265717,-0.06477198749780655,-0.0001440149499103427,-0.000265793118160218,-0.0005403276882134378,0.0,0.0,0.0,0.0
