timestamp,time_boot_ms,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,temperature
1683560343.118406,984562,244,0,-969,3,3,3,347,80,-457,4424
1683560343.157431,984602,244,0,-969,3,3,3,347,80,-457,4424
1683560343.1773214,984622,244,0,-969,3,3,3,347,80,-457,4424
1683560343.1973314,984642,244,0,-969,3,3,3,347,80,-457,4424
1683560343.217275,984662,244,0,-969,3,3,3,347,80,-457,4424
1683560343.2571886,984702,244,0,-969,3,3,3,347,80,-457,4424
1683560343.2772343,984722,244,0,-969,3,3,3,347,80,-457,4424
1683560343.2972755,984742,244,0,-969,3,3,3,347,80,-457,4424
1683560343.3171842,984762,244,0,-969,3,3,3,347,80,-457,4424
1683560343.3571575,984802,244,0,-969,3,3,3,347,80,-457,4424
1683560343.3771486,984822,244,0,-969,3,3,3,347,80,-457,4424
1683560343.397204,984842,244,0,-969,3,3,3,347,80,-457,4424
1683560343.41721,984862,244,0,-969,3,3,3,347,80,-457,4424
1683560343.4571168,984902,244,0,-969,3,3,3,347,80,-457,4424
1683560343.4771652,984922,244,0,-969,3,3,3,347,80,-457,4424
1683560343.4970841,984942,244,0,-969,3,3,3,347,80,-457,4424
1683560343.517111,984962,244,0,-969,3,3,3,347,80,-457,4424
1683560343.5572565,985002,244,0,-969,3,3,3,347,80,-457,4424
1683560343.5771446,985022,244,0,-969,3,3,3,347,80,-457,4424
1683560343.597155,985042,244,0,-969,3,3,3,347,80,-457,4424
1683560343.6748772,985062,244,0,-969,3,3,3,347,80,-457,4424
1683560343.674955,985102,244,0,-969,3,3,3,347,80,-457,4424
1683560343.6772432,985122,244,0,-969,3,3,3,347,80,-457,4424
1683560343.6930566,985142,244,0,-969,3,3,3,347,80,-457,4424
1683560343.7131543,985162,244,0,-969,3,3,3,347,80,-457,4424
1683560343.7531784,985202,244,0,-969,3,3,3,347,80,-457,4425
1683560343.7729468,985222,244,0,-969,3,3,3,347,80,-457,4425
1683560343.7930958,985242,244,0,-969,3,3,3,347,80,-457,4425
1683560343.8150456,985262,244,0,-969,3,3,3,347,80,-457,4425
1683560343.853177,985302,244,0,-969,3,3,3,347,80,-457,4425
1683560343.872996,985322,244,0,-969,3,3,3,347,80,-457,4425
1683560343.8928902,985342,244,0,-969,3,3,3,347,80,-457,4425
1683560343.9128551,985362,244,0,-969,3,3,3,347,80,-457,4425
1683560343.9529126,985402,244,0,-969,3,3,3,347,80,-457,4425
1683560343.9728234,985422,244,0,-969,3,3,3,347,80,-457,4425
1683560343.9929519,985442,244,0,-969,3,3,3,347,80,-457,4425
1683560344.0128698,985462,244,0,-969,3,3,3,347,80,-457,4425
1683560344.052966,985502,244,0,-969,3,3,3,347,80,-457,4425
1683560344.0738206,985522,244,0,-969,3,3,3,347,80,-457,4425
1683560344.093719,985542,244,0,-969,3,3,3,347,80,-457,4425
1683560344.1144779,985562,244,0,-969,3,3,3,347,80,-457,4425
1683560344.1536064,985602,244,0,-969,3,3,3,347,80,-457,4425
1683560344.1740966,985622,244,0,-969,3,3,3,347,80,-457,4425
1683560344.1934757,985642,244,0,-969,3,3,3,347,80,-457,4425
1683560344.213431,985662,244,0,-969,3,3,3,347,80,-457,4425
1683560344.253544,985702,244,0,-969,3,3,3,347,80,-457,4425
1683560344.2734182,985722,244,0,-969,3,3,3,347,80,-457,4425
1683560344.2933662,985742,244,0,-969,3,3,3,347,80,-457,4425
1683560344.3135672,985762,244,0,-969,3,3,3,347,80,-457,4425
1683560344.3533845,985802,244,0,-969,3,3,3,347,80,-457,4425
1683560344.373409,985822,244,0,-969,3,3,3,347,80,-457,4425
1683560344.3934073,985842,244,0,-969,3,3,3,347,80,-457,4425
1683560344.4133608,985862,244,0,-969,3,3,3,347,80,-457,4425
1683560344.4533455,985902,244,0,-969,3,3,3,347,80,-457,4425
1683560344.4733136,985922,244,0,-969,3,3,3,347,80,-457,4425
1683560344.4935062,985942,244,0,-969,3,3,3,347,80,-457,4425
1683560344.51351,985962,244,0,-969,3,3,3,347,80,-457,4425
1683560344.553344,986002,244,0,-969,3,3,3,347,80,-457,4425
1683560344.5732946,986022,244,0,-969,3,3,3,347,80,-457,4425
1683560344.593507,986042,244,0,-969,3,3,3,347,80,-457,4425
1683560344.6134975,986062,244,0,-969,3,3,3,347,80,-457,4425
1683560344.6534727,986102,244,0,-969,3,3,3,347,80,-457,4425
1683560344.6733766,986122,244,0,-969,3,3,3,347,80,-457,4425
1683560344.6933873,986142,244,0,-969,3,3,3,347,80,-457,4425
1683560344.7357688,986162,244,0,-969,3,3,3,347,80,-457,4425
1683560344.7532585,986202,244,0,-969,3,3,3,347,80,-457,4425
1683560344.7732286,986222,244,0,-969,3,3,3,347,80,-457,4425
1683560344.7932694,986242,244,0,-969,3,3,3,347,80,-457,4425
1683560344.8134432,986262,244,0,-969,3,3,3,347,80,-457,4425
1683560344.85322,986302,244,0,-969,3,3,3,347,80,-457,4425
1683560344.8732097,986322,244,0,-969,3,3,3,347,80,-457,4425
1683560344.8931668,986342,244,0,-969,3,3,3,347,80,-457,4425
1683560344.9131558,986362,244,0,-969,3,3,3,347,80,-457,4425
1683560344.9532683,986402,244,0,-969,3,3,3,347,80,-457,4425
1683560344.9730966,986422,244,0,-969,3,3,3,347,80,-457,4425
1683560344.993138,986442,244,0,-969,3,3,3,347,80,-457,4425
1683560345.013268,986462,244,0,-969,3,3,3,347,80,-457,4425
1683560345.053163,986502,244,0,-969,3,3,3,347,80,-457,4425
1683560345.0736916,986522,244,0,-969,3,3,3,347,80,-457,4425
1683560345.0937974,986542,244,0,-969,3,3,3,347,80,-457,4425
1683560345.114093,986562,244,0,-969,3,3,3,347,80,-457,4425
1683560345.1530778,986602,244,0,-969,3,3,3,347,80,-457,4425
