timestamp,time_boot_ms,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,temperature
1683560433.612608,1075082,244,0,-969,1,1,1,347,80,-457,4444
1683560433.650158,1075122,244,0,-969,1,1,1,347,80,-457,4444
1683560433.6700406,1075142,244,0,-969,1,1,1,347,80,-457,4444
1683560433.6900704,1075162,244,0,-969,1,1,1,347,80,-457,4444
1683560433.709989,1075182,244,0,-969,1,1,1,347,80,-457,4444
1683560433.7501106,1075222,244,0,-969,1,1,1,347,80,-457,4444
1683560433.770006,1075242,244,0,-969,1,1,1,347,80,-457,4444
1683560433.7899065,1075262,244,0,-969,1,1,1,347,80,-457,4444
1683560433.8100495,1075282,244,0,-969,1,1,1,347,80,-457,4444
1683560433.8498845,1075322,244,0,-969,1,1,1,347,80,-457,4444
1683560433.8698578,1075342,244,0,-969,1,1,1,347,80,-457,4444
1683560433.8898795,1075362,244,0,-969,1,1,1,347,80,-457,4444
1683560433.9098933,1075382,244,0,-969,1,1,1,347,80,-457,4444
1683560433.9499018,1075422,244,0,-969,1,1,1,347,80,-457,4444
1683560433.9700327,1075442,244,0,-969,1,1,1,347,80,-457,4444
1683560433.9898365,1075462,244,0,-969,1,1,1,347,80,-457,4444
1683560434.0099137,1075482,244,0,-969,1,1,1,347,80,-457,4444
1683560434.049905,1075522,244,0,-969,1,1,1,347,80,-457,4444
1683560434.0702755,1075542,244,0,-969,1,1,1,347,80,-457,4444
1683560434.0901155,1075562,244,0,-969,1,1,1,347,80,-457,4444
1683560434.1100705,1075582,244,0,-969,1,1,1,347,80,-457,4444
1683560434.1915567,1075622,244,0,-969,1,1,1,347,80,-457,4444
1683560434.1917026,1075642,244,0,-969,1,1,1,347,80,-457,4444
1683560434.1918368,1075662,244,0,-969,1,1,1,347,80,-457,4444
1683560434.2102516,1075682,244,0,-969,1,1,1,347,80,-457,4444
1683560434.2500885,1075722,244,0,-969,1,1,1,347,80,-457,4444
1683560434.2699435,1075742,244,0,-969,1,1,1,347,80,-457,4444
1683560434.2900534,1075762,244,0,-969,1,1,1,347,80,-457,4444
1683560434.309987,1075782,244,0,-969,1,1,1,347,80,-457,4444
1683560434.3500962,1075822,244,0,-969,1,1,1,347,80,-457,4444
1683560434.3699734,1075842,244,0,-969,1,1,1,347,80,-457,4444
1683560434.3901162,1075862,244,0,-969,1,1,1,347,80,-457,4444
1683560434.4104185,1075882,244,0,-969,1,1,1,347,80,-457,4444
1683560434.4500308,1075922,244,0,-969,1,1,1,347,80,-457,4444
1683560434.4698977,1075942,244,0,-969,1,1,1,347,80,-457,4444
1683560434.4898686,1075962,244,0,-969,1,1,1,347,80,-457,4444
1683560434.5099654,1075982,244,0,-969,1,1,1,347,80,-457,4444
1683560434.5499852,1076022,244,0,-969,1,1,1,347,80,-457,4444
1683560434.5699222,1076042,244,0,-969,1,1,1,347,80,-457,4444
1683560434.5898373,1076062,244,0,-969,1,1,1,347,80,-457,4444
1683560434.6105251,1076082,244,0,-969,1,1,1,347,80,-457,4444
1683560434.6498308,1076122,244,0,-969,1,1,1,347,80,-457,4444
1683560434.6698315,1076142,244,0,-969,1,1,1,347,80,-457,4444
1683560434.689635,1076162,244,0,-969,1,1,1,347,80,-457,4444
1683560434.7097738,1076182,244,0,-969,1,1,1,347,80,-457,4444
1683560434.7499278,1076222,244,0,-969,1,1,1,347,80,-457,4444
1683560434.771477,1076242,244,0,-969,1,1,1,347,80,-457,4444
1683560434.7896733,1076262,244,0,-969,1,1,1,347,80,-457,4444
1683560434.8097692,1076282,244,0,-969,1,1,1,347,80,-457,4444
1683560434.849728,1076322,244,0,-969,1,1,1,347,80,-457,4444
1683560434.8695602,1076342,244,0,-969,1,1,1,347,80,-457,4444
1683560434.889563,1076362,244,0,-969,1,1,1,347,80,-457,4444
1683560434.9098058,1076382,244,0,-969,1,1,1,347,80,-457,4444
1683560434.9495165,1076422,244,0,-969,1,1,1,347,80,-457,4444
1683560434.9695623,1076442,244,0,-969,1,1,1,347,80,-457,4444
1683560434.9894536,1076462,244,0,-969,1,1,1,347,80,-457,4444
1683560435.0095575,1076482,244,0,-969,1,1,1,347,80,-457,4444
1683560435.049619,1076522,244,0,-969,1,1,1,347,80,-457,4444
1683560435.069661,1076542,244,0,-969,1,1,1,347,80,-457,4444
1683560435.0897982,1076562,244,0,-969,1,1,1,347,80,-457,4444
1683560435.109763,1076582,244,0,-969,1,1,1,347,80,-457,4444
1683560435.1495802,1076622,244,0,-969,1,1,1,347,80,-457,4444
1683560435.169564,1076642,244,0,-969,1,1,1,347,80,-457,4444
1683560435.1895127,1076662,244,0,-969,1,1,1,347,80,-457,4444
1683560435.2094057,1076682,244,0,-969,1,1,1,347,80,-457,4444
1683560435.2495306,1076722,244,0,-969,1,1,1,347,80,-457,4444
1683560435.2696524,1076742,244,0,-969,1,1,1,347,80,-457,4444
1683560435.2894702,1076762,244,0,-969,1,1,1,347,80,-457,4444
1683560435.3096993,1076782,244,0,-969,1,1,1,347,80,-457,4444
1683560435.3495648,1076822,244,0,-969,1,1,1,347,80,-457,4444
1683560435.3694017,1076842,244,0,-969,1,1,1,347,80,-457,4444
1683560435.3894043,1076862,244,0,-969,1,1,1,347,80,-457,4444
1683560435.4094052,1076882,244,0,-969,1,1,1,347,80,-457,4444
1683560435.4494562,1076922,244,0,-969,1,1,1,347,80,-457,4444
1683560435.4694026,1076942,244,0,-969,1,1,1,347,80,-457,4444
1683560435.4894018,1076962,244,0,-969,1,1,1,347,80,-457,4444
1683560435.5094037,1076982,244,0,-969,1,1,1,347,80,-457,4444
1683560435.54945,1077022,244,0,-969,1,1,1,347,80,-457,4444
1683560435.569448,1077042,244,0,-969,1,1,1,347,80,-457,4444
1683560435.5893712,1077062,244,0,-969,1,1,1,347,80,-457,4444
1683560435.6103022,1077082,244,0,-969,1,1,1,347,80,-457,4444
1683560435.6494086,1077122,244,0,-969,1,1,1,347,80,-457,4444
1683560435.6692674,1077142,244,0,-969,1,1,1,347,80,-457,4444
1683560435.6895447,1077162,244,0,-969,1,1,1,347,80,-457,4444
1683560435.7094703,1077182,244,0,-969,1,1,1,347,80,-457,4444
1683560435.7493088,1077222,244,0,-969,1,1,1,347,80,-457,4444
1683560435.7693577,1077242,244,0,-969,1,1,1,347,80,-457,4444
1683560435.7895365,1077262,244,0,-969,1,1,1,347,80,-457,4444
1683560435.80941,1077282,244,0,-969,1,1,1,347,80,-457,4444
1683560435.8495352,1077322,244,0,-969,1,1,1,347,80,-457,4444
1683560435.8692284,1077342,244,0,-969,1,1,1,347,80,-457,4444
1683560435.8893788,1077362,244,0,-969,1,1,1,347,80,-457,4444
1683560435.9094048,1077382,244,0,-969,1,1,1,347,80,-457,4444
1683560435.9492888,1077422,244,0,-969,1,1,1,347,80,-457,4444
1683560435.9692428,1077442,244,0,-969,1,1,1,347,80,-457,4444
1683560435.989325,1077462,244,0,-969,1,1,1,347,80,-457,4444
1683560436.0091443,1077482,244,0,-969,1,1,1,347,80,-457,4444
1683560436.0491455,1077522,244,0,-969,1,1,1,347,80,-457,4444
1683560436.0694919,1077542,244,0,-969,1,1,1,347,80,-457,4444
1683560436.0894098,1077562,244,0,-969,1,1,1,347,80,-457,4444
1683560436.1093934,1077582,244,0,-969,1,1,1,347,80,-457,4444
1683560436.149767,1077622,244,0,-969,1,1,1,347,80,-457,4444
1683560436.1849325,1077642,244,0,-969,1,1,1,347,80,-457,4444
1683560436.1896055,1077662,244,0,-969,1,1,1,347,80,-457,4444
1683560436.209283,1077682,244,0,-969,1,1,1,347,80,-457,4444
1683560436.2492738,1077722,244,0,-969,1,1,1,347,80,-457,4444
1683560436.2694135,1077742,244,0,-969,1,1,1,347,80,-457,4444
1683560436.2899053,1077762,244,0,-969,1,1,1,347,80,-457,4444
1683560436.3116083,1077782,244,0,-969,1,1,1,347,80,-457,4444
1683560436.352285,1077822,244,0,-969,1,1,1,347,80,-457,4444
1683560436.3720796,1077842,244,0,-969,1,1,1,347,80,-457,4444
1683560436.391971,1077862,244,0,-969,1,1,1,347,80,-457,4444
1683560436.4119673,1077882,244,0,-969,1,1,1,347,80,-457,4444
1683560436.4522011,1077922,244,0,-969,1,1,1,347,80,-457,4444
1683560436.4719732,1077942,244,0,-969,1,1,1,347,80,-457,4444
1683560436.4919012,1077962,244,0,-969,1,1,1,347,80,-457,4444
1683560436.5118504,1077982,244,0,-969,1,1,1,347,80,-457,4444
1683560436.551892,1078022,244,0,-969,1,1,1,347,80,-457,4444
1683560436.5719333,1078042,244,0,-969,1,1,1,347,80,-457,4444
1683560436.5920024,1078062,244,0,-969,1,1,1,347,80,-457,4444
1683560436.61286,1078082,244,0,-969,1,1,1,347,80,-457,4444
1683560436.6518784,1078122,244,0,-969,1,1,1,347,80,-457,4444
1683560436.671868,1078142,244,0,-969,1,1,1,347,80,-457,4444
1683560436.691862,1078162,244,0,-969,1,1,1,347,80,-457,4444
1683560436.711813,1078182,244,0,-969,1,1,1,347,80,-457,4444
1683560436.7519271,1078222,244,0,-969,1,1,1,347,80,-457,4445
1683560436.7720945,1078242,244,0,-969,1,1,1,347,80,-457,4445
1683560436.791928,1078262,244,0,-969,1,1,1,347,80,-457,4445
1683560436.8118181,1078282,244,0,-969,1,1,1,347,80,-457,4445
1683560436.851944,1078322,244,0,-969,1,1,1,347,80,-457,4445
1683560436.871837,1078342,244,0,-969,1,1,1,347,80,-457,4445
1683560436.8918452,1078362,244,0,-969,1,1,1,347,80,-457,4445
1683560436.9118288,1078382,244,0,-969,1,1,1,347,80,-457,4445
1683560436.9517617,1078422,244,0,-969,1,1,1,347,80,-457,4445
1683560436.9718063,1078442,244,0,-969,1,1,1,347,80,-457,4445
1683560436.9918573,1078462,244,0,-969,1,1,1,347,80,-457,4445
1683560437.0118282,1078482,244,0,-969,1,1,1,347,80,-457,4445
1683560437.0517983,1078522,244,0,-969,1,1,1,347,80,-457,4445
1683560437.0718617,1078542,244,0,-969,1,1,1,347,80,-457,4445
1683560437.0918303,1078562,244,0,-969,1,1,1,347,80,-457,4445
1683560437.1117423,1078582,244,0,-969,1,1,1,347,80,-457,4445
1683560437.1517696,1078622,244,0,-969,1,1,1,347,80,-457,4445
1683560437.1718042,1078642,244,0,-969,1,1,1,347,80,-457,4445
1683560437.1916723,1078662,244,0,-969,1,1,1,347,80,-457,4445
1683560437.2116876,1078682,244,0,-969,1,1,1,347,80,-457,4445
1683560437.2517803,1078722,244,0,-969,1,1,1,347,80,-457,4445
1683560437.2716718,1078742,244,0,-969,1,1,1,347,80,-457,4445
1683560437.2917225,1078762,244,0,-969,1,1,1,347,80,-457,4445
1683560437.3117054,1078782,244,0,-969,1,1,1,347,80,-457,4445
1683560437.3517113,1078822,244,0,-969,1,1,1,347,80,-457,4445
1683560437.371777,1078842,244,0,-969,1,1,1,347,80,-457,4445
1683560437.3916886,1078862,244,0,-969,1,1,1,347,80,-457,4445
1683560437.4116533,1078882,244,0,-969,1,1,1,347,80,-457,4445
1683560437.4516366,1078922,244,0,-969,1,1,1,347,80,-457,4445
1683560437.4716477,1078942,244,0,-969,1,1,1,347,80,-457,4445
1683560437.4916334,1078962,244,0,-969,1,1,1,347,80,-457,4445
1683560437.5115955,1078982,244,0,-969,1,1,1,347,80,-457,4445
1683560437.5516663,1079022,244,0,-969,1,1,1,347,80,-457,4445
1683560437.5716753,1079042,244,0,-969,1,1,1,347,80,-457,4445
1683560437.5916681,1079062,244,0,-969,1,1,1,347,80,-457,4445
1683560437.6125665,1079082,244,0,-969,1,1,1,347,80,-457,4445
1683560437.6516252,1079122,244,0,-969,1,1,1,347,80,-457,4445
1683560437.6716232,1079142,244,0,-969,1,1,1,347,80,-457,4445
1683560437.691727,1079162,244,0,-969,1,1,1,347,80,-457,4445
1683560437.711625,1079182,244,0,-969,1,1,1,347,80,-457,4445
1683560437.7516427,1079222,244,0,-969,1,1,1,347,80,-457,4445
1683560437.7716494,1079242,244,0,-969,1,1,1,347,80,-457,4445
1683560437.7915666,1079262,244,0,-969,1,1,1,347,80,-457,4445
1683560437.8115816,1079282,244,0,-969,1,1,1,347,80,-457,4445
1683560437.8516052,1079322,244,0,-969,1,1,1,347,80,-457,4445
1683560437.8715603,1079342,244,0,-969,1,1,1,347,80,-457,4445
1683560437.8916254,1079362,244,0,-969,1,1,1,347,80,-457,4445
1683560437.9115279,1079382,244,0,-969,1,1,1,347,80,-457,4445
1683560437.9515722,1079422,244,0,-969,1,1,1,347,80,-457,4445
1683560437.9715643,1079442,244,0,-969,1,1,1,347,80,-457,4445
1683560437.991509,1079462,244,0,-969,1,1,1,347,80,-457,4445
1683560438.0114582,1079482,244,0,-969,1,1,1,347,80,-457,4445
1683560438.0514045,1079522,244,0,-969,1,1,1,347,80,-457,4445
1683560438.071583,1079542,244,0,-969,1,1,1,347,80,-457,4445
1683560438.0921853,1079562,244,0,-969,1,1,1,347,80,-457,4445
1683560438.1120906,1079582,244,0,-969,1,1,1,347,80,-457,4445
1683560438.152017,1079622,244,0,-969,1,1,1,347,80,-457,4445
1683560438.1722302,1079642,244,0,-969,1,1,1,347,80,-457,4445
1683560438.1921623,1079662,244,0,-969,1,1,1,347,80,-457,4445
1683560438.2120893,1079682,244,0,-969,1,1,1,347,80,-457,4445
1683560438.252013,1079722,244,0,-969,1,1,1,347,80,-457,4445
1683560438.2719944,1079742,244,0,-969,1,1,1,347,80,-457,4445
1683560438.292105,1079762,244,0,-969,1,1,1,347,80,-457,4445
1683560438.312143,1079782,244,0,-969,1,1,1,347,80,-457,4445
1683560438.3520977,1079822,244,0,-969,1,1,1,347,80,-457,4445
1683560438.3720438,1079842,244,0,-969,1,1,1,347,80,-457,4445
1683560438.3920238,1079862,244,0,-969,1,1,1,347,80,-457,4445
1683560438.4119916,1079882,244,0,-969,1,1,1,347,80,-457,4445
1683560438.4519806,1079922,244,0,-969,1,1,1,347,80,-457,4445
1683560438.4719694,1079942,244,0,-969,1,1,1,347,80,-457,4445
1683560438.493223,1079962,244,0,-969,1,1,1,347,80,-457,4445
1683560438.5120885,1079982,244,0,-969,1,1,1,347,80,-457,4445
1683560438.5519462,1080022,244,0,-969,1,1,1,347,80,-457,4445
1683560438.5720553,1080042,244,0,-969,1,1,1,347,80,-457,4445
1683560438.5920362,1080062,244,0,-969,1,1,1,347,80,-457,4445
1683560438.6129313,1080082,244,0,-969,1,1,1,347,80,-457,4445
1683560438.6520193,1080122,244,0,-969,1,1,1,347,80,-457,4445
1683560438.67202,1080142,244,0,-969,1,1,1,347,80,-457,4445
1683560438.691992,1080162,244,0,-969,1,1,1,347,80,-457,4445
1683560438.7120066,1080182,244,0,-969,1,1,1,347,80,-457,4445
1683560438.7519863,1080222,244,0,-969,1,1,1,347,80,-457,4445
1683560438.7720087,1080242,244,0,-969,1,1,1,347,80,-457,4445
1683560438.792009,1080262,244,0,-969,1,1,1,347,80,-457,4445
1683560438.8118691,1080282,244,0,-969,1,1,1,347,80,-457,4445
1683560438.8473442,1080322,244,0,-969,1,1,1,347,80,-457,4445
1683560438.8673313,1080342,244,0,-969,1,1,1,347,80,-457,4445
1683560438.887899,1080362,244,0,-969,1,1,1,347,80,-457,4445
