timestamp,time_boot_ms,x,y,z,vx,vy,vz
1683559785.7217789,427022,0.014609179459512234,-0.022893734276294708,-0.10339109599590302,0.016603225842118263,-0.025967365130782127,-0.010099688544869423
1683559785.7602293,427062,0.014796474017202854,-0.02318671904504299,-0.10433617234230042,0.016705645248293877,-0.026129795238375664,-0.010249526239931583
1683559785.780202,427082,0.014675050042569637,-0.022995078936219215,-0.10470747947692871,0.016609156504273415,-0.02601541392505169,-0.010271638631820679
1683559785.8009565,427102,0.01458407286554575,-0.022851530462503433,-0.10506317764520645,0.016567880287766457,-0.02592158317565918,-0.010283829644322395
1683559785.8209462,427122,0.014522407203912735,-0.022753356024622917,-0.10564231127500534,0.016553970053792,-0.025845706462860107,-0.010343086905777454
1683559785.8608894,427162,0.014480738900601864,-0.022684788331389427,-0.10671616345643997,0.016537804156541824,-0.02583085373044014,-0.010500281117856503
1683559785.880874,427182,0.01449747197329998,-0.02270982228219509,-0.1072148010134697,0.01653372310101986,-0.025821590796113014,-0.010557851754128933
1683559785.900843,427202,0.014537650160491467,-0.02277144230902195,-0.1076902225613594,0.01657485030591488,-0.025852421298623085,-0.010620076209306717
1683559785.9208753,427222,0.014600345864892006,-0.02286815457046032,-0.10783298313617706,0.016622770577669144,-0.025921404361724854,-0.010637984611093998
1683559785.9608223,427262,0.014789195731282234,-0.023159723728895187,-0.10812018811702728,0.01676863618195057,-0.02608165144920349,-0.010629884898662567
1683559785.9808383,427282,0.014669588766992092,-0.022968092933297157,-0.10819690674543381,0.01669985055923462,-0.025983795523643494,-0.01060465443879366
1683559786.0007386,427302,0.014580736868083477,-0.02282465249300003,-0.10827775299549103,0.016661742702126503,-0.025888048112392426,-0.010577995330095291
1683559786.0207837,427322,0.01452091708779335,-0.02272688038647175,-0.10839439183473587,0.01661640591919422,-0.025846820324659348,-0.010576929897069931
1683559786.0607917,427362,0.0144820436835289,-0.022659242153167725,-0.10863270610570908,0.016582591459155083,-0.025813262909650803,-0.010576553642749786
1683559786.0808213,427382,0.014499974437057972,-0.022684862837195396,-0.10875418037176132,0.01658055931329727,-0.025837229564785957,-0.010584649629890919
1683559786.1013732,427402,0.014541259035468102,-0.02274760976433754,-0.1088770180940628,0.01661064103245735,-0.025892535224556923,-0.010572156868875027
1683559786.121434,427422,0.014604896306991577,-0.022845562547445297,-0.10898755490779877,0.016654063016176224,-0.025954002514481544,-0.010566472075879574
1683559786.1613967,427462,0.014795676805078983,-0.023139191791415215,-0.10921607166528702,0.016799313947558403,-0.026096774265170097,-0.010610373690724373
1683559786.1813838,427482,0.01467661838978529,-0.02294829487800598,-0.10926686972379684,0.016744134947657585,-0.025979069992899895,-0.010570726357400417
1683559786.2013652,427502,0.014588303864002228,-0.02280551567673683,-0.1093234196305275,0.016689389944076538,-0.02590024657547474,-0.010544169694185257
1683559786.288428,427522,0.01452909130603075,-0.022708242759108543,-0.10943277925252914,0.016665808856487274,-0.025829600170254707,-0.010538817383348942
1683559786.2885108,427562,0.014491727575659752,-0.022641001269221306,-0.10965893417596817,0.016647929325699806,-0.02580629475414753,-0.010556476190686226
1683559786.2885857,427582,0.01451118290424347,-0.022666841745376587,-0.10977547615766525,0.016680259257555008,-0.025821520015597343,-0.010544979013502598
1683559786.3013535,427602,0.01455475203692913,-0.02272959053516388,-0.10989411175251007,0.016751116141676903,-0.02586684748530388,-0.010551531799137592
1683559786.3213143,427622,0.014620999805629253,-0.022827502340078354,-0.11041238158941269,0.016786260530352592,-0.02593952789902687,-0.010601509362459183
1683559786.3613832,427662,0.014815768226981163,-0.023122727870941162,-0.11137798428535461,0.0168857853859663,-0.02615305781364441,-0.010725357569754124
1683559786.3814871,427682,0.014697514474391937,-0.02293350175023079,-0.11175523698329926,0.016785526648163795,-0.026035107672214508,-0.010739658027887344
1683559786.401384,427702,0.014609763398766518,-0.022792279720306396,-0.11211759597063065,0.016748959198594093,-0.02594868093729019,-0.010770823806524277
1683559786.4212673,427722,0.014550980180501938,-0.02269655279815197,-0.11289254575967789,0.016692114993929863,-0.02589057758450508,-0.010884948074817657
1683559786.4594147,427762,0.014513485133647919,-0.022632688283920288,-0.11432425677776337,0.016640212386846542,-0.025878779590129852,-0.011076630093157291
1683559786.4774947,427782,0.014532137662172318,-0.022660471498966217,-0.11498666554689407,0.01664433255791664,-0.025906972587108612,-0.011158633977174759
1683559786.497291,427802,0.014574099332094193,-0.022725418210029602,-0.11561669409275055,0.016660941764712334,-0.02596764639019966,-0.011228007264435291
1683559786.51757,427822,0.014638269320130348,-0.02282547764480114,-0.11615029722452164,0.016700556501746178,-0.026018952950835228,-0.011274940334260464
1683559786.5577185,427862,0.014829332940280437,-0.02312374673783779,-0.1171489804983139,0.016819750890135765,-0.02619772218167782,-0.011403411626815796
1683559786.5773637,427882,0.014709525741636753,-0.022935647517442703,-0.11753899604082108,0.01675940304994583,-0.026098061352968216,-0.011438651941716671
1683559786.5971255,427902,0.014620499685406685,-0.022795546799898148,-0.11791466176509857,0.01670665852725506,-0.025993697345256805,-0.011444345116615295
1683559786.6171918,427922,0.014560545794665813,-0.022700928151607513,-0.118255116045475,0.01667165197432041,-0.02595018409192562,-0.011481169611215591
1683559786.6572971,427962,0.01452130451798439,-0.02263849414885044,-0.11890394985675812,0.01662672497332096,-0.025881905108690262,-0.011505737900733948
1683559786.6771123,427982,0.014539273455739021,-0.022666361182928085,-0.11921347677707672,0.016632068902254105,-0.025908702984452248,-0.011521121487021446
1683559786.6971476,428002,0.014580771327018738,-0.022731324657797813,-0.11951400339603424,0.016665935516357422,-0.025964736938476562,-0.011532424949109554
1683559786.7171643,428022,0.014644787646830082,-0.022831622511148453,-0.11944711208343506,0.016715411096811295,-0.026041675359010696,-0.011486830189824104
1683559786.7570174,428062,0.014836234040558338,-0.023131316527724266,-0.11936014145612717,0.016854796558618546,-0.0262393057346344,-0.011429048143327236
1683559786.7772858,428082,0.014716776087880135,-0.022943437099456787,-0.1192665547132492,0.016784869134426117,-0.026109326630830765,-0.011350235901772976
1683559786.7972364,428102,0.01462810393422842,-0.022803526371717453,-0.11918985098600388,0.01673942431807518,-0.0260311309248209,-0.01131273340433836
1683559786.8170507,428122,0.014568514190614223,-0.02270921692252159,-0.11965885758399963,0.016696540638804436,-0.02597583271563053,-0.011322260834276676
1683559786.8572664,428162,0.014529884792864323,-0.022649867460131645,-0.12053749710321426,0.01664166897535324,-0.026018835604190826,-0.011416200548410416
1683559786.877093,428182,0.014547998085618019,-0.02267996408045292,-0.12095017731189728,0.016647053882479668,-0.026023751124739647,-0.01143796555697918
1683559786.8970306,428202,0.014589698985219002,-0.022746669128537178,-0.12134674191474915,0.01668527163565159,-0.026051918044686317,-0.011466128751635551
1683559786.917029,428222,0.014653854072093964,-0.022848282009363174,-0.12212424725294113,0.016724269837141037,-0.026118801906704903,-0.01158162858337164
1683559786.9570909,428262,0.01484421081840992,-0.023150699213147163,-0.12356504797935486,0.016814272850751877,-0.026326455175876617,-0.011795352213084698
1683559786.9770517,428282,0.014723305590450764,-0.022964226081967354,-0.12414960563182831,0.016716135665774345,-0.026202160865068436,-0.01185649260878563
1683559786.9970455,428302,0.01463264413177967,-0.022825490683317184,-0.12470818310976028,0.016642922535538673,-0.02609388343989849,-0.011936242692172527
1683559787.0170145,428322,0.014570875093340874,-0.022732121869921684,-0.12497697025537491,0.016605505719780922,-0.026038585230708122,-0.011942647397518158
1683559787.0572011,428362,0.014528857544064522,-0.02267281711101532,-0.12550002336502075,0.016593245789408684,-0.02601122297346592,-0.01197667233645916
1683559787.0770075,428382,0.014546036720275879,-0.02270272932946682,-0.12575483322143555,0.016626907512545586,-0.02604120969772339,-0.011967753060162067
1683559787.0968356,428402,0.014586739242076874,-0.022769752889871597,-0.12600533664226532,0.016628650948405266,-0.02609364688396454,-0.01197910401970148
1683559787.11721,428422,0.014649344608187675,-0.022872084751725197,-0.12600703537464142,0.016645777970552444,-0.026170572265982628,-0.011922894977033138
1683559787.1635017,428462,0.014836612157523632,-0.0231754370033741,-0.12604600191116333,0.016745079308748245,-0.02634701132774353,-0.011859376914799213
1683559787.177175,428482,0.014714573509991169,-0.022988999262452126,-0.12600623071193695,0.016643278300762177,-0.02625504694879055,-0.011800950393080711
1683559787.1971083,428502,0.014622999355196953,-0.022850845009088516,-0.12598051130771637,0.01659584231674671,-0.02616516500711441,-0.01173972524702549
1683559787.217039,428522,0.014560392126441002,-0.02275809273123741,-0.1263001263141632,0.016541503369808197,-0.02609563060104847,-0.011766806244850159
1683559787.2569,428562,0.014516140334308147,-0.022699657827615738,-0.12691234052181244,0.016528045758605003,-0.026063261553645134,-0.011799199506640434
1683559787.276909,428582,0.014532050117850304,-0.02272985875606537,-0.1272062063217163,0.016538778319954872,-0.02607487328350544,-0.011824546381831169
1683559787.2968948,428602,0.01457139290869236,-0.02279701828956604,-0.127493217587471,0.01655472069978714,-0.026127580553293228,-0.01187121868133545
1683559787.3169084,428622,0.014633096754550934,-0.02289918251335621,-0.12761572003364563,0.016603996977210045,-0.02617202140390873,-0.011873487383127213
1683559787.3568022,428662,0.01481974683701992,-0.023202095180749893,-0.127873957157135,0.016721023246645927,-0.026373067870736122,-0.01184950489550829
1683559787.376854,428682,0.014698019251227379,-0.023014754056930542,-0.1279323548078537,0.01664106920361519,-0.026227572932839394,-0.011816742829978466
