timestamp,time_boot_ms,q1,q2,q3,q4,rollspeed,pitchspeed,yawspeed,repr_offset_q_0,repr_offset_q_1,repr_offset_q_2,repr_offset_q_3
1683559785.7211876,427022,0.9903807044029236,0.007218452636152506,0.12227456271648407,-0.06436488032341003,-0.00014921906404197216,-0.00025972328148782253,-0.0005668476223945618,0.0,0.0,0.0,0.0
1683559785.760134,427062,0.9903806447982788,0.00721743144094944,0.12227410823106766,-0.0643671378493309,-0.0001871483400464058,-0.00025695539079606533,-0.0005666115321218967,0.0,0.0,0.0,0.0
1683559785.7801366,427082,0.9903807640075684,0.007216704543679953,0.12227319180965424,-0.06436724960803986,-0.0001578051596879959,-0.0003091145772486925,-0.0005241192411631346,0.0,0.0,0.0,0.0
1683559785.8008835,427102,0.990380585193634,0.0072170221246778965,0.12227411568164825,-0.06436799466609955,-0.00020700297318398952,-0.0002880773972719908,-0.0005918368697166443,0.0,0.0,0.0,0.0
1683559785.8208663,427122,0.9903804659843445,0.007217904087156057,0.12227479368448257,-0.0643683448433876,-0.00016163615509867668,-0.0002692914567887783,-0.0005483515560626984,0.0,0.0,0.0,0.0
1683559785.8608332,427162,0.9903802871704102,0.007219418417662382,0.12227584421634674,-0.064368836581707,-0.00012088636867702007,-0.0002480491530150175,-0.0005148660857230425,0.0,0.0,0.0,0.0
1683559785.880827,427182,0.9903802275657654,0.007218990009278059,0.12227591872215271,-0.06436964124441147,-0.00021340814419090748,-0.00028278352692723274,-0.0006053349934518337,0.0,0.0,0.0,0.0
1683559785.9007976,427202,0.9903801679611206,0.007219294551759958,0.12227647751569748,-0.06436939537525177,-0.0001254333183169365,-0.00021590502001345158,-0.0004893701989203691,0.0,0.0,0.0,0.0
1683559785.9208295,427222,0.9903802871704102,0.007218899670988321,0.12227531522512436,-0.0643705427646637,-0.00015193247236311436,-0.00034119654446840286,-0.0005633505061268806,0.0,0.0,0.0,0.0
1683559785.9607782,427262,0.9903802275657654,0.007216706871986389,0.12227508425712585,-0.0643715113401413,-0.0002461958210915327,-0.00021390779875218868,-0.0005483401473611593,0.0,0.0,0.0,0.0
1683559785.980791,427282,0.9903803467750549,0.007215489633381367,0.12227397412061691,-0.06437250971794128,-0.00017908425070345402,-0.00029150303453207016,-0.0006126035004854202,0.0,0.0,0.0,0.0
1683559786.0006938,427302,0.9903801679611206,0.007216583006083965,0.12227437645196915,-0.064373679459095,-0.00017228443175554276,-0.00031767087057232857,-0.000636151060461998,0.0,0.0,0.0,0.0
1683559786.0207393,427322,0.9903799891471863,0.007216919679194689,0.12227550894021988,-0.06437457352876663,-0.00019251392222940922,-0.00023550656624138355,-0.0006176407914608717,0.0,0.0,0.0,0.0
1683559786.0607157,427362,0.9903799891471863,0.007215977646410465,0.12227515876293182,-0.06437546759843826,-0.00020898040384054184,-0.00037360843271017075,-0.000553573714569211,0.0,0.0,0.0,0.0
1683559786.0807593,427382,0.9903799295425415,0.007216205354779959,0.12227553129196167,-0.06437573581933975,-0.00017326395027339458,-0.0002477371599525213,-0.0005694276187568903,0.0,0.0,0.0,0.0
1683559786.1013048,427402,0.9903799295425415,0.007216423284262419,0.12227503210306168,-0.0643763616681099,-0.00015576626174151897,-0.00030401162803173065,-0.0005633377004414797,0.0,0.0,0.0,0.0
1683559786.121386,427422,0.9903798699378967,0.007215521298348904,0.1222749724984169,-0.06437787413597107,-0.00019535282626748085,-0.0002975296229124069,-0.0006412002258002758,0.0,0.0,0.0,0.0
1683559786.1613472,427462,0.9903798699378967,0.00721389427781105,0.12227419018745422,-0.06437904387712479,-0.00021090381778776646,-0.0002606732305139303,-0.0005303702782839537,0.0,0.0,0.0,0.0
1683559786.1813264,427482,0.9903799891471863,0.007212190423160791,0.12227346003055573,-0.06437943130731583,-0.00019305641762912273,-0.00028425222262740135,-0.0005718120373785496,0.0,0.0,0.0,0.0
1683559786.2013178,427502,0.990379810333252,0.007213701959699392,0.12227427214384079,-0.06438053399324417,-0.0001328703947365284,-0.0002853251062333584,-0.0006062358152121305,0.0,0.0,0.0,0.0
1683559786.2883544,427522,0.9903796315193176,0.007215408142656088,0.12227478623390198,-0.06438121944665909,-7.987464778125286e-05,-0.0002745511010289192,-0.0005804707761853933,0.0,0.0,0.0,0.0
1683559786.2884595,427562,0.9903795123100281,0.00721602002158761,0.12227524071931839,-0.06438230723142624,-0.0001236586831510067,-0.00026616291143000126,-0.0005965095479041338,0.0,0.0,0.0,0.0
1683559786.288539,427582,0.9903795719146729,0.007215682417154312,0.1222752034664154,-0.06438208371400833,-0.00019936682656407356,-0.00026215403340756893,-0.0005348236300051212,0.0,0.0,0.0,0.0
1683559786.3012779,427602,0.9903795123100281,0.007215733174234629,0.12227527052164078,-0.06438249349594116,-0.00014072516933083534,-0.0002796968910843134,-0.0005591101944446564,0.0,0.0,0.0,0.0
1683559786.321252,427622,0.9903794527053833,0.007215489167720079,0.12227518111467361,-0.06438373029232025,-0.0001527559943497181,-0.0002792144659906626,-0.0005989377386868,0.0,0.0,0.0,0.0
1683559786.3613281,427662,0.9903794527053833,0.007214088458567858,0.12227420508861542,-0.064385324716568,-0.0001595036592334509,-0.00023692380636930466,-0.0005978308618068695,0.0,0.0,0.0,0.0
1683559786.3813646,427682,0.9903796911239624,0.007213047239929438,0.12227294594049454,-0.06438462436199188,-0.00017998786643147469,-0.0003022307064384222,-0.00047346996143460274,0.0,0.0,0.0,0.0
