timestamp,time_boot_ms,q1,q2,q3,q4,rollspeed,pitchspeed,yawspeed,repr_offset_q_0,repr_offset_q_1,repr_offset_q_2,repr_offset_q_3
1683560129.6884303,771082,0.9907194972038269,0.007799350656569004,0.1235024631023407,-0.05622408911585808,0.00021475274115800858,0.00027952995151281357,0.0006829865742474794,0.0,0.0,0.0,0.0
1683560129.7284703,771122,0.9907196760177612,0.007797048892825842,0.12350191920995712,-0.056222327053546906,0.00020812219008803368,0.00038676662370562553,0.0007387084187939763,0.0,0.0,0.0,0.0
1683560129.7482476,771142,0.9907196760177612,0.007796404883265495,0.12350235134363174,-0.05622166395187378,0.00023937388323247433,0.00038313353434205055,0.0006812387146055698,0.0,0.0,0.0,0.0
1683560129.7685773,771162,0.990719735622406,0.007795803248882294,0.12350171059370041,-0.05622222274541855,0.00022914656437933445,0.00026796222664415836,0.0006601056084036827,0.0,0.0,0.0,0.0
1683560129.789066,771182,0.990719735622406,0.007796231657266617,0.12350159138441086,-0.05622217804193497,0.0002762905787676573,0.000288182869553566,0.0007053283043205738,0.0,0.0,0.0,0.0
1683560129.8289325,771222,0.9907196164131165,0.007797205355018377,0.12350273132324219,-0.056221749633550644,0.0002537788823246956,0.0003350870683789253,0.0006609075935557485,0.0,0.0,0.0,0.0
1683560129.8490152,771242,0.9907195568084717,0.007797597907483578,0.12350359559059143,-0.056220706552267075,0.00021838047541677952,0.00035603553988039494,0.0006875017425045371,0.0,0.0,0.0,0.0
1683560129.8690903,771262,0.9907195568084717,0.007798356004059315,0.12350340932607651,-0.05622179061174393,0.0002502403222024441,0.0002473657950758934,0.0006018822314217687,0.0,0.0,0.0,0.0
1683560129.889091,771282,0.9907194375991821,0.0077986940741539,0.12350401282310486,-0.056221749633550644,0.00018706615082919598,0.00025439844466745853,0.0006701084785163403,0.0,0.0,0.0,0.0
1683560129.929049,771322,0.9907194972038269,0.007796003017574549,0.12350375205278397,-0.056222204118967056,0.0001416490413248539,0.0003402687143534422,0.0006749894237145782,0.0,0.0,0.0,0.0
1683560129.9488738,771342,0.9907196164131165,0.007795250043272972,0.12350314855575562,-0.056221552193164825,0.0002402623649686575,0.00026795011945068836,0.0006812067003920674,0.0,0.0,0.0,0.0
1683560129.968801,771362,0.9907195568084717,0.007795131765305996,0.12350346893072128,-0.056222181767225266,0.0002539821434766054,0.0003318877425044775,0.0006659397622570395,0.0,0.0,0.0,0.0
1683560129.9889908,771382,0.9907194972038269,0.00779498228803277,0.12350356578826904,-0.05622284114360809,0.00023989914916455746,0.0003171821590512991,0.0006202884251251817,0.0,0.0,0.0,0.0
1683560130.0290287,771422,0.9907194375991821,0.007795811630785465,0.12350410968065262,-0.05622253194451332,0.000245777890086174,0.00030644540674984455,0.0006979468744248152,0.0,0.0,0.0,0.0
1683560130.0489466,771442,0.9907193779945374,0.0077962372452020645,0.12350436300039291,-0.056222449988126755,0.00026759784668684006,0.00026251189410686493,0.0006243410753086209,0.0,0.0,0.0,0.0
1683560130.0689821,771462,0.9907193183898926,0.007796852383762598,0.12350475788116455,-0.05622280389070511,0.0002643435727804899,0.0002909163013100624,0.0006627122638747096,0.0,0.0,0.0,0.0
1683560130.0895185,771482,0.9907192587852478,0.007797757163643837,0.12350548058748245,-0.05622199550271034,0.00022405642084777355,0.0002813634928315878,0.0007581774843856692,0.0,0.0,0.0,0.0
1683560130.1295564,771522,0.9907194375991821,0.007796084508299828,0.12350373715162277,-0.05622332543134689,0.00029656500555574894,0.0002526103053241968,0.000575112528167665,0.0,0.0,0.0,0.0
