timestamp,roll,pitch,yaw,altitude,lat,lng
1683559191.2154284,0.0018905516481027007,0.24856382608413696,-0.12562575936317444,584.239990234375,-353632621,1491652374
1683559192.212959,0.001898387330584228,0.24858513474464417,-0.12561748921871185,584.3699951171875,-353632621,1491652374
1683559193.2163198,0.0019202881958335638,0.24861490726470947,-0.12559804320335388,584.25,-353632621,1491652374
1683559194.2116156,0.001904088887386024,0.24860897660255432,-0.1256132274866104,584.3099975585938,-353632621,1491652374
1683559195.2128558,0.0018755270866677165,0.24857822060585022,-0.1256321221590042,584.2099609375,-353632621,1491652374
1683559196.2154365,0.001870666048489511,0.24856813251972198,-0.12563472986221313,584.5499877929688,-353632621,1491652374
1683559197.2156088,0.0018911685328930616,0.24857106804847717,-0.12561367452144623,584.1499633789062,-353632621,1491652374
1683559198.2162287,0.0019138442585244775,0.24859414994716644,-0.1256008744239807,584.6300048828125,-353632621,1491652374
1683559199.2107565,0.0019179807277396321,0.24859189987182617,-0.1256086826324463,584.3900146484375,-353632621,1491652374
1683559200.211065,0.0018892636289820075,0.24856220185756683,-0.1256444901227951,584.3900146484375,-353632621,1491652374
1683559201.21065,0.001888953847810626,0.24854548275470734,-0.12564168870449066,584.260009765625,-353632621,1491652374
1683559202.211142,0.0019013117998838425,0.24854837357997894,-0.1256358027458191,584.2799682617188,-353632621,1491652374
1683559203.210896,0.0019205118296667933,0.24858108162879944,-0.1256227344274521,584.5499877929688,-353632621,1491652374
1683559204.21243,0.0019311431096866727,0.24858516454696655,-0.12561620771884918,584.4400024414062,-353632621,1491652374
1683559205.2130623,0.0018911401275545359,0.248552605509758,-0.12565645575523376,584.2899780273438,-353632621,1491652374
1683559206.207754,0.0018836987437680364,0.248539000749588,-0.12565308809280396,584.3999633789062,-353632621,1491652374
1683559207.2101486,0.0018907240591943264,0.2485463172197342,-0.12564577162265778,584.4400024414062,-353632621,1491652374
1683559208.2105718,0.0019164918921887875,0.24856539070606232,-0.125618577003479,584.3200073242188,-353632621,1491652374
1683559209.21167,0.0019354351097717881,0.24858370423316956,-0.12560789287090302,584.6799926757812,-353632621,1491652374
1683559210.2062423,0.0019000774482265115,0.2485511600971222,-0.12564486265182495,584.3900146484375,-353632621,1491652374
