timestamp,roll,pitch,yaw,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lng
1683559191.2153516,-2.745670579784587e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,1.737546085678332e-06,-9.500321388244629,8.284667396551981e-10,3.2029525698362704e-09,2.0375474918399306e-10,-353632621,1491652374
1683559192.2129247,-2.7020594650650764e-09,0.24700304865837097,-0.12217314541339874,2.395542860031128,2.8266840672586113e-06,-9.500317573547363,-4.4690287026583064e-09,2.783470121059395e-10,-1.13038289839551e-09,-353632621,1491652374
1683559193.2162852,-3.3416158728982737e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,2.268587650178233e-06,-9.500320434570312,-2.407852583985459e-09,-1.1582573788970763e-09,-6.07583983125437e-10,-353632621,1491652374
1683559194.2115784,-2.86243162506139e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,2.3626707843504846e-06,-9.500320434570312,-1.5957029031454795e-09,-1.648236547246995e-09,-3.979817309041067e-10,-353632621,1491652374
1683559195.2127874,-2.887631689318937e-09,0.24700304865837097,-0.12217314541339874,2.3955440521240234,2.179034936489188e-06,-9.500323295593262,-9.22715862050616e-11,-4.930210018017078e-09,-5.4148043687751723e-11,-353632621,1491652374
1683559196.2154012,-2.869865900478885e-09,0.24700304865837097,-0.12217314541339874,2.3955440521240234,2.556075969550875e-06,-9.500321388244629,4.525693153567545e-09,-7.364404641663214e-10,1.1649691211701452e-09,-353632621,1491652374
1683559197.2155764,-2.9517006616686103e-09,0.24700304865837097,-0.12217314541339874,2.395542860031128,1.8404347201794735e-06,-9.500320434570312,-2.7568851646009307e-09,4.3360910417789e-09,-7.197375473388945e-10,-353632621,1491652374
1683559198.2161927,-2.7769047061809715e-09,0.24700304865837097,-0.12217314541339874,2.3955435752868652,2.99390535474231e-06,-9.500319480895996,-4.4215742178721484e-09,1.434259488952705e-09,-1.0847259757085226e-09,-353632621,1491652374
1683559199.2107196,-2.8737592305816406e-09,0.24700304865837097,-0.12217314541339874,2.395545482635498,1.9346059616509592e-06,-9.500322341918945,-1.4303150885908167e-09,1.4585249674681222e-09,-3.583404961648995e-10,-353632621,1491652374
1683559200.21103,-2.715658364849105e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,2.65474955085665e-06,-9.500321388244629,-7.15270287443559e-10,-1.3594603220923318e-09,-1.873169674926345e-10,-353632621,1491652374
1683559201.2106154,-2.7911832845006757e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,2.506380042177625e-06,-9.500320434570312,2.824037448334593e-09,-1.5559956656474583e-09,7.21083803778555e-10,-353632621,1491652374
1683559202.2111106,-2.7326929608051387e-09,0.24700304865837097,-0.12217314541339874,2.3955447673797607,2.514310835977085e-06,-9.500322341918945,6.845926048271167e-10,2.1336780953173928e-10,1.9594778577491923e-10,-353632621,1491652374
1683559203.2108586,-2.8510742655640797e-09,0.24700304865837097,-0.12217314541339874,2.3955440521240234,2.5432962047489127e-06,-9.500320434570312,1.282278838665718e-09,1.1012255551889893e-09,3.3056973824940883e-10,-353632621,1491652374
1683559204.212379,-2.778961949445602e-09,0.24700304865837097,-0.12217314541339874,2.3955440521240234,2.5105427994276397e-06,-9.500320434570312,4.007848719567164e-09,-5.2814379536414435e-09,1.0203163869348941e-09,-353632621,1491652374
1683559205.21303,-3.3388267706158103e-09,0.24700304865837097,-0.12217314541339874,2.3955442905426025,2.2936180812394014e-06,-9.500320434570312,-1.894120194023685e-09,-1.3898782125210118e-09,-4.701685707431125e-10,-353632621,1491652374
1683559206.2077265,-3.0664504269140025e-09,0.24700304865837097,-0.12217314541339874,2.3955447673797607,2.186825668104575e-06,-9.500321388244629,-1.3263696807541692e-09,-9.926888200340045e-10,-3.202725584738886e-10,-353632621,1491652374
1683559207.210117,-3.3578326785743684e-09,0.24700304865837097,-0.12217314541339874,2.395542860031128,2.403542339379783e-06,-9.500320434570312,-1.904031377009119e-09,4.155653154924721e-09,-4.823856314395414e-10,-353632621,1491652374
1683559208.2105415,-3.31556204713479e-09,0.24700304865837097,-0.12217314541339874,2.3955435752868652,2.176185716962209e-06,-9.500320434570312,-3.7584237805310394e-11,2.7852395945160424e-09,-1.5177092221874133e-11,-353632621,1491652374
1683559209.2116408,-3.0616902346736197e-09,0.24700304865837097,-0.12217314541339874,2.3955442905426025,2.0836682779190596e-06,-9.500321388244629,-4.1305642239919393e-10,-1.1757436135795274e-09,-1.3224794870314582e-10,-353632621,1491652374
1683559210.2062144,-2.7977675731705176e-09,0.24700304865837097,-0.12217314541339874,2.395543098449707,1.8358020952291554e-06,-9.500320434570312,-2.7324529305872147e-09,3.804835557730257e-09,-7.134918766915632e-10,-353632621,1491652374
1683559211.205895,-2.825637057668473e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,2.0147469967923826e-06,-9.500320434570312,1.7826693246569825e-11,-1.4499356160158072e-09,-1.027821144167218e-11,-353632621,1491652374
1683559212.206275,-2.6653006468535523e-09,0.24700304865837097,-0.12217314541339874,2.3955440521240234,1.6611155615464668e-06,-9.500323295593262,-3.0021074515218515e-10,1.1944776279193547e-09,-9.104810655413687e-11,-353632621,1491652374
1683559213.206832,-2.8522484374349233e-09,0.24700304865837097,-0.12217314541339874,2.3955442905426025,1.5182388324319618e-06,-9.500323295593262,2.5591833097138306e-09,2.0792749744202865e-09,6.335603708329529e-10,-353632621,1491652374
1683559214.2070644,-2.7328534990544995e-09,0.24700304865837097,-0.12217314541339874,2.395545721054077,1.8269976180818048e-06,-9.500323295593262,1.644078539975169e-09,-1.5806459474632106e-09,4.2327946703224484e-10,-353632621,1491652374
1683559215.2095344,-2.78848966139833e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,2.3699085431871936e-06,-9.500320434570312,4.772804373942563e-09,8.411272234276623e-10,1.203370958435812e-09,-353632621,1491652374
1683559216.2058232,-2.5174340390066163e-09,0.24700304865837097,-0.12217314541339874,2.395543336868286,2.1885439309698995e-06,-9.500321388244629,-3.3179067826516473e-10,2.1770814040422692e-09,-8.504195264658065e-11,-353632621,1491652374
1683559217.2060585,-2.8959314946064296e-09,0.24700304865837097,-0.12217314541339874,2.3955447673797607,2.0705583665403537e-06,-9.500322341918945,-7.222679676566202e-10,-1.368692048586695e-09,-1.6517784362513055e-10,-353632621,1491652374
1683559218.2035582,-2.9042730442796483e-09,0.24700304865837097,-0.12217314541339874,2.3955445289611816,2.1784446744277375e-06,-9.500320434570312,1.2171244012648685e-09,3.913255552934203e-10,3.155958827605332e-10,-353632621,1491652374
1683559219.205489,-2.6003230679805256e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,2.065576836685068e-06,-9.500320434570312,-3.285497207627941e-09,-2.776625374067976e-09,-8.317649347056033e-10,-353632621,1491652374
1683559220.205935,-3.3305629365543155e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,1.8204239040642278e-06,-9.500322341918945,4.898109473572276e-09,1.0014971074667756e-09,1.2362472157079196e-09,-353632621,1491652374
1683559221.206919,-2.8881752545117934e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,2.8842196115874685e-06,-9.500320434570312,-1.6476183750668838e-09,1.3684361421795188e-09,-4.1168579656414295e-10,-353632621,1491652374
1683559222.207115,-2.6743991465849604e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,1.8318053207622143e-06,-9.500319480895996,-2.417310795976846e-09,-2.422573475158174e-09,-6.224619153449851e-10,-353632621,1491652374
1683559223.2033606,-3.1429729929755013e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,2.2688536773785017e-06,-9.500320434570312,-2.1313795173227845e-09,-1.1315925974031416e-09,-5.374226064169818e-10,-353632621,1491652374
1683559224.2029932,-2.944421817474563e-09,0.24700304865837097,-0.12217314541339874,2.395545721054077,2.4374935492232908e-06,-9.500322341918945,-3.612796728447165e-09,3.189537300940515e-09,-8.8096324679654e-10,-353632621,1491652374
1683559225.2027612,-2.849467550802842e-09,0.24700304865837097,-0.12217314541339874,2.3955435752868652,2.033801820289227e-06,-9.500319480895996,2.9980673499352406e-09,-2.6990870649612475e-10,7.379973854249045e-10,-353632621,1491652374
1683559226.2024424,-2.682992716884769e-09,0.24700304865837097,-0.12217314541339874,2.3955438137054443,2.7056535145675298e-06,-9.500321388244629,1.5675714060137125e-09,-2.5471058595627483e-10,4.017473298478791e-10,-353632621,1491652374
