timestamp,velocity_variance,pos_horiz_variance,pos_vert_variance,compass_variance,terrain_alt_variance,flags,airspeed_variance
1683559248.1959853,0.008043568581342697,0.0067451102659106255,0.011380590498447418,0.007959091104567051,0.0,831,0.0
1683559249.196323,0.00819667149335146,0.006745986640453339,0.01708276756107807,0.007953828200697899,0.0,831,0.0
1683559250.197361,0.007955344393849373,0.006737157702445984,0.004708112683147192,0.007969831116497517,0.0,831,0.0
1683559251.197716,0.007757224142551422,0.006748667452484369,0.008853502571582794,0.00796863529831171,0.0,831,0.0
1683559252.1932333,0.007690815255045891,0.006749445106834173,0.016770411282777786,0.007950370199978352,0.0,831,0.0
1683559253.194185,0.006956655532121658,0.006737447809427977,0.007130351848900318,0.007940207608044147,0.0,831,0.0
1683559254.1940017,0.006758535746484995,0.006725110113620758,0.005150271579623222,0.007930574007332325,0.0,831,0.0
1683559255.1956394,0.006649792194366455,0.006715514697134495,2.4830054826452397e-05,0.007931224070489407,0.0,831,0.0
1683559256.1954439,0.0066763595677912235,0.006715600378811359,0.009227726608514786,0.007937640883028507,0.0,831,0.0
1683559257.191638,0.006842347793281078,0.006729655433446169,0.00587044283747673,0.007933183573186398,0.0,831,0.0
1683559258.1907988,0.006904378533363342,0.006732880603522062,0.011670035310089588,0.00793539546430111,0.0,831,0.0
1683559259.1915417,0.006964374333620071,0.0067216092720627785,0.0025172289460897446,0.007935994304716587,0.0,831,0.0
1683559260.193454,0.006825784221291542,0.006718193180859089,0.004007456824183464,0.00792619027197361,0.0,831,0.0
1683559261.1937633,0.0066829342395067215,0.006712158210575581,0.010690080001950264,0.007919076830148697,0.0,831,0.0
