timestamp,time_boot_ms,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,temperature
1683559995.1266146,636482,244,0,-969,0,0,0,347,80,-457,4260
1683559995.165293,636522,244,0,-969,0,0,0,347,80,-457,4260
1683559995.1851273,636542,244,0,-969,0,0,0,347,80,-457,4260
1683559995.2050374,636562,244,0,-969,0,0,0,347,80,-457,4260
1683559995.2250204,636582,244,0,-969,0,0,0,347,80,-457,4260
1683559995.2650278,636622,244,0,-969,0,0,0,347,80,-457,4260
1683559995.2849624,636642,244,0,-969,0,0,0,347,80,-457,4260
1683559995.305082,636662,244,0,-969,0,0,0,347,80,-457,4260
1683559995.324903,636682,244,0,-969,0,0,0,347,80,-457,4260
1683559995.3649523,636722,244,0,-969,0,0,0,347,80,-457,4260
1683559995.3848987,636742,244,0,-969,0,0,0,347,80,-457,4260
1683559995.4049392,636762,244,0,-969,0,0,0,347,80,-457,4260
1683559995.4248574,636782,244,0,-969,0,0,0,347,80,-457,4260
1683559995.4651191,636822,244,0,-969,0,0,0,347,80,-457,4260
1683559995.4851005,636842,244,0,-969,0,0,0,347,80,-457,4260
1683559995.5049798,636862,244,0,-969,0,0,0,347,80,-457,4260
1683559995.5249338,636882,244,0,-969,0,0,0,347,80,-457,4260
1683559995.5650504,636922,244,0,-969,0,0,0,347,80,-457,4260
1683559995.584963,636942,244,0,-969,0,0,0,347,80,-457,4260
1683559995.6048884,636962,244,0,-969,0,0,0,347,80,-457,4260
1683559995.624904,636982,244,0,-969,0,0,0,347,80,-457,4260
1683559995.7171235,637022,244,0,-969,0,0,0,347,80,-457,4260
1683559995.7172594,637042,244,0,-969,0,0,0,347,80,-457,4260
1683559995.7173827,637062,244,0,-969,0,0,0,347,80,-457,4260
1683559995.7250676,637082,244,0,-969,0,0,0,347,80,-457,4260
1683559995.7650218,637122,244,0,-969,0,0,0,347,80,-457,4260
1683559995.7851224,637142,244,0,-969,0,0,0,347,80,-457,4260
1683559995.8049858,637162,244,0,-969,0,0,0,347,80,-457,4260
1683559995.824824,637182,244,0,-969,0,0,0,347,80,-457,4260
1683559995.8648615,637222,244,0,-969,0,0,0,347,80,-457,4260
1683559995.8848424,637242,244,0,-969,0,0,0,347,80,-457,4260
1683559995.904718,637262,244,0,-969,0,0,0,347,80,-457,4260
1683559995.9247038,637282,244,0,-969,0,0,0,347,80,-457,4260
1683559995.9649384,637322,244,0,-969,0,0,0,347,80,-457,4260
1683559995.9847314,637342,244,0,-969,0,0,0,347,80,-457,4260
1683559996.004624,637362,244,0,-969,0,0,0,347,80,-457,4260
1683559996.0248005,637382,244,0,-969,0,0,0,347,80,-457,4260
1683559996.0646687,637422,244,0,-969,0,0,0,347,80,-457,4260
1683559996.0849013,637442,244,0,-969,0,0,0,347,80,-457,4260
1683559996.1047306,637462,244,0,-969,0,0,0,347,80,-457,4260
1683559996.1262758,637482,244,0,-969,0,0,0,347,80,-457,4261
1683559996.165256,637522,244,0,-969,0,0,0,347,80,-457,4261
1683559996.186163,637542,244,0,-969,0,0,0,347,80,-457,4261
1683559996.2051,637562,244,0,-969,0,0,0,347,80,-457,4261
1683559996.2247455,637582,244,0,-969,0,0,0,347,80,-457,4261
1683559996.2647297,637622,244,0,-969,0,0,0,347,80,-457,4261
1683559996.2848275,637642,244,0,-969,0,0,0,347,80,-457,4261
