timestamp,time_boot_ms,x,y,z,vx,vy,vz
1683559995.1268582,636482,-0.010937890969216824,0.017735427245497704,0.06588459759950638,-0.012577950954437256,0.020542975515127182,0.009461035951972008
1683559995.1653273,636522,-0.010835420340299606,0.017575282603502274,0.06651047617197037,-0.012532973662018776,0.020456524565815926,0.009458119049668312
1683559995.1851518,636542,-0.01081547886133194,0.01754530891776085,0.06685765087604523,-0.012527528218925,0.020448777824640274,0.009475604631006718
1683559995.2050638,636562,-0.010814681649208069,0.017546536400914192,0.06719386577606201,-0.012514442205429077,0.020453760400414467,0.00951295718550682
1683559995.225047,636582,-0.010831991210579872,0.017577290534973145,0.06751997768878937,-0.012525904923677444,0.020473390817642212,0.009526755660772324
1683559995.265047,636622,-0.01091710664331913,0.017721058800816536,0.06801985204219818,-0.012557894922792912,0.020550042390823364,0.009525571949779987
1683559995.2849813,636642,-0.010983467102050781,0.01783127710223198,0.06820328533649445,-0.012606673873960972,0.020599395036697388,0.009515796788036823
1683559995.305109,636662,-0.011064959689974785,0.01796589605510235,0.0683864876627922,-0.012655946426093578,0.020703662186861038,0.0095010781660676
1683559995.3249238,636682,-0.010979472659528255,0.017830559983849525,0.06850514560937881,-0.012599320150911808,0.02063589356839657,0.009483675472438335
1683559995.364974,636722,-0.010875619947910309,0.017668085172772408,0.06894858926534653,-0.012567267753183842,0.02053542621433735,0.009492901153862476
1683559995.3849201,636742,-0.010855618864297867,0.017637060955166817,0.06925984472036362,-0.012603316456079483,0.020508766174316406,0.009494072757661343
1683559995.404959,636762,-0.010855572298169136,0.017637092620134354,0.06956188380718231,-0.012620755471289158,0.02049989439547062,0.009486814960837364
1683559995.4248762,636782,-0.010874132625758648,0.017666826024651527,0.06985538452863693,-0.012643357738852501,0.020534267649054527,0.009491450153291225
1683559995.4651399,636822,-0.010963224805891514,0.01780974492430687,0.0699559673666954,-0.012728075496852398,0.020633181557059288,0.009405428543686867
1683559995.4851184,636842,-0.011032022535800934,0.01792020909488201,0.0697944387793541,-0.01275860145688057,0.020707037299871445,0.009304630570113659
1683559995.5049982,636862,-0.01111568696796894,0.01805526576936245,0.06965472549200058,-0.012792889028787613,0.020792894065380096,0.009235227480530739
1683559995.5249631,636882,-0.011031810194253922,0.017918741330504417,0.06947648525238037,-0.012752804905176163,0.02071255072951317,0.009150970727205276
1683559995.565075,636922,-0.010931494645774364,0.017753805965185165,0.06896201521158218,-0.012719015590846539,0.020579952746629715,0.008948734030127525
1683559995.5849826,636942,-0.010913125239312649,0.01772162690758705,0.06863734126091003,-0.012717976234853268,0.020577073097229004,0.008851577527821064
1683559995.6049118,636962,-0.01091440487653017,0.017720995470881462,0.06834433227777481,-0.012733545154333115,0.020576434209942818,0.008752038702368736
1683559995.6249259,636982,-0.010934611782431602,0.01775023527443409,0.06808057427406311,-0.012782235629856586,0.020603368058800697,0.008655073121190071
1683559995.7171679,637022,-0.011028124950826168,0.017892811447381973,0.0680089071393013,-0.012861667200922966,0.020708097144961357,0.008528947830200195
1683559995.717297,637042,-0.011098909191787243,0.01800333522260189,0.06817298382520676,-0.012885620817542076,0.020786114037036896,0.008542613126337528
1683559995.7174225,637062,-0.011184755712747574,0.01813850738108158,0.06833668053150177,-0.012940716929733753,0.020860794931650162,0.008539017289876938
1683559995.7251046,637082,-0.011101792566478252,0.018000761047005653,0.06844085454940796,-0.012894547544419765,0.020768705755472183,0.008517934940755367
1683559995.7650535,637122,-0.011003860272467136,0.017833871766924858,0.0688289925456047,-0.012851611711084843,0.02065367065370083,0.00852277223020792
1683559995.7851493,637142,-0.010986537672579288,0.01780131459236145,0.06910157948732376,-0.012849856168031693,0.020657729357481003,0.008539218455553055
1683559995.8050134,637162,-0.010988766327500343,0.017800524830818176,0.069366954267025,-0.012846015393733978,0.020657114684581757,0.008547348901629448
1683559995.824851,637182,-0.01100946869701147,0.017829900607466698,0.06962572783231735,-0.012859158217906952,0.02069910615682602,0.008556479588150978
1683559995.8648863,637222,-0.011102689430117607,0.017974041402339935,0.07050863653421402,-0.012920254841446877,0.020835408940911293,0.008610900491476059
1683559995.8848665,637242,-0.011173991486430168,0.01808563992381096,0.07110843807458878,-0.012993719428777695,0.020891690626740456,0.00867532566189766
