timestamp,time_boot_ms,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
1683560582.489085,2062,0.0005532634095288813,0.24694791436195374,-0.34437045454978943,-2.2392872779164463e-05,-4.874303704127669e-05,2.635836608533282e-05
1683560583.5105684,3062,0.00021293254394549876,0.2468494325876236,-0.34362807869911194,4.204999277135357e-05,7.687498873565346e-05,7.157462823670357e-05
1683560584.5135777,4062,0.013567605055868626,0.33551904559135437,-0.32076993584632874,8.158141281455755e-05,2.3997938114916906e-05,6.247996498132125e-05
1683560585.4922197,5062,-2.4534947872161865,1.432007074356079,-2.777275800704956,0.00010314714745618403,0.00012511128443293273,5.8406483731232584e-05
1683560586.511824,6062,-0.026511847972869873,0.45618754625320435,-0.3988102972507477,0.00011398139031371102,2.965435487567447e-05,7.694775558775291e-05
1683560587.5123181,7062,0.016916049644351006,0.1906057745218277,-0.3413587212562561,0.00012864671589341015,-0.0004651228664442897,-0.0006841615540906787
1683560588.5099194,8062,-0.005108476150780916,0.27452871203422546,-0.35944458842277527,8.756581519264728e-05,-0.0005285512306727469,-0.0005571725778281689
1683560589.5140672,9062,0.022749653086066246,0.24100060760974884,-0.21656395494937897,0.00013614643830806017,-0.00045727513497695327,-0.0005446683499030769
1683560590.511844,10062,0.006524868309497833,0.24694234132766724,-0.16394546627998352,0.0001614291250007227,-0.00036188311059959233,-0.0006149473483674228
1683560591.503443,11062,0.003147567855194211,0.24669712781906128,-0.13954296708106995,8.911568147595972e-05,-0.00040421064477413893,-0.0005483633140102029
1683560592.5085547,12062,0.0013317357515916228,0.24682191014289856,-0.12946678698062897,-0.00026175822131335735,0.00020310195395722985,0.0001529078872408718
1683560593.5090163,13062,0.0005186282214708626,0.24705766141414642,-0.12508495151996613,-0.0002463445707689971,0.00019652485207188874,0.00015100036398507655
1683560594.5083206,14062,0.0002432915207464248,0.24703086912631989,-0.12325796484947205,-0.00022099509078543633,0.00029632908990606666,0.00018792841001413763
1683560595.5100768,15062,6.285066046984866e-05,0.2470739483833313,-0.1225370243191719,-0.00023262546164914966,0.00022846095089334995,0.0001908155099954456
1683560596.5092955,16062,2.653637420735322e-05,0.2470654398202896,-0.12218979001045227,-0.00018972698308061808,0.00022837508004158735,0.00021065572218503803
1683560597.5050135,17062,-3.5351764381630346e-05,0.24706824123859406,-0.12204928696155548,-0.00017116370145231485,0.00026075312052853405,0.0002658030716702342
1683560598.5070863,18062,-9.902689271257259e-06,0.24708688259124756,-0.12195148319005966,-0.0001600563118699938,0.0002833401085808873,0.0002960518468171358
1683560599.502512,19062,9.399319424119312e-06,0.24705615639686584,-0.12193777412176132,-9.995116852223873e-05,0.00029400817584246397,0.0003662985982373357
1683560600.5064812,20062,0.0004086944682057947,0.24694910645484924,-0.12208865582942963,0.0001227594184456393,-2.628657966852188e-07,0.00021711862063966691
1683560601.4813,21062,0.00043424792238511145,0.2469726800918579,-0.1221686527132988,0.00014775175077375025,0.00011358023039065301,0.00017765056691132486
1683560602.4810584,22062,0.00038160334224812686,0.24704372882843018,-0.12224487960338593,0.00012297090142965317,8.184592297766358e-05,0.00020856905030086637
1683560603.4810176,23062,0.0003668825956992805,0.24709151685237885,-0.12227729707956314,0.00011186092160642147,6.075872806832194e-05,0.00016281333228107542
1683560604.4803677,24062,0.00037512637209147215,0.2471422404050827,-0.12231981754302979,7.087910489644855e-05,0.0001290980144403875,0.00025857111904770136
1683560605.4814062,25062,0.00041686074109748006,0.24720093607902527,-0.12237410247325897,0.00013177482469473034,0.00016484080697409809,0.0001354935229755938
1683560606.4817498,26062,0.00047991564497351646,0.24725012481212616,-0.12243479490280151,0.00022477972379419953,0.00015156384324654937,0.0002107161853928119
1683560607.4814112,27062,0.0005337162874639034,0.24729548394680023,-0.12253011018037796,0.00013274172670207918,4.865138907916844e-05,0.00017144449520856142
1683560608.481243,28062,0.0005719691980630159,0.24733766913414001,-0.12263356894254684,0.00017724726058077067,7.885202649049461e-05,0.00013816129649057984
1683560609.4809408,29062,0.0006383911240845919,0.2473643571138382,-0.1227458193898201,0.00014229919179342687,9.182959911413491e-05,0.00015163770876824856
1683560610.4811482,30062,0.0006934014381840825,0.24739259481430054,-0.12286754697561264,0.0001340516610071063,0.00015072859241627157,0.00010982001549564302
1683560611.4808238,31062,0.0007482693763449788,0.24742227792739868,-0.12301957607269287,0.00028718309476971626,0.00018430963973514736,9.79898904915899e-05
1683560612.4806092,32062,0.0007764920592308044,0.2474612444639206,-0.12316662073135376,0.00019814816187135875,0.00011292114504612982,0.00015607246314175427
1683560613.4831464,33062,0.0007992886239662766,0.24749809503555298,-0.1232902780175209,0.00017849300638772547,0.0001738617429509759,9.282364044338465e-05
1683560614.4813094,34062,0.0008171792724169791,0.2475234419107437,-0.12340699881315231,0.00012659138883464038,0.0002156785922124982,0.00014775415183976293
1683560615.4809356,35062,0.0008492060005664825,0.2475447952747345,-0.12351186573505402,0.0003088783414568752,0.00012904510367661715,9.409914491698146e-05
1683560616.4806206,36062,0.0008868258446455002,0.24756577610969543,-0.12359199672937393,0.00022343607270158827,0.00017299267346970737,0.00017108654719777405
1683560617.480283,37062,0.0009173668222501874,0.2475915551185608,-0.12367800623178482,0.0002592987730167806,0.00018926701159216464,5.265389336273074e-05
