timestamp,time_boot_ms,q1,q2,q3,q4,rollspeed,pitchspeed,yawspeed,repr_offset_q_0,repr_offset_q_1,repr_offset_q_2,repr_offset_q_3
1683560623.7199972,43302,0.9904265999794006,0.008208411745727062,0.1232767328619957,-0.0615679994225502,0.0002402362006250769,0.00018099657609127462,0.00015501631423830986,0.0,0.0,0.0,0.0
1683560623.875916,43462,0.9904261231422424,0.008209762163460255,0.12327908724546432,-0.06157056242227554,0.00022665475262328982,0.00022422580514103174,0.00019729515770450234,0.0,0.0,0.0,0.0
1683560623.8960338,43482,0.9904260635375977,0.008210794068872929,0.12327955663204193,-0.061570603400468826,0.0002813447208609432,0.000208446872420609,0.00018113708938471973,0.0,0.0,0.0,0.0
1683560623.9159563,43502,0.9904260039329529,0.008209667168557644,0.12327980250120163,-0.061570994555950165,0.0002006378781516105,0.00024287181440740824,0.00017631726223044097,0.0,0.0,0.0,0.0
1683560623.9359832,43522,0.9904260039329529,0.008209235966205597,0.12327946722507477,-0.06157161295413971,0.000220331217860803,0.00021075489348731935,0.00013840367319062352,0.0,0.0,0.0,0.0
1683560623.9758906,43562,0.9904260039329529,0.008210143074393272,0.12327950447797775,-0.061571985483169556,0.00034514267463237047,0.00020504972781054676,0.00019753584638237953,0.0,0.0,0.0,0.0
1683560623.9958725,43582,0.9904259443283081,0.00821138359606266,0.12327996641397476,-0.061571791768074036,0.0003561184275895357,0.0002497984969522804,0.00023219146532937884,0.0,0.0,0.0,0.0
1683560624.015822,43602,0.9904258847236633,0.008212130516767502,0.12328013777732849,-0.0615723580121994,0.0003187382244504988,0.00020909702288918197,0.0001320504816249013,0.0,0.0,0.0,0.0
1683560624.0358236,43622,0.9904258251190186,0.008211858570575714,0.12328026443719864,-0.061573099344968796,0.00019614343182183802,0.00020409305579960346,0.00010833673877641559,0.0,0.0,0.0,0.0
1683560624.075853,43662,0.9904256463050842,0.008213224820792675,0.12328149378299713,-0.0615728497505188,0.00024888853658922017,0.00026301087928004563,0.00016437729937024415,0.0,0.0,0.0,0.0
1683560624.0958211,43682,0.9904255270957947,0.008214617148041725,0.12328246980905533,-0.0615726076066494,0.00027458026306703687,0.000257929292274639,0.00022016253205947578,0.0,0.0,0.0,0.0
1683560624.115838,43702,0.9904254674911499,0.008214335888624191,0.12328307330608368,-0.06157263368368149,0.00028648669831454754,0.0003043728356715292,0.00018813725910149515,0.0,0.0,0.0,0.0
1683560624.1360433,43722,0.9904254674911499,0.00821344181895256,0.12328294664621353,-0.061573322862386703,0.00022290460765361786,0.0002177247079089284,0.00014440459199249744,0.0,0.0,0.0,0.0
1683560624.1756756,43762,0.9904254674911499,0.008213474415242672,0.123282290995121,-0.061573971062898636,0.00028505572117865086,0.0001194245123770088,0.0001438262697774917,0.0,0.0,0.0,0.0
