timestamp,time_usec,servo1_raw,servo2_raw,servo3_raw,servo4_raw,servo5_raw,servo6_raw,servo7_raw,servo8_raw,port,servo9_raw,servo10_raw,servo11_raw,servo12_raw,servo13_raw,servo14_raw,servo15_raw,servo16_raw
1683560581.335826,909166,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560581.3561141,930000,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560581.376086,950833,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560581.396161,971666,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560581.4163127,992500,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560581.4421887,1013333,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560581.4622655,1034166,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560581.4823492,1055000,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560581.5024476,1075833,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560581.5280542,1096666,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560581.5474696,1117500,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560581.5783975,1138333,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560581.593734,1159166,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560581.6219625,1179999,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560581.6426666,1200833,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560581.6636105,1221666,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560581.6842828,1242499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560581.6999056,1263333,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560581.7207487,1284166,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560581.7416747,1304999,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560581.7624578,1325833,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560581.7886193,1346666,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560581.809584,1367499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560581.830534,1388333,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560581.8459964,1409166,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560581.866843,1429999,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560581.8878002,1450833,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560581.9087663,1471666,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560581.929535,1492499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560581.9504206,1513333,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560581.9762678,1534166,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560581.9971838,1554999,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560582.0129268,1575833,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560582.0338676,1596666,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560582.0547826,1617499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560582.0753646,1638333,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560582.0962207,1659166,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560582.1224508,1679999,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560582.1434405,1700833,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560582.164254,1721666,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560582.1800184,1742499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560582.497338,2062499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560583.5833964,3062500,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560584.5861692,4062500,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560585.4924386,5062500,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560586.5327163,6062500,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560587.5851257,7062500,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560588.5827236,8062500,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560589.5865037,9062499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560590.5222323,10062499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560591.5036917,11062499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560592.5807397,12062499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560593.581574,13062499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560594.5810444,14062499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560595.5828109,15062499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560596.5818515,16062499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560597.5784528,17062499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560598.5807374,18062499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560599.5749786,19062499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560600.5582604,20062499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560601.4814992,21062499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560602.481295,22062499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560603.481237,23062499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560604.4805915,24062499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560605.4816415,25062499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560606.4819734,26062499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560607.4816453,27062499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560608.4814527,28062499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560609.4811683,29062499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560610.4813592,30062499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560611.4810529,31062499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560612.4808297,32062499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560613.4833682,33062499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560614.48158,34062499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560615.4818363,35062499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560616.4808655,36062499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560617.4805164,37062499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1683560618.480178,38062499,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
